node_1,node_2,edge
[image description],1,#db57b2
abstractlarge vision-language models (lvlms),2,#b2db57
anomalous images,4,#5791db
anomaly,1,#db57b2
anomaly detection,2,#b2db57
anomaly localization performance,5,#dba157
anomaly localization result,6,#db8057
anomaly scores,7,#57b2db
anomaly scores for test samples,8,#5f57db
anomalygpt,2,#b2db57
anomalygpt (ours),8,#5f57db
autoencoder,9,#db5f57
brown,1,#db57b2
class imbalance,1,#db57b2
cross-entropy loss,1,#db57b2
damage,1,#db57b2
dataset,2,#b2db57
decoder,2,#b2db57
dice coefficient,13,#57dbc2
directly assessing the presence of anomaly,2,#b2db57
directly fine-tuning lvlms,2,#b2db57
ebase,14,#d3db57
eimg,1,#db57b2
eprompt,1,#db57b2
existing iad datasets,2,#b2db57
existing iad methods,2,#b2db57
existing lvlms,2,#b2db57
existing methods,2,#b2db57
f i,10,#dbc257
few-shot iad methods,8,#5f57db
few-shot in-context learning,2,#b2db57
few-shot in-context learning capabilities,2,#b2db57
fimg,15,#c257db
focal loss,1,#db57b2
grid,1,#db57b2
huge (girdhar et al. 2023),17,#91db57
iad,2,#b2db57
iad task,8,#5f57db
image decoder,2,#b2db57
image description,1,#db57b2
image division,1,#db57b2
image embedding,1,#db57b2
image inputs,1,#db57b2
"image-level auc, pixel-level auc",4,#5791db
industrial artifacts,2,#b2db57
jnld,4,#5791db
lce,1,#db57b2
leather,1,#db57b2
"lightweight, visual-textual feature-matching-based decoder",1,#db57b2
llm,2,#b2db57
llms,7,#57b2db
location,1,#db57b2
locational performance,2,#b2db57
loss functions,1,#db57b2
lvlm,1,#db57b2
lvlms,2,#b2db57
manually specified thresholds,2,#b2db57
manually-set thresholds,2,#b2db57
memory banks,21,#db5791
methods,4,#5791db
minigpt-4 and llava,2,#b2db57
mvtec-ad dataset,4,#5791db
mvtec-advisa dataset,4,#5791db
normal data,7,#57b2db
normal images,4,#5791db
normal samples,16,#a157db
nsa (schl¨uter et al. 2022),12,#8057db
one-class-one-model,18,#57dba1
one-shot transferred to the mvtec-ad dataset after unsupervised training on the visa dataset,1,#db57b2
one-shot transferred to the visa dataset,1,#db57b2
original test images,1,#db57b2
padim,4,#5791db
padimpatchcore,4,#5791db
patch,20,#70db57
patch-level features extracted by image encoder,19,#57db5f
patchcore,7,#57b2db
patchsvdd,11,#db57d3
performance,2,#b2db57
pinpointing locations of anomalies,2,#b2db57
prompt,1,#db57b2
prompt embeddings,2,#b2db57
providing scores for anomaly detection,2,#b2db57
re-gad,7,#57b2db
reconstruction error,3,#5770db
riad,24,#57db80
simulated anomalous images,2,#b2db57
simulated anomaly data,2,#b2db57
spade,4,#5791db
spade (cohen and hoshen 2020),22,#db5770
"spade, padimpatchcore, winclipanomalygpt (ours)",4,#5791db
traditional iad methods,8,#5f57db
training data,2,#b2db57
unsupervised training on the mvtec-ad dataset,1,#db57b2
visa dataset,4,#5791db
win-clip,7,#57b2db
winclipanomalygpt (ours),4,#5791db
x,23,#57d3db
zero-/few-shot industrial anomaly detection recent,7,#57b2db
image-level accuracy,5,#dba157
pixel-level anomaly localization results,6,#db8057
model architecture,2,#b2db57
gan,9,#db5f57
dice loss,13,#57dbc2
edec,14,#d3db57
bit,10,#dbc257
final features extracted by image encoder,15,#c257db
vicuna-7b (chiang et al. 2023),17,#91db57
llm's limitation,1,#db57b2
patch-level features from normal samples,21,#db5791
gaussian distribution,16,#a157db
cut-paste (li et al. 2021) technique,12,#8057db
in-context learning,18,#57dba1
memory bank,20,#70db57
intermediate layers of image encoder,19,#57db5f
cflow-ad,11,#db57d3
lvlm pre-training,2,#b2db57
anomalies,3,#5770db
scadn,24,#57db80
padim (defard et al. 2021),22,#db5770
query image,23,#57d3db
