node_1,node_2,edge
agostinelli et al.,4,#db57b2
approach,5,#57acdb
audiolm,8,#7ddb57
audios with a sampling rate of 16khz,9,#57bfdb
bias-reduced stylization,10,#db5f57
blue boxes,9,#57bfdb
clip,12,#91db57
comparison,14,#db5777
content clips,17,#57db80
content guidance,9,#57bfdb
content mel-spectrogram,9,#57bfdb
content mel-spectrograms,9,#57bfdb
content music,18,#db8657
content preservation,10,#db5f57
copet et al.,19,#db578a
datasets specifically tailored for music style transfer,20,#db9a57
deep learning frameworks,6,#6557db
deep learning-based music generation,6,#6557db
denoising,10,#db5f57
different embeddings,21,#cddb57
diffusion model,21,#cddb57
diffusion process,10,#db5f57
dio,23,#a5db57
existing approaches,9,#57bfdb
forsgren and martiros,21,#cddb57
gal et al.,21,#cddb57
generated mel-spectrograms,9,#57bfdb
guidance,9,#57bfdb
high level of musicality,25,#57dbcf
huang et al.,26,#b9db57
image style transfer,12,#91db57
instructgpt,28,#dbc257
large amount of training data,11,#dbd657
large pretrained models,12,#91db57
ldms,21,#cddb57
mc,10,#db5f57
mcn,10,#db5f57
mel-spectrogram,10,#db5f57
mel-spectrogram features,33,#db57da
melody or rhythm,9,#57bfdb
multimodal generative modeling,32,#57db94
music,6,#6557db
music generation,6,#6557db
music style transfer,6,#6557db
musical attributes,24,#57d3db
musicgen,12,#91db57
mœusai,22,#57dbbb
national natural science foundation of china,35,#57db6c
natural sounds,15,#575cdb
noise,10,#db5f57
one-shot music style transfer,6,#6557db
one-shot style transfer,6,#6557db
our approach,21,#cddb57
our results,9,#57bfdb
our work,21,#cddb57
outperforms,9,#57bfdb
output,10,#db5f57
partially noisy mel-spectrogram,9,#57bfdb
poor performance in terms of audio quality,9,#57bfdb
pre-trained large language models,12,#91db57
predicted noise,10,#db5f57
process,10,#db5f57
prospect,21,#cddb57
pseudo-word,9,#57bfdb
r+ti,9,#57bfdb
reconstruction results,10,#db5f57
riffusion,21,#cddb57
riffusion (r),37,#a157db
scale,30,#db579e
schneider,38,#7957db
single-style transfer,36,#db7357
speakers,6,#6557db
ss vq-vae,9,#57bfdb
statistical features of audio styles,6,#6557db
strength,29,#57dba8
structure,9,#57bfdb
style audio,1,#dbae57
style fit,10,#db5f57
style matching,10,#db5f57
style mel-spectrograms,9,#57bfdb
style subset,2,#b557db
style transfer between multi-track pieces,6,#6557db
style transfer using ddim,9,#57bfdb
symbolic music,6,#6557db
text encoder of clip,21,#cddb57
text-conditioned music generation,12,#91db57
text-guided audio editing,7,#db57c6
text-guided content generation,12,#91db57
text-to-audio task,40,#5784db
text-to-music generation,31,#db5763
textual descriptions of the style audios,9,#57bfdb
textual inversion method,12,#91db57
textual inversion module,34,#5770db
textual inversion techniques,12,#91db57
texture,9,#57bfdb
ti,16,#69db57
timbre,6,#6557db
timbre transfer,6,#6557db
timbre transfer between arbitrary audios,6,#6557db
time-varying textual inversion,9,#57bfdb
trained models,39,#57db58
transfer,6,#6557db
transfer techniques,6,#6557db
transformer architecture,6,#6557db
tve,10,#db5f57
vari-ous sounds in the natural world,3,#5798db
vector-quantized variational autoencoder (vq-vae),6,#6557db
we did not utilize all of the style audio clips,27,#c957db
website (https://pixabay.com),13,#8d57db
cascade transformers,4,#db57b2
dio and mel-spectrograms,5,#57acdb
borsos et al.,8,#7ddb57
stylized audio samples,14,#db5777
electronic music and instrument clips,17,#57db80
multiple components,18,#db8657
single-,19,#db578a
requirements,20,#db9a57
mel-spectrograms,23,#a5db57
our method produces results with a high level of musicality.,25,#57dbcf
mulan,26,#b9db57
ouyang et al.,28,#dbc257
"chang et al., wu and yang",11,#dbd657
text encoder,21,#cddb57
embedding vo,10,#db5f57
time-varying textual inversion module,33,#db57da
"make-an-audio, tango, audi-ldm",32,#57db94
art form,6,#6557db
diverse audio sources,6,#6557db
effectively captures,24,#57d3db
text-guided music generation method,12,#91db57
diffusion model-based audio encoder and decoder,22,#57dbbb
no. 61832016 and 62102162,35,#57db6c
composes melodies.,15,#575cdb
stable diffusion models,21,#cddb57
textual inversion (ti),37,#a157db
intensity of style,30,#db579e
stacked 1d u-nets,38,#7957db
pop2piano,36,#db7357
intensity of content,29,#57dba8
placeholder '*',1,#dbae57
white noise like rain or wind sounds,1,#dbae57
18 different style audios,2,#b557db
audi-ldm,7,#db57c6
tango,40,#5784db
make-an-audio,31,#db5763
mel-spectrogram features at different levels.,34,#5770db
concept,16,#69db57
"pop2piano, chang et al., wu and yang",6,#6557db
stronger generative capabilities,39,#57db58
ability to generate music is limited,3,#5798db
"instead, we selected only one sample for each natural sound and syn-thetic sound effect.",27,#c957db
collected data,13,#8d57db
