node_1,node_2,edge
20k,1,#b0db57
adamw,2,#57dbce
advantages in salient object ranking,3,#db57a2
asrnet,4,#57bedb
assr,4,#57bedb
augmentation,1,#b0db57
backbone network,2,#57dbce
binary cross-entropy loss,4,#57bedb
bottom-up backbone network (resnet or swin transformer),6,#57db7b
bounding box supervision,4,#57bedb
cheng et al.,2,#57dbce
comparison,1,#b0db57
cross-attention layer,6,#57db7b
decayed to,1,#b0db57
deep learning-based methods,6,#57db7b
detecting salient objects,6,#57db7b
detectron2,1,#b0db57
downstream tasks,6,#57db7b
dynamic interplay between foveal and peripheral vision,8,#db5f57
existing sor benchmarks,6,#57db7b
explicit position information,6,#57db7b
explicitly explores temporal relationships between previously visited objects and subsequently attended locations,6,#57db7b
f eat2,4,#57bedb
f ovea,4,#57bedb
f oveal,4,#57bedb
fan et al. (2019),1,#b0db57
fang et al. (2021b),1,#b0db57
feat to q attn,10,#db5779
fewer annotation errors,4,#57bedb
fom,6,#57db7b
fovea module (fom),6,#57db7b
fovea module and sequential ranking module,6,#57db7b
foveal vision,11,#87db57
fpn,2,#57dbce
giou loss,4,#57bedb
graph convolution for object-level reasoning,9,#c057db
ground truth,2,#57dbce
h,2,#57dbce
high-acuity visual features,6,#57db7b
high-level features,6,#57db7b
how humans view the visual world,12,#dbb257
human attention,6,#57db7b
human attention conditioning,6,#57db7b
human attention shifts,6,#57db7b
human fovea,6,#57db7b
human sequential viewing behavior,6,#57db7b
hungarian algorithm,4,#57bedb
image features,6,#57db7b
imagenet,2,#57dbce
initial learning rate,1,#b0db57
input image resolution,2,#57dbce
instance segmentation methods,1,#b0db57
irsr,4,#57bedb
irsr (liu et al. 2021a),4,#57bedb
irsr test set (2929),4,#57bedb
"islam, kalash, and bruce (2018)",1,#b0db57
iterations,1,#b0db57
k,2,#57dbce
l,2,#57dbce
last layer of the network,6,#57db7b
learning rate,1,#b0db57
level of agreement among multiple observers,6,#57db7b
liu et al. (2021b),1,#b0db57
low-level cues,6,#57db7b
mae,4,#57bedb
mask2former,4,#57bedb
matching mechanism,4,#57bedb
mean absolute error,4,#57bedb
memory embedding memo,6,#57db7b
menet,4,#57bedb
method,1,#b0db57
method transformer decoder layer,2,#57dbce
metrics,1,#b0db57
ms-coco,4,#57bedb
multi-scale strategy,2,#57dbce
nearly every metric,1,#b0db57
neisser 2014,7,#9657db
new internet-sourced images,6,#57db7b
nvidia a100-sxm4-80gb,1,#b0db57
nxtraining strategy,4,#57bedb
object proposal stage,6,#57db7b
object queries q,6,#57db7b
object-scene context,6,#57db7b
object-scene context for attention shifts prediction,14,#5ddb57
objects,6,#57db7b
objects compete for saliency,16,#dadb57
ocor,4,#57bedb
ocor (tian et al. 2022a),4,#57bedb
optimizer,1,#b0db57
optimizer used during training,2,#57dbce
other compared methods,2,#57dbce
other compared methods (on irsr),2,#57dbce
other methods (in figure 5),2,#57dbce
our approach,1,#b0db57
our method,1,#b0db57
output of fom,4,#57bedb
parallel strategy,6,#57db7b
performance,2,#57dbce
peripheral vision,17,#db57cc
periphery region,6,#57db7b
pixel decoder,2,#57dbce
pixel decoder (fpn),6,#57db7b
pixel-level saliency contrasts,6,#57db7b
points sampled for calculating ℓmask during training,2,#57dbce
position embedding and feature interaction between objects,5,#57dba4
ppa,4,#57bedb
predicting visiting order of attention,6,#57db7b
pretrained on,2,#57dbce
previous works on salient object ranking,15,#6d57db
psychological and neuroscientific evidence,6,#57db7b
qf ovea,4,#57bedb
qf oveal,4,#57bedb
qi,4,#57bedb
queries,4,#57bedb
query-based salient object ranking method driven by human sequential viewing behavior,6,#57db7b
queryinst,4,#57bedb
random flip,1,#b0db57
ranking strategy,6,#57db7b
research field,6,#57db7b
roi window height,2,#57dbce
roi window width,2,#57dbce
rsdnet,4,#57bedb
s4net,4,#57bedb
sa-sor,2,#57dbce
sa-sor scores,1,#b0db57
sa-sor↑sa-sor↑sor↑,4,#57bedb
saliency ranking of all potential salient objects in the scene,19,#db8957
salient instance detection (sid),6,#57db7b
salient instance segmentation,6,#57db7b
