node_1,node_2,edge
'cat' class,1,#57b9db
0.497,2,#db9457
0.5,2,#db9457
affectnet,2,#db9457
ang.,2,#db9457
asymmetric label noise,1,#57b9db
attention map consistency,1,#57b9db
attention maps,1,#57b9db
attention maps and emij,1,#57b9db
auroc,2,#db9457
backbone network,2,#db9457
baseline,2,#db9457
bupt excellent ph.d. stu-dents foundation,4,#5f57db
bupt excellent ph.d. students foundation no.cx2023111,1,#57b9db
c2ae,5,#9457db
centering on one class with the largest number of pseudo labels,6,#57db94
cifar-10,1,#57b9db
class,2,#db9457
class k + 1,1,#57b9db
class-conditioned auto-encoders,5,#9457db
classification loss value,1,#57b9db
clean samples,1,#57b9db
close-set (open-set),7,#84db57
close-set and open-set samples,1,#57b9db
close-set classes,2,#db9457
close-set data,1,#57b9db
close-set features,6,#57db94
close-set model,1,#57b9db
close-set samples,1,#57b9db
close/open set,1,#57b9db
closed classes,1,#57b9db
closed-set fer,1,#57b9db
comparison group,1,#57b9db
compound classes,2,#db9457
compound expressions,2,#db9457
confidence score,1,#57b9db
confidence scores,1,#57b9db
consistency loss,1,#57b9db
consistency weight,1,#57b9db
cycle learning rate,1,#57b9db
cycle training,1,#57b9db
dias,1,#57b9db
dis.,2,#db9457
discriminative models,5,#9457db
distribution across all close-set classes,1,#57b9db
energy-based k+1 way softmax classifier,5,#9457db
existing basic classes,1,#57b9db
existing open-set recognition methods,1,#57b9db
existing sota methods,9,#b9db57
experiment,2,#db9457
f1 and f2,1,#57b9db
fea.,2,#db9457
fer,1,#57b9db
fer data,1,#57b9db
fer datasets,2,#db9457
fer model,8,#5784db
fer models,1,#57b9db
ferplus,2,#db9457
figure 2,1,#57b9db
fpr@tpr95,2,#db9457
generative models,5,#9457db
hap.,2,#db9457
high accuracy in closed set,1,#57b9db
known classes,1,#57b9db
known classes (except 'cat'),1,#57b9db
lcls and lcons,1,#57b9db
lcons,1,#57b9db
learned features,6,#57db94
learning placeholders for both data and classifier,5,#9457db
loss values,1,#57b9db
ltrain,1,#57b9db
lution layer following cam (zhou et al. 2016),1,#57b9db
"lution layer following cam (zhou et al. 2016), consistency loss, and cycle training",1,#57b9db
meanbaseline,10,#57db5f
memorizing wrong pseudo labels of open-set samples,6,#57db94
method,2,#db9457
metric,2,#db9457
motivation,1,#57b9db
national natural science foundation of china,1,#57b9db
neu.,2,#db9457
"nguyen, yosinski, and clune 2015; goodfellow, shlens, and szegedy 2014; liu et al. 2023)",1,#57b9db
noisy label detection problem,1,#57b9db
novel category,1,#57b9db
one-class open-set fer,2,#db9457
online detection,11,#57dbc9
open basic classes,2,#db9457
open samples,1,#57b9db
open-set,1,#57b9db
open-set data,1,#57b9db
open-set detection,1,#57b9db
open-set features,6,#57db94
open-set fer,1,#57b9db
open-set fer task,1,#57b9db
open-set recognition,5,#9457db
open-set recognition methods,1,#57b9db
open-set samples,1,#57b9db
open-world setting,5,#9457db
openmax,5,#9457db
our method,1,#57b9db
overconfidence problem,1,#57b9db
perera et al. (per-era et al. 2020),5,#9457db
performance,1,#57b9db
predicted pseudo labels,1,#57b9db
prediction across all close-set classes,1,#57b9db
proposed method,1,#57b9db
proser,1,#57b9db
pseudo close-set labels,13,#db5784
pseudo labels assigned to open-set samples,1,#57b9db
pseudo labels of open-set fer samples,3,#dbc957
raf-db,2,#db9457
resnet-18,2,#db9457
reviewers,1,#57b9db
sad.,2,#db9457
samples with label k + 1,1,#57b9db
self-supervision,5,#9457db
small inter-class distance,1,#57b9db
small inter-class distances,1,#57b9db
soft-max layer,5,#9457db
softmax scores,15,#db5f57
sota open-set recognition method dias,1,#57b9db
state-of-the-art open-set recognition methods,1,#57b9db
sur.,2,#db9457
surprise (open-set) class,12,#db57b9
symmetric noisy labels,1,#57b9db
this work was supported in part by,1,#57b9db
training epoch num,1,#57b9db
training epoch number,14,#c957db
unknown class,1,#57b9db
unknown classes,1,#57b9db
valuable suggestions,1,#57b9db
visualization,1,#57b9db
weight of consistency loss,1,#57b9db
zhang et al. (2022b),1,#57b9db
different methods,2,#db9457
overall performance of our method,2,#db9457
china scholarship council (csc),4,#5f57db
samples,7,#84db57
novel method with attention map consistency and cycle training,1,#57b9db
fer data with small inter-class distances,1,#57b9db
small classification loss values,1,#57b9db
different classes,2,#db9457
the scores used to detect one test sample at a time,1,#57b9db
our method's hyperparameter for consistency loss,1,#57b9db
learning rate inspired by (huang et al. 2019),1,#57b9db
a method for separating close-set and open-set data,1,#57b9db
do not perform well under the open-set fer task.,9,#b9db57
extensive experiments on different open-set fer datasets,2,#db9457
unknown samples,2,#db9457
close-set trained fer model,8,#5784db
eow proser dias ours,10,#57db5f
evaluating the model on the fly to simulate online detection,11,#57dbc9
offline method,11,#57dbc9
noisy label detection,5,#9457db
converge,1,#57b9db
another method for separating close-set and open-set data,1,#57b9db
large and small inter-class distances,13,#db5784
are similar to symmetric noisy labels.,3,#dbc957
seven basic expressions annotated by 40 trained human coders,2,#db9457
pseudo labels,15,#db5f57
happiness class,12,#db57b9
our method's hyperparameter for the number of training epochs,14,#c957db
