node_1,node_2,edge
"(kat-gpt-3, pica-gpt-3)",1,#db5797
-,2,#d757db
a*,3,#57afdb
a-okvqa test split,1,#db5797
a-okvqa validation set,1,#db5797
abstractknowledge-based visual reasoning,4,#7fdb57
ai,3,#57afdb
answer,4,#7fdb57
answer prediction (pcon in algorithm 1),5,#db5f57
aok-vqa,1,#db5797
approach,5,#db5f57
attend,5,#db5f57
baseline,1,#db5797
better performance than previous few-shot learning baselines,1,#db5797
blip (li et al. 2022),2,#d757db
brown et al.,5,#db5f57
brown pillows,7,#57dbbf
can benefit from stronger models,1,#db5797
cannot adaptively attend to key visual concepts,1,#db5797
cannot provide supporting rationale,1,#db5797
captioning model,5,#db5f57
chowdhery et al.,5,#db5f57
clip model (vit-b/16),2,#d757db
coffee table,7,#57dbbf
consistent with the visual context,4,#7fdb57
cot,1,#db5797
cross-modality classifier,4,#7fdb57
external world knowledge,4,#7fdb57
fig. 2,5,#db5f57
figure 3 (a),5,#db5f57
fully-supervised methods,1,#db5797
fundamentally ill-suited to representation and reasoning,1,#db5797
generated regional descriptions,5,#db5f57
gift funding,8,#c7db57
globalcaptioner,3,#57afdb
gpt-3 (brown et al. 2020),2,#d757db
gpv-2,1,#db5797
human process,1,#db5797
image,5,#db5f57
image captioner,5,#db5f57
image corresponding to the selected concept,5,#db5f57
image-question pair,1,#db5797
image-question pairs,2,#d757db
imageparser,3,#57afdb
in-context examples,2,#d757db
increase in ensemble amount k,1,#db5797
input-output pairs from the training set,5,#db5f57
interpret concepts and relationships from visual scenes,4,#7fdb57
irrelevant samples,1,#db5797
kb-vr benchmarks,2,#d757db
key visual concepts from natural language questions,4,#7fdb57
knowledge bases,5,#db5f57
knowledge-based visual reasoning,5,#db5f57
large language model (llm),4,#7fdb57
li et al.,5,#db5f57
living room,7,#57dbbf
llm,5,#db5f57
llm output words,5,#db5f57
llm selects,5,#db5f57
llmattend,3,#57afdb
llmconfirm,3,#57afdb
llmpredict,3,#57afdb
llms like gpt-3,5,#db5f57
llm’s prompt,5,#db5f57
machine's ability to develop a reasoning chain with multiple steps,1,#db5797
models (zhang et al. 2022),2,#d757db
models and baselines,2,#d757db
models of different modalities,10,#57db77
module,5,#db5f57
most related object,5,#db5f57
multi-query ensemble,2,#d757db
neural module networks,5,#db5f57
neural-symbolic visual reasoning,5,#db5f57
object class,5,#db5f57
objects detected in the see module,5,#db5f57
ok-vqa (marino et al.),2,#d757db
opt-66b and llama-2-70b,2,#d757db
opt-66b llm,1,#db5797
our method,1,#db5797
ours,1,#db5797
ours-1,1,#db5797
ours-1/4/6,1,#db5797
ours-2/4/6,1,#db5797
pcon,3,#57afdb
performance,6,#8f57db
pica,1,#db5797
pre-trained cross-modality classifier (radford et al. 2021),5,#db5f57
pre-trained lan-guage models,2,#d757db
pre-trained large language model (llm),4,#7fdb57
predict approach,5,#db5f57
predict approach in the think module,5,#db5f57
prompting methods,5,#db5f57
prompting template,5,#db5f57
query question,5,#db5f57
question,5,#db5f57
question-answer-rationale reasoning (pcon in algorithm 1),5,#db5f57
r,3,#57afdb
r-cnn (ren et al. 2015),2,#d757db
"real-world, common-sense knowledge",1,#db5797
region,5,#db5f57
regional description,5,#db5f57
regional description for an object,5,#db5f57
related visual concepts,1,#db5797
rely on much more powerful llms like gpt-3,1,#db5797
scene parser,5,#db5f57
selected visual concepts,5,#db5f57
simple physical scenes,5,#db5f57
sofa,7,#57dbbf
step-by-step reasoning nature,1,#db5797
such attended concepts,5,#db5f57
sue,1,#db5797
supporting rationale for the answer,4,#7fdb57
text context for prompting,4,#7fdb57
textual rationale,5,#db5f57
think module,5,#db5f57
total transparency and trustworthiness of whole reasoning process,1,#db5797
training set,2,#d757db
transparency,9,#dba757
vctp,1,#db5797
vctp model,1,#db5797
verify,3,#57afdb
visual captioning model,4,#7fdb57
visual chain-of-thought prompting (vctp),5,#db5f57
visual concept attention (pthk in algorithm 1),5,#db5f57
visual concept candidates,4,#7fdb57
visual information,5,#db5f57
visual perception model,4,#7fdb57
zhicheng zheng,11,#5767db
"{ckj, capj}i",3,#57afdb
cisco and amazon,8,#c7db57
interactions between models,10,#57db77
better performance,6,#8f57db
high transparency,9,#dba757
effective and interpretable visual commonsense reasoning systems,5,#db5f57
pipeline figure design assistance,11,#5767db
