node_1,node_2,edge
"10146, 4589, and 4083 query-segment pairs",1,#57dbc9
12408 and 3720 moment-query pairs,1,#57dbc9
16 frames,1,#57dbc9
2d-tan,2,#db5784
2d-tan and mmn,3,#5784db
"37417, 17505, and 17031 sentence-video pairs",1,#57dbc9
5,3,#5784db
accurate moment,4,#57b9db
activiitynet captions,1,#57dbc9
activitynet caption,1,#57dbc9
activitynet captions,2,#db5784
adjacent irrelevant frames,4,#57b9db
alphas (α),2,#db5784
appearance,3,#5784db
appearance features,4,#57b9db
background,3,#5784db
background change,4,#57b9db
background features,4,#57b9db
bam features,4,#57b9db
beta (β),2,#db5784
bmax,3,#5784db
bottom-up approaches,5,#db57b9
c,6,#dbc957
c3d network,7,#5f57db
charades-sta,1,#57dbc9
clip selection,4,#57b9db
clip selection loss lsel,8,#84db57
clip selector,4,#57b9db
complicated context information,4,#57b9db
components,2,#db5784
cross-modal interaction,4,#57b9db
cross-modal semantic matching,9,#db5f57
cross-modal task,4,#57b9db
crossm,6,#dbc957
"crossm odalinteraction(v, q)",8,#84db57
dh,6,#dbc957
distillation loss,4,#57b9db
easily leads to cross-modal misalignment,4,#57b9db
effect of recursive step on activitynet captions.,10,#57db5f
effect of semantic index on activitynet captions.,11,#c957db
effectiveness for vmr task,2,#db5784
efficiency comparison,2,#db5784
efficient approach,4,#57b9db
efficient clip search model,4,#57b9db
efficient clip selection approach,4,#57b9db
efficientnet-b0 image encoder,4,#57b9db
evaluation metric for activitynet caption and charades-sta,1,#57dbc9
evaluation metric for tacos,1,#57dbc9
existing vmr methods,9,#db5f57
expensive clip features v',12,#db9457
expensive clip features v',12,#db9457
feature distillation loss lf td,8,#84db57
filtered out,4,#57b9db
final step of proposal-based methods,9,#db5f57
fixed-length video clips,4,#57b9db
frame-level video,7,#5f57db
free-form natural language,4,#57b9db
fully-supervised setting,13,#57db94
gdp,2,#db5784
glove embedding,7,#5f57db
glove model,1,#57dbc9
language,4,#57b9db
length of each video clip,1,#57dbc9
less than three backgrounds,4,#57b9db
long real-world videos,4,#57b9db
long untrimmed video,4,#57b9db
long video into multiple fixed-length clips,4,#57b9db
loss functions,8,#84db57
manually labelled annotations,9,#db5f57
method,3,#5784db
method for embedding videos,1,#57dbc9
mmn,2,#db5784
motion features,4,#57b9db
multiple segment proposals,9,#db5f57
other,1,#57dbc9
performance comparisons,1,#57dbc9
plug-and-play module,2,#db5784
pre-defined,9,#db5f57
previous models,4,#57b9db
proposal-based methods,9,#db5f57
proposal-free methods,9,#db5f57
query features q,12,#db9457
query q,7,#5f57db
query-irrelevant,4,#57b9db
query-related frames,4,#57b9db
query-relevant moment,4,#57b9db
"r@n, iou=m",1,#57dbc9
rc,6,#dbc957
related works,4,#57b9db
retrievalprediction,6,#dbc957
rio features,7,#5f57db
s*h,6,#dbc957
segment proposals,9,#db5f57
semantic index s,12,#db9457
"semantic indexing features (s1, s2, ..., sc)",7,#5f57db
semanticindexer,7,#5f57db
set of low-cost semantic indexing features,4,#57b9db
sh,6,#dbc957
short video segment,4,#57b9db
spotvmr,4,#57b9db
state-of-the-art methods,9,#db5f57
state-of-the-art models,3,#5784db
state-of-the-art open-source methods,2,#db5784
state-of-the-art open-source vmr methods,1,#57dbc9
state-of-the-art vmr works,1,#57dbc9
tacos,1,#57dbc9
target moment boundary,4,#57b9db
textm,1,#57dbc9
top-down approaches,15,#b9db57
top-down methods,9,#db5f57
training datasets,9,#db5f57
training set for activitynet caption,1,#57dbc9
training set for charades-sta,1,#57dbc9
training set for tacos,1,#57dbc9
vi-creg network,7,#5f57db
video,7,#5f57db
video and query features v and q,8,#84db57
video moment retrieval,1,#57dbc9
video v,12,#db9457
vmr,4,#57b9db
vmr methods,9,#db5f57
vmr task loss lvmr,8,#84db57
vmr task losses,8,#84db57
vr (video and query),14,#9457db
vr-tan,2,#db5784
zhang et al. 2019b,4,#57b9db
interaction between video and sentence,5,#db57b9
"α, β, γ",10,#57db5f
iou=0.5 iou=0.7 iou=0.5 iou=0.7,11,#c957db
manual labeling,13,#57db94
wstan,2,#db5784
sentence information,15,#b9db57
semantic indexer,1,#57dbc9
modalities,14,#9457db
