node_1,node_2,edge
(fpblock),2,#577bdb
16x,3,#7bdb57
4x,3,#7bdb57
8x,3,#7bdb57
accurate high-resolution depth map,3,#7bdb57
addition,3,#7bdb57
ahmf,3,#7bdb57
analysis,2,#577bdb
color image features,3,#7bdb57
concatenation,3,#7bdb57
cross-content guided collaborative filtering,3,#7bdb57
cross-modality guided phase-preserving filtering module,6,#dbb757
d(xixi),8,#db8b57
dataset,3,#7bdb57
dctnet,3,#7bdb57
deformable convolution,3,#7bdb57
depth encoder,2,#577bdb
depth features,2,#577bdb
depth map,8,#db8b57
depth map and rgb image,2,#577bdb
depth map features,3,#7bdb57
depth maps,8,#db8b57
desired geometric patterns,3,#7bdb57
dft,2,#577bdb
dft and fourier power spectrum,2,#577bdb
dg,3,#7bdb57
dgf,3,#7bdb57
dh,2,#577bdb
different cross-modality fusion strategies,3,#7bdb57
djf,3,#7bdb57
dkn,3,#7bdb57
dl,2,#577bdb
dmsg,3,#7bdb57
dsr,3,#7bdb57
dsr (depth super resolution),3,#7bdb57
dsr framework,3,#7bdb57
dsr frameworks,2,#577bdb
dsr methods,9,#db57d3
dsrnet,3,#7bdb57
d↑,2,#577bdb
edge errors,3,#7bdb57
effect of different cross-modality fusion strategies,3,#7bdb57
eq. 4,8,#db8b57
eq. 6,8,#db8b57
eq. 7,8,#db8b57
erroneous structure details for depth maps,3,#7bdb57
evaluation metric,3,#7bdb57
exp. i,3,#7bdb57
exp. ii,3,#7bdb57
exp. iii,3,#7bdb57
exp. iv,3,#7bdb57
exp. v,3,#7bdb57
fdkn,3,#7bdb57
fdsr,3,#7bdb57
fig. 2,2,#577bdb
fig. 5 (c),3,#7bdb57
filter ψi,8,#db8b57
filtered rgb features,8,#db8b57
filtering stream,3,#7bdb57
first used to filter erroneous noise,3,#7bdb57
fpblock,13,#57db8b
g,2,#577bdb
gdsr methods,2,#577bdb
gdsr task,2,#577bdb
gf,3,#7bdb57
guided rgb image g,1,#57db5f
guo et al. (2019),3,#7bdb57
he et al. (2021),3,#7bdb57
he et al. 2021,2,#577bdb
heuristic joint filtering schemes,2,#577bdb
heuristic rules,11,#5f57db
hr depth map hr,2,#577bdb
hr depth target dh,2,#577bdb
hr ground truth depth map,14,#db5f57
hr rgb guidance g,2,#577bdb
hui,3,#7bdb57
intensity space,8,#db8b57
intrinsic phase,8,#db8b57
ippnet,3,#7bdb57
ippnet framework overview,2,#577bdb
jiif,3,#7bdb57
joint filtering,2,#577bdb
kernel size of filters ψi,8,#db8b57
"kim, ponce, and ham (2021)",3,#7bdb57
"kim, ponce, and ham 2021",2,#577bdb
l1 con-truth depth map dgth,15,#57d3db
lectively preserving,3,#7bdb57
li (2016),3,#7bdb57
limited space,3,#7bdb57
low-resolution depth map,7,#db57a7
lr depth image dl,2,#577bdb
lu dataset,3,#7bdb57
method,3,#7bdb57
middlebury dataset,3,#7bdb57
model complexity comparison with sota,3,#7bdb57
modulation stream,4,#a7db57
more accurate depth results,3,#7bdb57
national science foundation of china,3,#7bdb57
noisy middlebury,17,#db577b
nyu v2,3,#7bdb57
nyu v2 dataset,3,#7bdb57
ours,3,#7bdb57
pac,3,#7bdb57
phase,5,#b757db
phase power spectrum,2,#577bdb
phase preserving filtering module,3,#7bdb57
phase preserving filtering scheme,3,#7bdb57
phase-aware filtering stream,10,#57dbb7
phase-preserving filtering,3,#7bdb57
phase-preserving filtering blocks,16,#8b57db
phase-preserving filtering module,2,#577bdb
pixel-to-pixel multiplication,8,#db8b57
"pixel-wise multiplication (i.e., modulation)",8,#db8b57
pmbanet,3,#7bdb57
ppfm,3,#7bdb57
ppfm after rm,3,#7bdb57
previous works,3,#7bdb57
principal geometric patterns,8,#db8b57
principal texture patterns,8,#db8b57
progressive feature aggregation,2,#577bdb
psid,8,#db8b57
psidi,8,#db8b57
"pytorch (paszke et al., 2017)",18,#d3db57
real-world branch of rgb-d-d dataset,3,#7bdb57
real-world manner on rgb-d-d,3,#7bdb57
refinement module,2,#577bdb
rgb encoder,2,#577bdb
rgb features,3,#7bdb57
rgb guided dsr,3,#7bdb57
rgb image,3,#7bdb57
rgb images,8,#db8b57
rgb-d-d,3,#7bdb57
rgb-guided depth map super-resolution (gdsr),2,#577bdb
rgbmethods,3,#7bdb57
rm (residual module),3,#7bdb57
rmse,3,#7bdb57
scaling factor,3,#7bdb57
scheme,12,#57a7db
sft,3,#7bdb57
similar spectral properties,2,#577bdb
single depth map super-resolution (sdsr),2,#577bdb
sjtu medical engineering cross research grant yg2021zd18,3,#7bdb57
spectral components,8,#db8b57
spectral distribution,2,#577bdb
spectrum,2,#577bdb
spectrum phenomenon,2,#577bdb
spokes,8,#db8b57
state-of-the-art results,3,#7bdb57
su et al. (2019),3,#7bdb57
"tang, chen, and zeng (2021)",3,#7bdb57
training,3,#7bdb57
vanishing components,8,#db8b57
works,2,#577bdb
"xie, feris, and sun 2016",2,#577bdb
ye et al. (2020),3,#7bdb57
ye et al. 2020,2,#577bdb
zhao et al. (2022),3,#7bdb57
zhong et al. (2022),3,#7bdb57
zhong et al. 2022,2,#577bdb
φ,8,#db8b57
consists of two information streams: phase-aware filtering stream and modulation stream.,6,#dbb757
limited performance,9,#db57d3
(he et al. 2021),3,#7bdb57
is a simple filter prediction block.,13,#57db8b
'^g' represents the component that is consistent with the spectral phase of the depth signal.,1,#57db5f
early works,11,#5f57db
lr input depth map,14,#db5f57
local latent codes from both input image and guide image,3,#7bdb57
predicted depth map bdh,15,#57d3db
cost and sensor capability,7,#db57a7
aims to strengthen the depth map features by modulating with purified rgb features.,4,#a7db57
park et al. (2011),17,#db577b
clean hr color guidance,3,#7bdb57
anisotropic filters,5,#b757db
dynamically generates phase-aware filters derived from depth map features to eliminate unwanted texture components in the rgb features.,10,#57dbb7
n,16,#8b57db
phase-aligned rgb features,3,#7bdb57
nvidia tesla v100 gpu,18,#d3db57
hr color image,8,#db8b57
table 3,3,#7bdb57
existing unidirectional schemes,12,#57a7db
