node_1,node_2,edge
(a),1,#db57b2
(b),1,#db57b2
(c),1,#db57b2
a,2,#db9057
activitynet-captions,1,#db57b2
activitynet-captions dataset,1,#db57b2
all,3,#8857db
all relations,3,#8857db
amazon,5,#dba957
an increase in miou,6,#db7857
arxiv version of this paper,5,#dba957
baselines,7,#57db67
better recall at higher regimes,8,#db57cb
c,9,#db5f57
c (l+1),2,#db9057
charades-sta,1,#db57b2
cnn features,10,#c3db57
co-occurrence graph of concepts mined from the target video moment,11,#db5768
commonsense,11,#db5768
commonsense enrichment module,1,#db57b2
commonsense graph,9,#db5f57
commonsense graph (gc),12,#dbdb57
commonsense information,1,#db57b2
commonsense knowledge,1,#db57b2
commonsense reasoning,2,#db9057
commonsense relational information,13,#5789db
concept encoder,2,#db9057
concept node vector representations,9,#db5f57
conceptnet,2,#db9057
contrastive learning,1,#db57b2
convolution,2,#db9057
coronet,1,#db57b2
coronet video localizer,1,#db57b2
coronet with lower gc sizes,15,#5770db
coronet with spatial (s),16,#5757db
cross-attention mechanisms,2,#db9057
cross-modal interaction,2,#db9057
cross-modal relationships,2,#db9057
ctrl baseline,1,#db57b2
darpa,5,#dba957
dataset during training,1,#db57b2
"datasets such as video2commonsense, something something, violin, sutd-trafficqa, and vlep",11,#db5768
dynamic video moment proposal method,9,#db5f57
empirical evaluations,2,#db9057
enhancing reasoning capabilities instead of solely focusing on recognition,11,#db5768
evaluation purposes,1,#db57b2
event localization,20,#dbc257
f,4,#91db57
filtered set (f-st),3,#8857db
frame-wise similarity matrix,10,#c3db57
fspan,10,#c3db57
gc,9,#db5f57
gcn,2,#db9057
graph convolution network,2,#db9057
graph matching,2,#db9057
graph-based methodologies,1,#db57b2
i3d,10,#c3db57
important video segments,10,#c3db57
k-means clustering mechanism,10,#c3db57
kim et al. (2023),23,#57d3db
lfvl,1,#db57b2
localization model,9,#db5f57
localization process,3,#8857db
long-span dependencies,2,#db9057
metrics have also been proposed to evaluate the commonsense reasoning abilities of video-language models,11,#db5768
miou,24,#57dbca
nam et al. (2021),25,#57db99
nc,26,#5fdb57
nlvl,2,#db9057
nlvl framework,1,#db57b2
nlvl performance,1,#db57b2
notation,9,#db5f57
object detector,10,#c3db57
object predictions associated with the query q,10,#c3db57
official policies,5,#dba957
potentially relevant conceptnet information,2,#db9057
precise localization,3,#8857db
precise video segment span annotations,1,#db57b2
proposal-based methods,1,#db57b2
proposal-free approaches,2,#db9057
pseudo-queries,27,#a157db
pseudo-query generation,28,#57badb
pseudo-query generation (fpq),10,#c3db57
pseudo-query generation mechanism,9,#db5f57
pseudo-query q,18,#aadb57
psvl,1,#db57b2
psvl zero-shot baseline,1,#db57b2
q,9,#db5f57
queries,1,#db57b2
query,2,#db9057
query input,1,#db57b2
r@0.3,29,#6f57db
r@k,30,#57dbb2
raw video,10,#c3db57
recent video-language research,11,#db5768
same person,1,#db57b2
seed concept set c,2,#db9057
source feature vectors s,17,#d357db
spatial and physical information,31,#57db80
spatial and temporal relation types,3,#8857db
spatial and temporal relations,3,#8857db
spatial commonsense,3,#8857db
spatial relations,3,#8857db
start and end times,9,#db5f57
structured knowledge sources such as conceptnet,11,#db5768
supplementary material,5,#dba957
table 2,14,#db5780
target query,32,#78db57
task,9,#db5f57
"tasks such as video captioning, video question answering, and visual story generation",11,#db5768
temporal relations,21,#ba57db
top-k strategy,10,#c3db57
u.s. darpa kmass program,22,#db5799
u.s. government,5,#dba957
unsupervised iterative approaches,1,#db57b2
v,9,#db5f57
video components,1,#db57b2
video dependencies,2,#db9057
video encoder,10,#c3db57
video moment,11,#db5768
video moment proposal method,9,#db5f57
video segment localization/regression,2,#db9057
video span annotations,1,#db57b2
video v,19,#57a2db
video-language models,11,#db5768
video-language tasks,11,#db5768
vspan,9,#db5f57
vspan and q,9,#db5f57
weakly supervised baselines,1,#db57b2
weakly supervised methods,1,#db57b2
zero-shot nlvl,1,#db57b2
zero-shot nlvl research,1,#db57b2
zero-shot setting,9,#db5f57
model predictions with recall above 0.3 (r@0.3),6,#db7857
weakly supervised and fully supervised methods,7,#57db67
increased average localization,8,#db57cb
concept vectors c,12,#dbdb57
video and query modalities,13,#5789db
ctrl,1,#db57b2
coronet with higher gc sizes,15,#5770db
coronet with temporal (t),16,#5757db
neighboring events,20,#dbc257
all relation types,4,#91db57
language-free methods,23,#57d3db
mean temporal intersection over union,24,#57dbca
off-the-shelf object detectors and text-based language models,25,#57db99
number of concepts,26,#5fdb57
paired video-language data,2,#db9057
nouns and verbs obtained from an off-the-shelf object detector and a fine-tuned language model (lm),27,#a157db
video localization and language grounding in images,28,#57badb
enriched pseudo-query features qc,18,#aadb57
r@0.5,29,#6f57db
recall at specific threshold values,30,#57dbb2
enhancement mechanism ϕc,17,#d357db
situational and contextual information,31,#57db80
essentiality for video localization,3,#8857db
comparative analysis of coronet against baselines,14,#db5780
window,32,#78db57
higher importance for precise localization,21,#ba57db
hr001121s0034,22,#db5799
enriched video features vc,19,#57a2db
video moments and pseudo-queries,1,#db57b2
