node_1,node_2,edge
-,1,#db577e
additional outpainted subject,4,#c457db
aesthetically pleasing compositions,4,#c457db
ai trained on public image data,5,#ccdb57
anchor point,6,#db57c4
appropriate and offensive material; and data provenance,5,#ccdb57
arbitrary subject classes,4,#c457db
artifacts,8,#db5f57
auto-generated dataset,9,#57db6e
"best weakly/unsupervised method (chen et al., 2017b)",4,#c457db
bird,4,#c457db
cacnet,1,#db577e
captioning algorithm,4,#c457db
car,4,#c457db
composite or framed images,4,#c457db
composition branch,3,#85db57
computing support from the stanford institute for,5,#ccdb57
contains human-centric evaluation sets,1,#db577e
context of human-centric images,11,#db7657
cpc,1,#db577e
cropping,1,#db577e
cropping branch,3,#85db57
cropping prediction,13,#57dbcc
cropping through joints,1,#db577e
data-driven approaches,1,#db577e
dataset for subject-aware cropping,1,#db577e
dataset is not specific to a sub-ject type,1,#db577e
disp,4,#c457db
evaluation sets for subject-aware cropping,1,#db577e
"existing datasets (fang et al., 2014; chen et al., 2017a; yang et al., 2023)",4,#c457db
expensive to annotate,1,#db577e
expert labels,5,#ccdb57
fcdb,1,#db577e
fcdb + flms,1,#db577e
feature extractor,18,#5776db
feed-forward network,19,#db57db
flms,1,#db577e
framing a photo,20,#6edb57
framing and cropping decisions,1,#db577e
"fully supervised approaches (zhang et al., 2022)",4,#c457db
fully-supervised performance,21,#db5795
gaic,1,#db577e
gaicd,1,#db577e
gc,1,#db577e
gencrop,4,#c457db
gencrop-6,1,#db577e
gencrop-c,22,#dbbc57
gencrop-h,1,#db577e
generative foundation models,5,#ccdb57
gifts from adobe and meta,5,#ccdb57
hcic,1,#db577e
high-quality professional images,4,#c457db
high-quality solutions,11,#db7657
high-quality solutions to the subject-aware cropping problem,11,#db7657
hone with years of experience,11,#db7657
horse,4,#c457db
human-centric crop-ping,1,#db577e
humancatdogbirdhorsecar,4,#c457db
identifiable subject,24,#ad57db
image,4,#c457db
image and text foundation models,5,#ccdb57
image captioner,4,#c457db
image cropping task,1,#db577e
images depicting a grid of images or scenes,4,#c457db
images produced by current text-image diffusion models,8,#db5f57
images with a new subject,26,#7e57db
images with a new subject in the outpainted region,7,#57d3db
input,27,#9557db
instance segmenter,4,#c457db
iou,4,#c457db
jointly trained version of gencrop,1,#db577e
kupcp,1,#db577e
l1 error,28,#57a5db
large amounts of human-annotated crops and crop scores,1,#db577e
large datasets of manual annotations created specifically for crop training,11,#db7657
limited by the number of images available for training and evaluation,1,#db577e
managing edge clutter,1,#db577e
managing negative space,1,#db577e
metadata tags,4,#c457db
method,1,#db577e
model failures,1,#db577e
nerf,2,#57db86
not specifically mentioned in the context but included for completeness,1,#db577e
object detector,4,#c457db
original image,4,#c457db
original image region,4,#c457db
"other professional stock image platforms, such as adobe stock",5,#ccdb57
other spatial tasks,4,#c457db
other two variations of gencrop,1,#db577e
outpainted image,4,#c457db
outpainting,4,#c457db
outpainting model,4,#c457db
output,30,#575edb
parallax,29,#dbd457
people,11,#db7657
per-anchor regression loss,31,#dba557
pre-trained diffusion model,23,#b4db57
preserving context,1,#db577e
preserving the subject,1,#db577e
prior crooping datasets,1,#db577e
prior cropping datasets,1,#db577e
professional images,11,#db7657
professional images in unsplash,14,#9ddb57
pseudo-labels,16,#57bcdb
quantitative evaluation,4,#c457db
recent work on data-driven approaches,11,#db7657
roialign,33,#57dbb4
sacd,1,#db577e
sd,4,#c457db
specialization of synthetic dataset to subject category,1,#db577e
specialized gencrop,1,#db577e
stanford institute for human-centered artificial intelligence (hai),10,#57db9d
stock image,4,#c457db
stock image collection,32,#db5766
stock image collections,11,#db7657
stock images,4,#c457db
subject boundary loss,15,#57db57
subject type,12,#db8d57
subject-aware cropping,11,#db7657
subject-aware image crop-,34,#578ddb
subject-aware image cropping task,25,#db57ac
subjective to evaluate,1,#db577e
supervised methods (top),1,#db577e
supervised prior work,4,#c457db
test images,4,#c457db
text-conditioning,4,#c457db
text-image diffusion,4,#c457db
tographers,11,#db7657
unnatural and generally regarded as unflattering,1,#db577e
unsplash,1,#db577e
unsplash images,5,#ccdb57
v1,1,#db577e
v1 (violation type),1,#db577e
v2,1,#db577e
v3,1,#db577e
v4,1,#db577e
vfn,1,#db577e
wei et al. (2018),11,#db7657
ws,17,#6657db
yang et al. (2023),11,#db7657
zeng et al. (2019),11,#db7657
zhang et al. (2022),11,#db7657
crop proposal,6,#db57c4
fine details such as faces,8,#db5f57
image training pairs,9,#57db6e
blending weights,3,#85db57
the other branch for producing blending weights for the crops.,3,#85db57
a small 2-layer transformer-encoder that can easily learn global compositions.,3,#85db57
