node_1,node_2,edge
abstracthands,1,#57b5db
additional post-process,2,#7357db
anchor points,1,#57b5db
ar,1,#57b5db
bounding box,4,#57dbc5
classification and segmentation,1,#57b5db
contact map,4,#57dbc5
contacting moment,2,#7357db
corresponding object sequence,1,#57b5db
direct hand-object representation,2,#7357db
dynamic clues of the interaction sequence,1,#57b5db
dynamic hand pose estimation,5,#db57c9
dynamic information,2,#7357db
dynamic point clouds,1,#57b5db
entire hand-object interaction process,2,#7357db
existing methods,1,#57b5db
fixed-scale design,2,#7357db
frames,4,#57dbc5
generating hand grasping pose given object information.,1,#57b5db
global-level pose,1,#57b5db
grab,4,#57dbc5
grab dataset,1,#57b5db
grab-b,4,#57dbc5
grab-b dataset,4,#57dbc5
grab-r,4,#57dbc5
grab-t,4,#57dbc5
ground truth,4,#57dbc5
ground truth contact map,4,#57dbc5
ground truth vertices,4,#57dbc5
gru,2,#7357db
hand gesture prediction,5,#db57c9
hand grasping pose,1,#57b5db
hand interaction sequence,6,#b057db
hand joints,4,#57dbc5
hand mesh,4,#57dbc5
hand mesh vertices,7,#dbd957
hand motion,5,#db57c9
hand motions,1,#57b5db
hand pose estimation (liu et al. 2022a),1,#57b5db
hand poses and motions,1,#57b5db
hand vertex,1,#57b5db
hand vertices,4,#57dbc5
hand-centric correspondence representation,1,#57b5db
hand-centric representation,1,#57b5db
hand-centric representation to describe the dynamic spatial-temporal relation between hands and objects.,1,#57b5db
hand-object inter-action motion datasets,5,#db57c9
hand-object interaction,4,#57dbc5
hand-object interaction modeling,1,#57b5db
hand-object interaction point cloud,9,#a0db57
hand-object tracking,2,#7357db
hierarchical spatial encoder,3,#57db87
hierarchical spatial-temporal architecture,1,#57b5db
hierarchical temporal encoder,1,#57b5db
ho3d,4,#57dbc5
ho3d dataset,1,#57b5db
interaction motions,5,#db57c9
interaction sequence,1,#57b5db
interactions from video input,5,#db57c9
left-hand,4,#57dbc5
local level information,1,#57b5db
local-global spatial features,1,#57b5db
long hand-object distance,11,#63db57
long-distant interaction sequences,1,#57b5db
long-term and short-term dependencies,1,#57b5db
long-term dependencies,1,#57b5db
long-term transformers,13,#db578c
main medium when people interact with the world.,1,#57b5db
methodsmpjpempvpe,4,#57dbc5
modeling the spatial and temporal structure in a hierarchical manner.,1,#57b5db
motion generation tasks,5,#db57c9
motion prediction tasks,5,#db57c9
motion prior,5,#db57c9
mpjpe,4,#57dbc5
mpvpe,4,#57dbc5
object,1,#57b5db
object center,4,#57dbc5
object mesh,4,#57dbc5
object-centric representation,5,#db57c9
object-centric representation strategy,1,#57b5db
objects,4,#57dbc5
our method,8,#db9c57
overlooks granularity,1,#57b5db
perturbationtoch,4,#57dbc5
perturbed hand sequence,1,#57b5db
point cloud,1,#57b5db
point cloud video denoising method,1,#57b5db
point cloud video modeling,1,#57b5db
pointnet,2,#7357db
pre-grasping stage,2,#7357db
previous fixed-scale architecture,1,#57b5db
previous method,1,#57b5db
previous object-centric method,1,#57b5db
previous object-centric representation,1,#57b5db
proposed hand-centric representation,1,#57b5db
proposed method,1,#57b5db
reconstruction decoder,1,#57b5db
refined sequences,1,#57b5db
region-level contact,1,#57b5db
robotics,1,#57b5db
shandong excellent young scientists fund program (overseas) 2023hwyq-114.,1,#57b5db
short-term dependencies,1,#57b5db
short-term self-attention,10,#5778db
spatial and temporal structure,1,#57b5db
spatial encoder,1,#57b5db
spatial features s,12,#db5f57
spatial modeling,2,#7357db
spatial-temporal architecture,1,#57b5db
spatial-temporal features,1,#57b5db
spatial-temporal information of hand-object interaction,1,#57b5db
spatial-temporal interaction sequences,1,#57b5db
spatial-temporal modeling architecture,5,#db57c9
spatial-temporal motion prior,5,#db57c9
state-of-the-art performance,1,#57b5db
temporal encoder,1,#57b5db
temporal modeling,2,#7357db
testing,4,#57dbc5
toch,1,#57b5db
toch (zhou et al. 2022),1,#57b5db
toch representation,1,#57b5db
trackingstaticdynamic,4,#57dbc5
training,4,#57dbc5
union between the refined contact map and the ground truth contact map,4,#57dbc5
validation,4,#57dbc5
vr/ar,1,#57b5db
whole-body grasping,4,#57dbc5
more realistic hand interaction sequence,6,#b057db
point cloud representations for hand and object,7,#dbd957
different hand-object corresponding representations,1,#57b5db
object-centric manner,1,#57b5db
hand-object sequence,9,#a0db57
"baseline model using four identical pointnet (qi et al., 2017) layers",3,#57db87
short-distance setting,11,#63db57
short-term transformers,13,#db578c
hand-object interaction motion,8,#db9c57
object sequence,1,#57b5db
local feature integration,10,#5778db
long-term representation l,12,#db5f57
reconstruction results,1,#57b5db
