node_1,node_2,edge
2 (ramesh et al. 2021),1,#57d3db
3d gans,2,#d3db57
3d generation,3,#db57d3
3d model,2,#d3db57
3d models,2,#d3db57
3d object,3,#db57d3
4d gan,4,#5f57db
adding conditional control,1,#57d3db
baseline method,2,#d3db57
cash and in-kind contribution,5,#db5791
challenges such as view inconsistency and significant content variance,2,#d3db57
chan et al.,2,#d3db57
cid:20,6,#57db5f
cid:21,6,#57db5f
classical sds loss,7,#dba157
coarse 3d model,2,#d3db57
coarse models,3,#db57d3
coarse nerf,2,#d3db57
complex prompts such as avatars,7,#dba157
computational expense,2,#d3db57
content inconsistency,2,#d3db57
"context, g",6,#57db5f
criminator loss,8,#57dba1
"denoising function ϵϕ(xt; y, t)",6,#57db5f
diffusion model,6,#57db5f
diffusion models,1,#57d3db
diffusion prior,1,#57d3db
diffusion prior and gan loss,2,#d3db57
diffusion-gan dual training strategy,2,#d3db57
diffusionprior,2,#d3db57
discrimination loss,2,#d3db57
discriminator,2,#d3db57
discriminator loss,2,#d3db57
dream-fusion,7,#dba157
dreambooth3d (ruiz et al. 2023),1,#57d3db
dreamfusion,3,#db57d3
element within the framework allowing for flexible choices.,6,#57db5f
explicitly synthesized multi-view images,2,#d3db57
fake data,2,#d3db57
funding initiative,11,#91db57
game-changer,3,#db57d3
gans,2,#d3db57
generated dataset,2,#d3db57
generated dataset d',2,#d3db57
generated datasets,2,#d3db57
generated images,2,#d3db57
generator,10,#5791db
geometry and texture-related knowledge,2,#d3db57
hifa,1,#57d3db
high variance,2,#d3db57
high variance datasets,2,#d3db57
high-fidelity 3d creation,1,#57d3db
high-fidelity and diverse text-to-3d generation,1,#57d3db
high-fidelity text-to-3d generation with advanced diffusion guidance,1,#57d3db
high-quality results,2,#d3db57
image-to-image pipelines,2,#d3db57
imagen (saharia et al. 2022),1,#57d3db
initial renderings,3,#db57d3
issues,3,#db57d3
it3d,2,#d3db57
large text-to-image diffusion models (ldms),2,#d3db57
low cost,2,#d3db57
magic3d (lin et al. 2022),1,#57d3db
make-it-3d,1,#57d3db
markable progress,3,#db57d3
models,3,#db57d3
multi-face appearance,3,#db57d3
multi-view images,3,#db57d3
multi-view images generated by i2i models,2,#d3db57
multi-view inconsistencies,2,#d3db57
noisy image,6,#57db5f
nonequilibrium thermodynamics,9,#a157db
object,3,#db57d3
over-saturation,3,#db57d3
posed datasets,2,#d3db57
pre-trained 2d text-to-image diffusion models,3,#db57d3
preference,2,#d3db57
prolificdreamer,1,#57d3db
prolificdreamer (wang et al. 2023),1,#57d3db
quality enhancement,2,#d3db57
raj et al. (2023),1,#57d3db
range of 3d output representations,2,#d3db57
regularization losses outlined in dream-fusion,7,#dba157
renderings of the optimized 3d models,2,#d3db57
research community,3,#db57d3
rombach et al.,2,#d3db57
rudimentary depiction,3,#db57d3
satisfactory outcomes,2,#d3db57
sds algorithm,3,#db57d3
sds loss,7,#dba157
sds method (poole et al. 2022),1,#57d3db
simpler prompts like flowers,7,#dba157
slight janus problems,2,#d3db57
sparking a surge of interest,3,#db57d3
stable diffusion,12,#db5f57
text embedding y,6,#57db5f
text prompts,7,#dba157
text-to-3d,7,#dba157
text-to-3d applications,2,#d3db57
text-to-3d generation,1,#57d3db
text-to-3d generation model,3,#db57d3
text-to-3d generation task,2,#d3db57
text-to-3d techniques,2,#d3db57
text-to-image diffusion models,1,#57d3db
tive dataset,2,#d3db57
traditional 3d reconstruction methods,2,#d3db57
training strategy,2,#d3db57
two hundred samples,2,#d3db57
versatile plug-and-play solution,2,#d3db57
view images,3,#db57d3
view inconsistency,2,#d3db57
volumetric renderer,6,#57db5f
xt,6,#57db5f
zhang and agrawala,2,#d3db57
ϕ,6,#57db5f
control4d: dynamic portrait editing by learning 4d gan from 2d diffusion-based editor.,4,#5f57db
industry partner(s),5,#db5791
meaningful content,8,#57dba1
added noise,1,#57d3db
higher-level distribution discrepancies,2,#d3db57
moe acrf tier 2 grant (moe-t2ep20220-0007),11,#91db57
discriminator updates,10,#5791db
make-it-3d: high-fidelity 3d creation from a single image with diffusion prior.,1,#57d3db
deep unsupervised learning using nonequilibrium thermodynamics.,9,#a157db
stable-dreamfusion: text-to-3d with stable-diffusion.,12,#db5f57
let 2d diffusion model know 3d-consistency for robust text-to-3d generation.,1,#57d3db
photorealistic text-to-image diffusion models with deep language understanding,1,#57d3db
