node_1,node_2,edge
abp,1,#db57b0
abp module,2,#57cbdb
abp module and dg-dann module,3,#d6db57
abp module's output,2,#57cbdb
abstractelectroencephalography (eeg),4,#db7f57
accuracy and stability,5,#a557db
adversarial loss,6,#85db57
algorithm 1: dmmr method,1,#db57b0
balancing hyperparameter γ,6,#85db57
c dimension,9,#577adb
category,10,#575adb
channels,11,#57dbbb
clisa,12,#57db8a
continuous emotional transitions,14,#95db57
correlations between different channels from a single subject,4,#db7f57
cross-subject emotion recognition,15,#64db57
cs-sife methods,16,#9557db
cs-sife models,15,#64db57
current state-of-the-art si-sife methods,1,#db57b0
dann model,17,#db5790
data augmentation and noise injection methods,4,#db7f57
decoder,19,#b557db
denoising mixed mutual reconstruction (dmmr) model,4,#db7f57
dg methods,20,#578adb
dg-dann,21,#c557db
dg-dann module,6,#85db57
"dg-dann, dresnet, and clisa",16,#9557db
differential entropy (de) feature,4,#db7f57
dimae and dmmr models,15,#64db57
discriminator,6,#85db57
"distinct from original input feature !%""$%'",1,#db57b0
distributions between source subjects and unseen target sub-jects,24,#db8f57
dmmr,1,#db57b0
dmmr approach,7,#576adb
domain adaptation,25,#db576f
dresnet,26,#dbd057
eeg signals,4,#db7f57
eeg signals from specific channels and frequency bands,28,#8557db
eeg-based cross-subject emotion recognition models,15,#64db57
eeg-based emotion recognition,28,#8557db
emotion classification loss (cross-entropy),6,#85db57
emotion classifier,4,#db7f57
emotional states,28,#8557db
emotional videos,4,#db7f57
encoder,6,#85db57
encoder and decoders,31,#db57d1
experimental accuracy,4,#db7f57
features,6,#85db57
features of different subjects within the same category,34,#db57a0
features without noise injection,6,#85db57
fine-grained emotional tendencies,28,#8557db
fine-tuning phase,4,#db7f57
fine-tuning process,23,#6457db
first session,4,#db7f57
frequency bands,4,#db7f57
gmss,4,#db7f57
hidden-layer mixed data augmentation approach,4,#db7f57
high temporal resolution and accuracy,28,#8557db
individual variations,4,#db7f57
individuals,28,#8557db
input data (same as pre-training phase),6,#85db57
input:output: optimal dmmr model,1,#db57b0
inter-subject mutual reconstruction,1,#db57b0
internally invariant features,15,#64db57
international 10-20 standard,4,#db7f57
joint training,15,#64db57
linear layer weights and biases,2,#57cbdb
luo and lu,36,#57abdb
masking,35,#57db9a
mean squared error loss,22,#db6f57
methods for data augmentation and noise injection,29,#75db57
methodseed-ivseed,38,#db577f
mixed data augmentation technique,1,#db57b0
mixed mutual reconstruction method,18,#579bdb
mixed subject features,37,#57db59
mmr module,40,#c6db57
model,6,#85db57
monitor emotion-related physiological signals,28,#8557db
mtae,41,#d657db
multi-decoder autoencoder,39,#57db69
mutually invariant features,15,#64db57
new feature space weights and biases,2,#57cbdb
noise augmentation techniques,27,#db57c0
noise in data collection process,15,#64db57
noise injection,43,#57dbdb
noise injection method,1,#db57b0
one-dimensional attention weight,2,#57cbdb
original de features,33,#57dbcb
original emotional distribution,13,#57dbaa
original features automatically using a self-attention weighting method,2,#57cbdb
overfitting,15,#64db57
ppda,1,#db57b0
ppda and ppda_nc,8,#57bbdb
pre-trained abp and 𝐸!,2,#57cbdb
pre-trained connected network),6,#85db57
pre-training loss,6,#85db57
pre-training phase,1,#db57b0
pretrained model,44,#a5db57
pretraining process,32,#db575f
proach in the hidden layer,4,#db7f57
real-time monitoring of individuals' emotional states,28,#8557db
reconstruction loss,6,#85db57
seed dataset,4,#db7f57
seed-iv dataset,4,#db7f57
self-supervised learning,4,#db7f57
self-supervised learning using jigsaw tasks for robustness,4,#db7f57
shaanxi key research and development program,42,#b6db57
si-sife methods,4,#db7f57
softmax predictions of emotion and ground truth emotion label,6,#85db57
softmax predictions of sap,6,#85db57
source data,1,#db57b0
"source data !%""$%",1,#db57b0
"source data !%""$%'",1,#db57b0
source subject data,46,#7457db
source subjects,4,#db7f57
subject distribution,30,#db5f57
subject-invariant representations,47,#57db7a
time steps,48,#dbb057
time steps shuffling,4,#db7f57
unsupervised domain adaptation,45,#dba057
w/o noise,49,#dbc057
wearable devices,28,#8557db
weighted features,2,#57cbdb
𝐶,2,#57cbdb
𝐸!,2,#57cbdb
𝑊.,2,#57cbdb
𝑏.,2,#57cbdb
𝑥8,2,#57cbdb
𝛼,2,#57cbdb
important channels and frequent bands of a sample,2,#57cbdb
basic modules of dmmr and ppda,3,#d6db57
issues,5,#a557db
"reshape the shape into (𝑇,𝐶,𝐵)",9,#577adb
different tures within the same category,10,#575adb
different colored circles,11,#57dbbb
consistent representations for identical emotional stimuli,12,#57db8a
pairs are more prone to confusion,14,#95db57
each subject as a different domain,16,#9557db
subject discriminator,17,#db5790
generates features for each time step in reverse order,19,#b557db
limited annotated eeg data for source subjects,20,#578adb
gradient reversal,21,#c557db
input with noise injection,6,#85db57
emotional distribution plot,24,#db8f57
algorithm 1,7,#576adb
domain generalization,25,#db576f
subject-specific and subject-shared encoders,26,#dbd057
single-layer lstm models,31,#db57d1
positive-neutral and negative-neutral emotional distribution,6,#85db57
mix-subject features,34,#db57a0
distinct emotional categories,23,#6457db
b-dimensional frequency bands,4,#db7f57
li et al.,36,#57abdb
information loss,35,#57db9a
differences between generated features and corresponding subject features,22,#db6f57
effectively enhance both accuracy and stability,29,#75db57
"mask time steps, channels shuffling, and mask channels",38,#db577f
data augmentation,18,#579bdb
linear combinations of same-category features from different subjects,37,#57db59
shared encoder,40,#c6db57
multiple decoders for mutual reconstruction,41,#d657db
mixed output,39,#57db69
dropout,27,#db57c0
proposed method,43,#57dbdb
subject-invariant feature extraction,1,#db57b0
features after pre-training,33,#57dbcb
considerable overlap,13,#57dbaa
