node_1,node_2,edge
abstracttoddlers,2,#578adb
action at,3,#6cdb57
adjusted reward structure,5,#db576c
ai forward,6,#5f57db
all agents,7,#c5db57
biological insights,6,#5f57db
"c1, c2, and c3",7,#c5db57
challenging learning regions,9,#57db9a
cl,10,#57a7db
consistently fall below those of s2d across all environments,7,#c5db57
critical learning phases in toddlers,6,#5f57db
cross-density visualizer technique,2,#578adb
current parameters,11,#db7c57
curriculum,6,#5f57db
curriculum learning,6,#5f57db
d2s outcomes,7,#c5db57
d2s(c1),5,#db576c
d2s(c2),5,#db576c
d2s(c3),5,#db576c
deep rl,6,#5f57db
dense reward,13,#dbd557
dense reward setting,13,#dbd557
dense settings,5,#db576c
density visualizer,14,#9a57db
discount factor (gamma),3,#6cdb57
dynamic environments requiring generalization,7,#c5db57
early drafts,15,#57db5f
efficacy,2,#578adb
egocentric navigation task using the vizdoom environment,5,#db576c
egocentric navigation tasks,2,#578adb
environment's feedback (r),3,#6cdb57
exceptional results,7,#c5db57
exploitation,6,#5f57db
exploration,6,#5f57db
exploration-exploitation dilemma,6,#5f57db
exploration-exploitation tradeoff,13,#dbd557
free exploration,6,#5f57db
free exploration with sparse feedback,2,#578adb
generalization,10,#57a7db
goal-based tasks,7,#c5db57
goal-directed learning with denser rewards,2,#578adb
gradient descent,10,#57a7db
higher performance than only dense rewards,10,#57a7db
initial cognitive and motor interactions,7,#c5db57
korean government,17,#db578a
landercartpoleur5metric,5,#db576c
landscape: cross-density visualizer,14,#9a57db
learning parameters,14,#9a57db
local minima,20,#db57c5
loss landscape,10,#57a7db
low local minima,10,#57a7db
"low sharpness, with high variance",10,#57a7db
"lunarlander, cartpole, and ur5",7,#c5db57
machine learning,6,#5f57db
markov decision process (mdp),3,#6cdb57
mdp,3,#6cdb57
mdp series,6,#5f57db
mdps {mi}n,19,#57db7c
minima depth for s2d,21,#57dbb7
ml model training strategy,6,#5f57db
next state st+1,3,#6cdb57
ngu,13,#dbd557
optimal policies,6,#5f57db
optimal policy (π),3,#6cdb57
policy loss landscapes,18,#d557db
potential function (v),3,#6cdb57
proper reward transitions,2,#578adb
proximity to the goal,13,#dbd557
reduction in the depth of local minima,7,#c5db57
reinforcement learning,3,#6cdb57
reinforcement learning tasks,2,#578adb
reward dynamics,7,#c5db57
reward function (r),3,#6cdb57
reward shaping (rs),3,#6cdb57
reward shaping challenges,10,#57a7db
reward transition,24,#db5f57
reward transition (rt),3,#6cdb57
reward transition for goal-oriented tasks,6,#5f57db
reward transitions,13,#dbd557
rl algorithms,22,#8adb57
rl and deep net-works,6,#5f57db
rl's exploration-exploitation dilemma,6,#5f57db
rnd,13,#dbd557
robotic arm manipulation tasks,2,#578adb
robust generalization compared to other baselines,7,#c5db57
s2d,23,#57c5db
s2d reward,7,#c5db57
s2d reward transition,7,#c5db57
s2d transition,8,#db9a57
s2d transition approach,16,#b757db
s2d-guided agents,10,#57a7db
sac,4,#db57a7
sac algorithm,7,#c5db57
sample efficiency,10,#57a7db
sample efficiency and success rates,2,#578adb
seen environment (appendix figure 9-(a)),5,#db576c
sharp minima,10,#57a7db
sharp.s2d(c1),5,#db576c
sharpness metrics,26,#a7db57
simplicity and universality,7,#c5db57
smooth policy loss landscape,2,#578adb
smooth terrains,1,#57dbd5
smoothing effect,10,#57a7db
smoothing effects on policy loss landscape,10,#57a7db
sparse environment,10,#57a7db
sparse feedback,12,#576cdb
sparse reward,13,#dbd557
sparse rewards,10,#57a7db
sparse settings,5,#db576c
sparse to potential-based dense rewards,2,#578adb
sparse-to-dense (s2d) transition,2,#578adb
sparse-to-dense reward transition,24,#db5f57
specific exploitation,6,#5f57db
stage indicator,6,#5f57db
stage indicator i(t;t),10,#57a7db
state st,3,#6cdb57
success,13,#dbd557
success rates,10,#57a7db
task,5,#db576c
task (t),3,#6cdb57
task landercartpoleur5metric,5,#db576c
toddler-inspired reward transition,10,#57a7db
toddler-inspired s2d-curriculum c,25,#dbb757
training step t.,10,#57a7db
transition probability distribution (p),3,#6cdb57
trial and error,3,#6cdb57
trial and error (exploration),3,#6cdb57
ur5-reacher,27,#7c57db
varying reward transitions,2,#578adb
wide minima,10,#57a7db
widest minima with the highest performance in the lunarlander and cartpole-reacher,10,#57a7db
zero performance,10,#57a7db
smoothness of loss landscape,9,#57db9a
separate network parameters,11,#db7c57
policy loss landscape,14,#9a57db
insightful discussions,15,#57db5f
goal-directed learning,6,#5f57db
grant funded by,17,#db578a
reduction in depth,20,#db57c5
guidance of the curriculum c,19,#57db7c
phase p5,21,#57dbb7
grids of parameters,18,#d557db
optimal policy π∗,22,#8adb57
reward baselines,23,#57c5db
implications,7,#c5db57
timing for reward transition,7,#c5db57
automatic method,8,#db9a57
exploration and exploitation,16,#b757db
additional gridworld experiments,4,#db57a7
smoothing effects,26,#a7db57
abrupt pitfalls,1,#57dbd5
dense feedback,12,#576cdb
dense rewards,10,#57a7db
smooth terrain,24,#db5f57
sequence of mdps becoming sparse to dense,25,#dbb757
simpler ones,27,#7c57db
smoother landscapes,10,#57a7db
