node_1,node_2,edge
2d joints 2d,1,#9857db
3d human reconstruction,2,#57db8d
3d joints as input,3,#db57b7
albedo values,4,#577ddb
annotated mano vertices v,3,#db57b7
artistic expertise,2,#57db8d
b(πi),5,#57db6a
calibrated images,4,#577ddb
camera parameters πi,3,#db57b7
camera parameters πn,3,#db57b7
classical discrete representations,6,#57c2db
coarse initialization,1,#9857db
conventional model-based methods,2,#57db8d
convolution,8,#57dbaf
cρ,5,#57db6a
deephandmesh,6,#57c2db
deephandmesh dataset,9,#dba457
dhmw/o.hamourstwoocclusions3.467,11,#579fdb
diffuse reflection of human skin,3,#db57b7
diffuse reflection of human skin follows lambertian reflectance,3,#db57b7
each vertex coordinate,6,#57c2db
ef-fective coarse-to-fine approach,12,#dbc657
eij,5,#57db6a
encodedecoder framework,6,#57c2db
faces,4,#577ddb
features,4,#577ddb
frequency decomposition loss,6,#57c2db
g network for recovering mano model,1,#9857db
g network g,1,#9857db
gcn,1,#9857db
gcn layers,3,#db57b7
gcn-based methods,6,#57c2db
gcn-based network,16,#66db57
gcn-based network g,3,#db57b7
ge et al.,6,#57c2db
generated mano joints ˆj3d,3,#db57b7
geometric optimization,1,#9857db
geometry-based shader ˜t,10,#db5f57
ham module,3,#db57b7
ham optimization module for restoring fine-grained mesh,1,#9857db
hand albedo and mesh (ham) optimization module,1,#9857db
hand appearances,2,#57db8d
hand avatar,6,#57c2db
hand mesh,2,#57db8d
hand mesh model,1,#9857db
hand meshes,6,#57c2db
hand poses and intricate details,1,#9857db
hand prediction,2,#57db8d
hand reconstruction,2,#57db8d
hand representation,2,#57db8d
hand synthesis,2,#57db8d
hand-nerf,17,#abdb57
handa-vatar,18,#575adb
handavatar,18,#575adb
handnerf,18,#575adb
handnerfneus,19,#db57d9
handreconstruction,18,#575adb
hands in images,3,#db57b7
harp,6,#57c2db
image quality,1,#9857db
image sequences,2,#57db8d
images i,1,#9857db
images in,3,#db57b7
impressive performance across various tasks,6,#57c2db
initial coarse hand mesh,2,#57db8d
input joints j3d,3,#db57b7
inter-hand2.6m dataset,2,#57db8d
interactive hands,2,#57db8d
interhand2.6m dataset,3,#db57b7
inverse renderer,4,#577ddb
joint refinement,1,#9857db
lambertian reflectance,3,#db57b7
large pose variations across different frames,2,#57db8d
le,5,#57db6a
lj,5,#57db6a
lm an o (7),3,#db57b7
lmask,5,#57db6a
lpips,18,#575adb
lr,5,#57db6a
ltotal,20,#cedb57
luan et al.,6,#57c2db
mano,14,#7657db
mano head,3,#db57b7
mano model,3,#db57b7
mano model generated by g,3,#db57b7
"mano model m(θ, β)",1,#9857db
mano parameters,3,#db57b7
mano subdivision,4,#577ddb
mask,5,#57db6a
mesh generated by ham,3,#db57b7
mesh geometry quality,3,#db57b7
mesh subdivision process,3,#db57b7
mesh-based neural rendering scheme,1,#9857db
mlps,4,#577ddb
multi-view hand mesh reconstruction method,1,#9857db
multi-view images,2,#57db8d
multi-view videos,2,#57db8d
nerf,2,#57db8d
nerf-based methods,2,#57db8d
neural implicit representations,6,#57c2db
neural radiance fields,6,#57c2db
neural renderer t,15,#db8157
neural rendering,1,#9857db
neus,22,#bb57db
non-smoothing singularities,1,#9857db
normal and albedo maps,6,#57c2db
objects having temporal changes,2,#57db8d
occupancy and illumination field,6,#57c2db
optimization step to further enhance accuracy.,3,#db57b7
optimized hand,3,#db57b7
parametric smpl body model,2,#57db8d
photo-realistic image,2,#57db8d
photo-realistic images,1,#9857db
pre-defined vertices v,3,#db57b7
pre-trained rendering network,1,#9857db
pre-training,4,#577ddb
psnr,18,#575adb
ral renderer,23,#88db57
real 3d scans,3,#db57b7
reflectance and lighting,2,#57db8d
rendering network,1,#9857db
scanning data,2,#57db8d
segementation map obtained by promptable sam (kirillov et al. 2023),3,#db57b7
self-collected dataset,2,#57db8d
smooth-ing mesh without geometric textures,3,#db57b7
sparse convolution,2,#57db8d
ssim,18,#575adb
subdivided mano mesh mr,4,#577ddb
temporal changes,6,#57c2db
term,7,#db5794
texture field t,4,#577ddb
texture optimization,13,#57dbd2
textures,4,#577ddb
v,5,#57db6a
vertex and face positions,4,#577ddb
vertex features f,15,#db8157
vertices,4,#577ddb
vertices features f,21,#db5771
viewpoints,3,#db57b7
x,5,#57db6a
λ1l,5,#57db6a
λ2l,5,#57db6a
λ3,5,#57db6a
λ4le,5,#57db6a
λ5ldx,5,#57db6a
△vi,5,#57db6a
predicted mesh,8,#57dbaf
five views,9,#dba457
init ham joint refine,11,#579fdb
hand mesh reconstruction,12,#dbc657
network architecture for graph convolutional networks (gcns),16,#66db57
detached output ˆt of t(r),10,#db5f57
refinement process for the hand model,3,#db57b7
photo-realistic hands,17,#abdb57
prior arts on the interhand2.6m dataset,19,#db57d9
loss function,20,#cedb57
flexibility provided by the parametric model,14,#7657db
pre-trained rendering network with vertex features,1,#9857db
function that maps a 3d point to a color value,15,#db8157
our presented method,22,#bb57db
pre-trained neural rendering model,23,#88db57
constant coefficient denoted by λ,7,#db5794
enhancement of texture accuracy,13,#57dbd2
mesh mf obtained from mesh refinement,21,#db5771
