node_1,node_2,edge
abstractspiking neural networks (snns),1,#db5f57
accuracy,2,#5784db
alignment loss,3,#db8657
baseline method,1,#db5f57
baseline method for proposed method on n-caltech101 dataset with vg-gsnn,1,#db5f57
baselinektl,2,#5784db
bl,1,#db5f57
caltech101 and cep-dvs,2,#5784db
category itself,3,#db8657
central kernel alignment,4,#69db57
cep-dvs,2,#5784db
cep-dvs dataset,3,#db8657
cka,1,#db5f57
cka',1,#db5f57
class activation mapping,2,#5784db
content and motion features,1,#db5f57
convolutional transformer network,1,#db5f57
d (g (x at )),1,#db5f57
dal str sliding training,2,#5784db
deng et al. (2022),4,#69db57
display,2,#5784db
domain alignment loss,1,#db5f57
domain-invariant features,1,#db5f57
"dong, zhao, and zeng (2023)",4,#69db57
effectiveness,2,#5784db
effectiveness of proposed method (n-caltech101 dataset with vg-gsnn),1,#db5f57
es,1,#db5f57
etc,4,#69db57
event data,3,#db8657
event data augmentation,9,#b9db57
event datasets,3,#db8657
event domain,1,#db5f57
event features,1,#db5f57
event-based datasets,1,#db5f57
event-based semantic segmentation,1,#db5f57
eventmix,10,#57d3db
fang et al. (2021),4,#69db57
feature distribution,11,#dbd657
feature extraction on event data,12,#57db94
final classification decision,3,#db8657
ft,1,#db5f57
g,1,#db5f57
g(cid:0)xi,1,#db5f57
g(cid:16)xj,1,#db5f57
generalization,4,#69db57
generalized knowledge,3,#db8657
gs,1,#db5f57
gt,1,#db5f57
"hsic(k, k)",1,#db5f57
"hsic(k, l)",1,#db5f57
improves performance without using knowledge transfer loss in proposed method (n-caltech101 dataset with vg-gsnn),1,#db5f57
kim and panda (2021),4,#69db57
knowledge transfer,3,#db8657
knowledge transfer loss,1,#db5f57
knowledge transfer loss function,1,#db5f57
kugele et al. (2020),4,#69db57
large-scale labeled image data,1,#db5f57
ld,7,#91db57
lif (leaky integrate-and-fire) neuron model,4,#69db57
loss function,14,#57dbbb
loss landscape,2,#5784db
mainstream event datasets,3,#db8657
n-caltech101,2,#5784db
n-caltech101 dataset,3,#db8657
n-caltech101 dataset with vg-gsnn,1,#db5f57
n-omniglot dataset,1,#db5f57
nda,13,#db5777
network structure,3,#db8657
network training,3,#db8657
original picture,2,#5784db
original tet method,1,#db5f57
performance,2,#5784db
preplacement,1,#db5f57
proposed method,1,#db5f57
proposed method and baseline method for comparison,1,#db5f57
provides better generalization of model in proposed method (n-caltech101 dataset with vg-gsnn),1,#db5f57
scnn model,3,#db8657
short training epochs,2,#5784db
sliding training,2,#5784db
sliding training strategy,1,#db5f57
snn,4,#69db57
snn (spiking neural networks),4,#69db57
snn efficient training,19,#575cdb
snn on event data,1,#db5f57
spatial features,1,#db5f57
spatio-temporal regularization,1,#db5f57
spatio-temporal regularization support,3,#db8657
spike activation lift training,4,#69db57
spiking-resnet18 model,3,#db8657
stable feature learning base,3,#db8657
static and event data,20,#57acdb
static data,3,#db8657
static datasets,3,#db8657
static image inputs,1,#db5f57
static images,1,#db5f57
static pictures,3,#db8657
temporal features in the data,1,#db5f57
temporal properties,3,#db8657
tet,4,#69db57
tet method on n-caltech101 dataset with vg-gsnn,1,#db5f57
tjca-tet,4,#69db57
tks,8,#db57c6
traction on event data,1,#db5f57
training of snn,4,#69db57
txt,1,#db5f57
unlabeled events,1,#db5f57
vggsnn,2,#5784db
vggsnn model,3,#db8657
visualization,2,#5784db
with knowledge transfer loss and sliding training strategy on n-caltech101 dataset with vg-gsnn,1,#db5f57
works,18,#57db6c
x a,1,#db5f57
x as,1,#db5f57
x cs,1,#db5f57
yi,1,#db5f57
yj,1,#db5f57
zhan et al. (2021),4,#69db57
zhao et al. (2023),4,#69db57
zhu et al. (2022),4,#69db57
λcls-s,15,#dbae57
λkt,16,#c957db
ℓce,6,#7957db
ℓcls-e,5,#db579e
ℓmse,17,#a157db
learning temporal-spatial domain invariant features,1,#db5f57
integrated frames and static pictures,1,#db5f57
"neuromorphic data augmentation, gaussian mixing model, and label assignment by calculating relative distance of event streams",9,#b9db57
shen et al. (2022b),10,#57d3db
inconsistency of feature distribution,11,#dbd657
simply using static image pre-training and event fine-tuning,12,#57db94
snn and enhanced original snn structure,3,#db8657
dal,7,#91db57
performance of model,14,#57dbbb
snns with more generalizability over event data,2,#5784db
li et al. (2022c),13,#db5777
spiking activation lift,19,#575cdb
spatial domain invariant features,20,#57acdb
domain mismatch problem,3,#db8657
dong et al. (2023),8,#db57c6
ours,18,#57db6c
manually set parameter for classification loss of static image,15,#dbae57
manually set parameter for knowledge transfer loss,16,#c957db
cross-entropy loss,6,#7957db
classification loss of event data,5,#db579e
mean-squared loss,17,#a157db
