node_1,node_2,edge
3d structures,4,#dbaa57
all comparison methods,5,#dbd057
autoregressively draw out,5,#dbd057
camera poses,1,#db5775
comparison methods,5,#dbd057
compnvs,9,#5f57db
consistent novel views,1,#db5775
convolution and transformer network,1,#db5775
dai et al.,5,#dbd057
ddp-nerf,5,#dbd057
depth priors,6,#d057db
discrete image tokens from codebook,4,#dbaa57
downsampling,5,#dbd057
each training sample,5,#dbd057
"embedding vectors, fi",4,#dbaa57
evaluation metrics,5,#dbd057
evaluation results,4,#dbaa57
explicit 3d scene structures,1,#db5775
explicit 3d structures with image generative models,1,#db5775
fi,4,#dbaa57
generative networks,1,#db5775
ibrnet,5,#dbd057
ii,4,#dbaa57
image converter module,1,#db5775
image generative models,1,#db5775
image of the target view,4,#dbaa57
image tokens,4,#dbaa57
infers novel views of unseen scenes in a feed-forward manner.,1,#db5775
input observed view set o,12,#579bdb
input views,1,#db5775
learn priors,1,#db5775
learning framework,1,#db5775
lpips,5,#dbd057
mi,4,#dbaa57
mlps,4,#dbaa57
mvsnerf,13,#57c0db
mvsnet,4,#dbaa57
nearest observed images,5,#dbd057
nerf (baseline),1,#db5775
nerfs,15,#57dbaa
neural 3d geometry,11,#aa57db
neural geometry module,1,#db5775
neural point cloud,5,#dbd057
neural point clouds,3,#57dbd0
neuralgeometry,4,#dbaa57
novel views,5,#dbd057
o,4,#dbaa57
observation number,5,#dbd057
observed views,5,#dbd057
office desk,16,#db5f57
outputs are therefore less 3d consistent compared to the volume rendering-based methods.,1,#db5775
photorealism,4,#dbaa57
photorealistic novel views,1,#db5775
pixel-synth,5,#dbd057
pixelnerf,14,#db57c0
pixelsynth,18,#8557db
point cloud,4,#dbaa57
point-nerf,5,#dbd057
probed,19,#57db85
psnr,5,#dbd057
query,4,#dbaa57
query regarding target pose,20,#75db57
ray marching,4,#dbaa57
real-world indoor scenes,4,#dbaa57
reference,8,#5775db
rendered guidance images,1,#db5775
rgb-d input views,1,#db5775
scannet dataset,5,#dbd057
scene context,4,#dbaa57
scene contexts and queries,5,#dbd057
scene representation transformer,7,#c0db57
self-supervised process,5,#dbd057
semantic maps,17,#db579b
shared latent space,4,#dbaa57
sparse,1,#db5775
sparse input views,4,#dbaa57
sparsegnv,1,#db5775
sparsegnv framework,4,#dbaa57
sparsegnv w/o 'probed',1,#db5775
sparsegnv w/o 'r-color',1,#db5775
sparsegnv w/o 'ray',1,#db5775
sparsegnv w/o 'reference',1,#db5775
spsg,10,#9bdb57
ssim,5,#dbd057
state-of-the-art methods based on either neural radiance fields or conditional image generation,4,#dbaa57
structure generator,2,#57db5f
sub-scans,5,#dbd057
target novel view,4,#dbaa57
target novel views represented in vq codebook tokens,1,#db5775
testing scenes,5,#dbd057
tokens,4,#dbaa57
training samples,5,#dbd057
view generator module,4,#dbaa57
view generator network,5,#dbd057
viewformer,5,#dbd057
views into a 3d neural point cloud,21,#db8557
vq tokens,5,#dbd057
neural voxel grids,9,#5f57db
can be helpful for novel view synthesis,6,#d057db
single image,1,#db5775
estimates radiance and volume density from multiple source views,5,#dbd057
final images,1,#db5775
novel view set x,12,#579bdb
3d neural point cloud,1,#db5775
learning a generic deep neural network,13,#57c0db
sparse input observations,15,#57dbaa
image generation model,11,#aa57db
rendered color and mask images,5,#dbd057
3d structural clues,3,#57dbd0
shape and appearance,16,#db5f57
learning priors across scenes and predicts novel views,14,#db57c0
pre-trained model provided by the authors,18,#8557db
mvsnet and ray marching mlps across scenes,5,#dbd057
scene information,19,#57db85
rendered image from the target viewpoint,4,#dbaa57
transformer-based network,20,#75db57
complete observations,8,#5775db
convolution encoder,4,#dbaa57
overview of the given scene,4,#dbaa57
combines convolutional networks and transformers,7,#c0db57
panorama images,17,#db579b
2d observations,1,#db5775
indoor scene dataset,1,#db5775
learning framework to synthesize consistent novel views of indoor scenes with sparse input views.,1,#db5775
incorporates 3d scene structures and image generative models,4,#dbaa57
geometry and color in-painting,10,#9bdb57
3d semantic geometry,2,#57db5f
another transformer based approach with two stages,5,#dbd057
rendered images from volume rendering following point-nerf,21,#db8557
