node_1,node_2,edge
abstractself-supervised learning (ssl),1,#57dbaa
adaptive augmentation strategies,1,#57dbaa
ap,2,#db5788
ap50,2,#db5788
ap75,2,#db5788
augmented views,4,#57db72
barlowtwins,1,#57dbaa
barlowtwins (zbontar et al. 2021),1,#57dbaa
barlowtwins+,1,#57dbaa
baselines,2,#db5788
byol,1,#57dbaa
byol (grill et al. 2020),1,#57dbaa
byol+,1,#57dbaa
causal interpretation,4,#57db72
causal relationship between variables in self-supervised learning,4,#57db72
china postdoctoral science foundation,1,#57dbaa
cifar-10,1,#57dbaa
cifar-10 dataset,2,#db5788
cifar-100,1,#57dbaa
cifar10,1,#57dbaa
cifar100,1,#57dbaa
classification task,1,#57dbaa
"classification, object detection and instance segmentation tasks",1,#57dbaa
"classification, object detection, and instance segmentation tasks",1,#57dbaa
"cmc (tian, krishnan, and isola 2020)",1,#57dbaa
coloring,1,#57dbaa
compmod,1,#57dbaa
compmod with meta comprehensive regularization (mcr),1,#57dbaa
comprehensive embedding matrix,6,#579bdb
comprehensive feature exploration,1,#57dbaa
comprehensive features,1,#57dbaa
comprehensive representation,1,#57dbaa
computer vision,1,#57dbaa
constrained by the conditions outlined in eq. 9,4,#57db72
contrastive learning,8,#dbd057
cutout,1,#57dbaa
data augmentation,1,#57dbaa
dimension-based contrastive methods,1,#57dbaa
distillation-like mechanism,1,#57dbaa
distinct semantic information loss,1,#57dbaa
downstream tasks,1,#57dbaa
dynamic dictionary bank,1,#57dbaa
embedding space,1,#57dbaa
enables eq. 9 to coerce gξ into capturing comprehensive semantic information,4,#57db72
ence foundation,9,#8557db
eq. 9,4,#57db72
exclusive semantics in the augmented view,4,#57db72
existing ssl methods,1,#57dbaa
features with maximum completeness,1,#57dbaa
fine-tuning downstream tasks,2,#db5788
foreground object,1,#57dbaa
fusion space,1,#57dbaa
fusion strategy,1,#57dbaa
grant 62172026,9,#8557db
gξ,4,#57db72
h1i,2,#db5788
h2i,2,#db5788
image classification task,1,#57dbaa
image representations learned by ssl methods,10,#57d3db
imagenet,1,#57dbaa
imagenet supervised pre-training,2,#db5788
imagenet-100,1,#57dbaa
image’s label,1,#57dbaa
impact,1,#57dbaa
infonce as the loss function,1,#57dbaa
"information contained in augmented embeddings z1, z2",11,#bd57db
information theory and causal counterfactual perspective,1,#57dbaa
instance segmenation,2,#db5788
invariant semantics,4,#57db72
iou,10,#57d3db
label,4,#57db72
label-related attributes,10,#57d3db
labeled data,1,#57dbaa
lack of task-related information,1,#57dbaa
latent variables,4,#57db72
lcomp,4,#57db72
linear classifier,1,#57dbaa
liu et al.,1,#57dbaa
loss function,1,#57dbaa
lossy data coding,5,#db57c0
lssl,12,#addb57
m(h),1,#57dbaa
m(z),1,#57dbaa
machine learning,1,#57dbaa
maximum entropy coding,1,#57dbaa
maximum entropy principle,7,#db9757
meta comprehensive regularization,1,#57dbaa
methods,1,#57dbaa
methods+,1,#57dbaa
mixup,2,#db5788
moco,1,#57dbaa
moco (he et al. 2020),1,#57dbaa
model performance in downstream tasks,10,#57d3db
more comprehensive representation,1,#57dbaa
mutual information,4,#57db72
mutual information between two augmented views,4,#57db72
national key r&d program of china,1,#57dbaa
national key r&d program of china (2021yfb3500700),9,#8557db
national social science fund of china,9,#8557db
natural language processing,1,#57dbaa
not involved during computation of lssl,4,#57db72
not using this strategy,1,#57dbaa
nsfc,9,#8557db
object detection,2,#db5788
"objective: minimize the magnitude of ∇ξlssl(θξ, ϕξ)",4,#57db72
"optimized state of lssl(θξ, ϕξ)",4,#57db72
"optimizing ∇ξlssl(θξ, ϕξ)",4,#57db72
original input data representation,1,#57dbaa
original sample,4,#57db72
original sample space,3,#5762db
our proposed method,1,#57dbaa
output dimension of backbone network,1,#57dbaa
partial semantic missing,14,#db5f57
proposed method,1,#57dbaa
random cropping,1,#57dbaa
resnet-18,2,#db5788
sample-based contrastive methods,1,#57dbaa
samples,4,#57db72
scm,4,#57db72
self-supervised frameworks,1,#57dbaa
self-supervised learning,1,#57dbaa
self-supervised methods,2,#db5788
self-supervised representation learning,1,#57dbaa
semantic c,4,#57db72
semantic information loss,1,#57dbaa
semantic invariance,1,#57dbaa
semantic missing in augmented views,4,#57db72
shared information between augmented views,10,#57d3db
simclr,1,#57dbaa
simclr (chen et al. 2020),1,#57dbaa
simclr+,1,#57dbaa
simsiam,1,#57dbaa
simsiam (chen and he 2021),1,#57dbaa
sklsde,9,#8557db
smooth function,4,#57db72
ssl,1,#57dbaa
ssl frameworks,1,#57dbaa
ssl methods,1,#57dbaa
ssl model,1,#57dbaa
ssl-hsic (li et al. 2021),1,#57dbaa
stl-10linear,1,#57dbaa
structural causal model (scm),4,#57db72
swav (caron et al. 2020),1,#57dbaa
table 1,1,#57dbaa
task-related information,4,#57db72
