node_1,node_2,edge
2d object detection,1,#88db57
3d detection,2,#db57d9
3d domain,3,#db57b7
3d object detection,3,#db57b7
3d object detection using points,1,#88db57
3d positional information,4,#57db6a
3dioumatch,5,#57db8d
absolute 3d positions,4,#57db6a
all regions equally,6,#db5794
bev feature map,4,#57db6a
bevfusion,3,#db57b7
camera features,4,#57db6a
center-based paradigm,5,#57db8d
centernet,5,#57db8d
centerpoint,3,#db57b7
centerpoint-voxelratio (100%),4,#57db6a
challenging task due to point annotations providing limited information,4,#57db6a
chen et al. (2021),3,#db57b7
context,1,#88db57
contrastive learning,10,#abdb57
cross-attention module,4,#57db6a
cross-modal deformable roi fusion module,4,#57db6a
cross-modal fusion at a voxel/point level,11,#db5771
dedicated filter approach,5,#57db8d
deepinteraction,3,#db57b7
deformable roi fusion module,4,#57db6a
deformroicm fusion module,4,#57db6a
detection score (spnds),3,#db57b7
detmatch,5,#57db8d
different modalities,3,#db57b7
explicit positional query initialization,3,#db57b7
explicit positional query initialization strategy,4,#57db6a
extensive collection of unlabeled scenes,1,#88db57
feature extractor,7,#7657db
few-shot learning,3,#db57b7
flexible framework,5,#57db8d
full feature space,14,#bb57db
fully exploiting point priors,3,#db57b7
fully supervised counterpart,3,#db57b7
fully-labeled data,5,#57db8d
gaussian distribution,16,#db8157
gt point annotations,3,#db57b7
high-quality predictions,5,#57db8d
image features,4,#57db6a
image-level annotations,5,#57db8d
imagery information,3,#db57b7
initial-izing object queries directly from point annotations,4,#57db6a
input x,19,#57c2db
instance point annotation,8,#577ddb
instance-level sparse feature fusion,3,#db57b7
label assignment strategy,3,#db57b7
label noises,4,#57db6a
labeled data,3,#db57b7
large-scale scenes with only one point per instance and a few scenes with 3d box annotations,1,#88db57
lf eat =1h × w||f 2dij − f 2dij ||2,22,#579fdb
lidar inputs,4,#57db6a
lidar points,4,#57db6a
lidar roi feature,4,#57db6a
low quality of pseudo labels,15,#dbc657
manual annotation process,3,#db57b7
manually annotating large-scale scenes with only one point per instance and a few scenes with 3d box annotations for weakly semi-supervised 3d object detection,1,#88db57
map,3,#db57b7
mean teacher,5,#57db8d
meticulously annotated scenes combined with a more extensive collection of unlabeled scenes for training,1,#88db57
modality interaction strategy,3,#db57b7
modern wssl frameworks,1,#88db57
mtp,5,#57db8d
myriad scenes,3,#db57b7
object-dgcnn,3,#db57b7
one-to-one label assignment strategy,4,#57db6a
paired features,9,#dba457
point annotations,5,#57db8d
point annotations providing limited information,4,#57db6a
point encoder,4,#57db6a
point features,3,#db57b7
point priors,5,#57db8d
point-centric deformable roi,12,#9857db
point-centric deformable roi cross-modal fusion,4,#57db6a
point-centric deformable roi cross-modal fusion operation,20,#575adb
point-centric deformable roi fusion,3,#db57b7
point-centric teacher,4,#57db6a
point-detr,4,#57db6a
point-detr baseline,3,#db57b7
point-detr3d,4,#57db6a
point-detrours,4,#57db6a
point-teaching,5,#57db8d
pointdetr,4,#57db6a
pointdetr3d,3,#db57b7
pointpillar,3,#db57b7
pre-trained models,3,#db57b7
precise 3d annotations,3,#db57b7
previous studies,1,#88db57
previous studies offering impressive performance in tasks such as 2d segmentation and 2d object detection using modern wssl frameworks,1,#88db57
previous studies proposing weakly-supervised and semi-supervised methods for 3d object detection,1,#88db57
pseudo-labeled data,4,#57db6a
regions in the bev feature map,23,#cedb57
representative nuscenes benchmark,4,#57db6a
roi features (fl),13,#66db57
roi reference points (proiik),21,#db5f57
roi region (k),18,#57dbaf
sbinet,5,#57db8d
scenes,1,#88db57
self-supervised learning,4,#57db6a
semi-supervised 3d object detection,5,#57db8d
significant improvements,3,#db57b7
small portion of well-labeled scenes,4,#57db6a
sparse and noisy labels,5,#57db8d
sparse fusion,5,#57db8d
sparsefusion,3,#db57b7
spnds,5,#57db8d
ssl point-guided,17,#57dbd2
sst,3,#db57b7
student models,3,#db57b7
studies,1,#88db57
studies proposing weakly-supervised and semi-supervised methods for 3d object detection,1,#88db57
supervised paradigm,3,#db57b7
teacher model,3,#db57b7
textural features,4,#57db6a
time-consuming and expensive,3,#db57b7
transformer-based detectors,3,#db57b7
transfusion,3,#db57b7
uni-modal methods,3,#db57b7
vent the loss of unique perception strengths,5,#57db8d
voxelnet,3,#db57b7
wang and solomon (2021),3,#db57b7
weakly semi-supervised 3d object detection framework,4,#57db6a
weakly semi-supervised learning,1,#88db57
weakly semi-supervised object detection,5,#57db8d
weakly-labeled data,5,#57db8d
weakly-supervised and semi-supervised methods for 3d object detection,1,#88db57
wss3d-p,4,#57db6a
wss3d-p pipeline,4,#57db6a
wssl framework for 3d object detection,4,#57db6a
"yin, zhou, and krahenbuhl (2021)",3,#db57b7
massive labeled 3d annotations,2,#db57d9
influence,6,#db5794
standard contrastive learning training paradigm,10,#abdb57
general cross-modal fusion,11,#db5771
implicit point encoder proposed in point-detr,4,#57db6a
bev features,7,#7657db
"directly adopting full feature space for contrastive learning can even deteriorate the performance, with a slight drop of 0.2 map.",14,#bb57db
"each point annotation (xi, yi)",16,#db8157
weak and strong augmentations,19,#57c2db
camera views,8,#577ddb
previous cl works (liang et al. 2021; chen and he 2021),22,#579fdb
distant regions,15,#dbc657
consistency regularization,9,#dba457
"image coordinates (ui, vi)",5,#57db8d
practical applications in 3d detection,5,#57db8d
cross-modal fusion module,12,#9857db
instance-level features guided by 3d prior,20,#575adb
lidar 3d detectors,4,#57db6a
