node_1,node_2,edge
"""changing watch battery""",1,#db578c
"""diving""",1,#db578c
/,2,#5778db
0.2909,2,#5778db
0.3304-0.3420,2,#5778db
a given set of steps,3,#57dbc5
abstractvideo correlation learning (vcl),1,#db578c
accurate correlation analysis,1,#db578c
action quality assessment,1,#db578c
action segmentation,1,#db578c
aiou@0.5,2,#5778db
alignment,3,#57dbc5
alignment result,1,#db578c
alignment π,3,#57dbc5
another video,3,#57dbc5
aqa,1,#db578c
argument,3,#57dbc5
attention mechanisms,1,#db578c
auc,1,#db578c
aucmetricρr-ℓ21584.6770.9340,1,#db578c
authors of core,2,#5778db
authors of lian et al.,2,#5778db
authors of pecop,2,#5778db
authors of tsa,2,#5778db
"bc(ai, bi, xi, yi)",4,#57db87
"c(ai, bi, i, j)",4,#57db87
changing watch battery,1,#db578c
chronological procedural alignment,1,#db578c
clip+te+mlp,1,#db578c
coherent step segmentation,4,#57db87
coin-sv,1,#db578c
collaborative procedure alignment (cpa),5,#a0db57
collaborative step mining (csm),1,#db578c
collaborative step mining module,1,#db578c
collaborative step mining module (csm),6,#dbd957
collaborative step mining visualization,1,#db578c
competitors,2,#5778db
core,2,#5778db
correlation distance,1,#db578c
cpa,2,#5778db
cpa framework,8,#db9c57
csm,1,#db578c
csv,1,#db578c
current procedure-learning methods,1,#db578c
dadashzadeh et al.,2,#5778db
dalign,1,#db578c
dcsm,9,#b057db
"dcsm(a, b, k - 1)",4,#57db87
"dcsm(i, j, k)",4,#57db87
"dcsm(t, t, k)",4,#57db87
demonstrations,1,#db578c
dfsa,9,#b057db
distribution distance,1,#db578c
dividing,1,#db578c
diving-sv,1,#db578c
drop-dtw,1,#db578c
education,1,#db578c
exemplar video,1,#db578c
f,9,#b057db
features f,3,#57dbc5
features s,3,#57dbc5
few-shot action recognition,1,#db578c
fig. 4(a),1,#db578c
finediving,1,#db578c
finediving.,2,#5778db
frame features,10,#db5f57
frame-level features,1,#db578c
frame-to-step aligning probability,1,#db578c
frame-to-step alignment,1,#db578c
frame-to-step alignment (fsa),1,#db578c
frame-to-step alignment module,1,#db578c
frame-to-step alignment stage,4,#57db87
frame-to-step assigning probability,1,#db578c
frame-to-step assignment probabilities,1,#db578c
instructional video tasks,1,#db578c
instructional videos,1,#db578c
k,9,#b057db
k1184.911287.0013,1,#db578c
k30.9302,1,#db578c
lian and shao,2,#5778db
lian et al.,2,#5778db
maximizekxi,4,#57db87
method,1,#db578c
metric,1,#db578c
multi-grained step segmentation,1,#db578c
musdl,2,#5778db
non-procedure meth- ods,2,#5778db
non-procedure methods,2,#5778db
one possible alignment,3,#57dbc5
otam,1,#db578c
our approach,1,#db578c
our cpa's segments,2,#5778db
our method,1,#db578c
pair of videos,1,#db578c
pecop,2,#5778db
performance metric,1,#db578c
procedural knowledge,1,#db578c
procedural temporal structure,1,#db578c
procedure-aware action quality assessment task,1,#db578c
procedure-aware method,2,#5778db
query video,1,#db578c
related datasets,1,#db578c
s,9,#b057db
score,1,#db578c
sec.,3,#57dbc5
semantic and temporal similarity,1,#db578c
semantic similarity,1,#db578c
sensitivity analysis on step number k.adjacent steps can be reorganized as one step at a coarser level.,1,#db578c
sequence alignment methods,1,#db578c
sequence verification,1,#db578c
sequence verification task,1,#db578c
silhouette score s,11,#63db57
step boundary annotations,1,#db578c
step number k,1,#db578c
step segmentation,4,#57db87
step t,3,#57dbc5
step-level annotations,1,#db578c
steps s,3,#57dbc5
structural videos,12,#7357db
sv,1,#db578c
t,9,#b057db
tab. 2: results of action quality assessment on finediving.,2,#5778db
table 2: results of action quality assessment on finediving.,2,#5778db
table 4,1,#db578c
tap,1,#db578c
temporal alignment between videos,1,#db578c
temporal information,1,#db578c
timal score,4,#57db87
to-step alignment (fsa),7,#db57c9
training,1,#db578c
trn,1,#db578c
tsa,2,#5778db
tsa’s procedure segmentation module,2,#5778db
tsm,1,#db578c
usdl,2,#5778db
various advanced aqa methods,2,#5778db
vcl in general videos,13,#57b5db
verification distance,1,#db578c
video and visual-language methods,1,#db578c
video contrastive learning,1,#db578c
video correlation learning,1,#db578c
video learning,1,#db578c
video methods,1,#db578c
video quality assessment,1,#db578c
video representation learning,1,#db578c
video retrieval,1,#db578c
video-1,3,#57dbc5
video-level features,1,#db578c
video-swin,1,#db578c
video-swinmethod,1,#db578c
visual-language methods,1,#db578c
weaksvr,1,#db578c
without procedure segmentation,2,#5778db
x3d,1,#db578c
xu et al.,2,#5778db
yu et al.,2,#5778db
πt,3,#57dbc5
weakly supervised frame-work for procedure-aware correlation learning on instructional videos,5,#a0db57
module within the cpa framework that produces step segmentation for paired videos and generates representative step-level features.,1,#db578c
paired videos simultaneously,6,#dbd957
procedure-aware correlation learning,8,#db9c57
step-level representation,10,#db5f57
features extracted from individual frames.,1,#db578c
module within the cpa framework that calculates correlation distances between videos.,1,#db578c
video distance,1,#db578c
explanatory and accurate understandings on complex instructional videos,1,#db578c
quantitative measure of clustering effectiveness.,11,#63db57
specific tasks,12,#7357db
correlation distance between videos,7,#db57c9
vcl on instructional videos,13,#57b5db
features extracted from entire videos.,1,#db578c
