node_1,node_2,edge
512x512,1,#dbbc57
5e - 5,1,#dbbc57
"60,000",1,#dbbc57
64,1,#dbbc57
70k high-resolution human face images,1,#dbbc57
acknowledgments,3,#db577e
base text-to-image model,1,#dbbc57
batch size,1,#dbbc57
"brock, donahue, and simonyan (2018)",4,#ccdb57
careful checking,1,#dbbc57
celebrities who appeared less frequently,5,#db5f57
celebrity face generation,5,#db5f57
celebrity list generation,5,#db5f57
chatgpt,5,#db5f57
comparison to sota methods,7,#57db9d
conclusion,3,#db577e
cosine distance,1,#dbbc57
countless identity-preserved and text-coherent images,8,#db57db
dataset,1,#dbbc57
delicate m 2 id encoder,2,#7e57db
diffusion models,4,#ccdb57
"dream-booth (ruiz et al., 2023)",7,#57db9d
dreami-dentity,8,#db57db
dreamidentity,1,#dbbc57
e4t (gal et al. 2023b),1,#dbbc57
"e4t (gal et al., 2023b)",7,#57db9d
edit prompts and edited images generation,5,#db5f57
editability learning,10,#db57ac
editability learning mechanism,3,#db577e
editability objective,11,#9ddb57
effective loss functions,12,#578ddb
elite (wei et al. 2023),1,#dbbc57
"elite (wei et al., 2023)",7,#57db9d
encoded time,1,#dbbc57
encoders,1,#dbbc57
every test image,1,#dbbc57
excessive word embeddings,1,#dbbc57
extensive experiments,3,#db577e
face identification tasks,6,#57dbcc
face identities,1,#dbbc57
face image input,7,#57db9d
face-similarity,1,#dbbc57
ffhq dataset,1,#dbbc57
gal et al. (2023a),8,#db57db
generated faces,5,#db5f57
generating a specified person in new scenes,3,#db577e
global image features,1,#dbbc57
grant,3,#db577e
id encoder,11,#9ddb57
id encoder for accurate face encoding,7,#57db9d
id preservation,1,#dbbc57
id-preserved images,16,#57db6e
identity feature representation,1,#dbbc57
image output,7,#57db9d
input face-identity,8,#db57db
"instantbooth (shi et al., 2023)",7,#57db9d
iterations,1,#dbbc57
kang et al. (2023),4,#ccdb57
large language models,4,#ccdb57
last layer feature from clip encoder,7,#57db9d
learning rate,1,#dbbc57
m 2 id encoder,11,#9ddb57
manually designed a variety of prompts,5,#db5f57
multi-scale feature,11,#9ddb57
multi-scale features along with multiple word embeddings mapping,7,#57db9d
multi-word embeddings,11,#9ddb57
multi-word embeddings (s*) generated by m 2 id encoder,7,#57db9d
number of word embeddings,1,#dbbc57
personalized image synthesis,4,#ccdb57
pre-trained t2i model,8,#db57db
public face dataset,17,#575edb
ramesh et al. (2022),8,#db57db
reconstruction learning,13,#6edb57
reconstruction objective,3,#db577e
resolution,1,#dbbc57
s*,1,#dbbc57
saharia et al. (2022),8,#db57db
scale datasets,4,#ccdb57
schuhmann et al. (2021),4,#ccdb57
self-augmented dataset,11,#9ddb57
self-augmented editability learning,3,#db577e
si,11,#9ddb57
source images,5,#db5f57
specified face identity,4,#ccdb57
stable diffusion 2.1-base,1,#dbbc57
stable diffusion training dataset,5,#db5f57
standard text-to-image generation process,8,#db57db
step 1,5,#db5f57
step 3,5,#db5f57
t2i model,3,#db577e
test set,1,#dbbc57
text input,7,#57db9d
text prompts,1,#dbbc57
text-alignment,1,#dbbc57
text-to-image generation,14,#db8d57
text-to-image model,4,#ccdb57
text-to-image models,9,#57bcdb
"textual inversion (gal et al., 2023a)",7,#57db9d
textual prompts,8,#db57db
tianhao qi,3,#db577e
training instability and model collapse,15,#ad57db
"umm-diffusion (ma et al., 2023)",7,#57db9d
v,11,#9ddb57
"v = [v3, v6, v9, v12, vf inal]",11,#9ddb57
v3,11,#9ddb57
v6,11,#9ddb57
v9,11,#9ddb57
vanilla reconstruction objective,3,#db577e
vf inal,11,#9ddb57
word embedding (s*),1,#dbbc57
word embedding space,1,#dbbc57
word embedding with the last layer feature from clip encoder,7,#57db9d
accurate representation,2,#7e57db
edit-friendly and accurate representations in the projected word embedding space,1,#dbbc57
learning edit-friendly and accurate face-identity representations in the word embedding space,1,#dbbc57
generated images,10,#db57ac
textual representations,10,#db57ac
loss functions,12,#578ddb
experimental demonstration,3,#db577e
common image encoder clip,6,#57dbcc
multi-scale features,11,#9ddb57
more text-coherent,16,#57db6e
facial identity,11,#9ddb57
multi-word multi-scale id encoder named m 2 for identity encoding,11,#9ddb57
precisely encode the target identity into the word embedding space,11,#9ddb57
reconstruction and self-augmented dataset,17,#575edb
face similarity,13,#6edb57
multi-word embeddings projected from its multi-scale coarse-to-fine features.,1,#dbbc57
final training set,11,#9ddb57
editing dataset,3,#db577e
improves the editability for face identity,3,#db577e
t2i model itself to construct a self-augmented dataset by generating celebrity faces along with a wide range of target-edited celebrity images.,3,#db577e
fast and identity-preserved image generation,3,#db577e
inherent editing capabilities without compromise.,3,#db577e
gan,14,#db8d57
diffusion-based large-scale,9,#57bcdb
gan-based models,15,#ad57db
learned s∗,3,#db577e
