node_1,node_2,edge
3d-conv,1,#5791db
4,2,#57db5f
absorbent and noise bands,2,#57db5f
adam optimizer,2,#57db5f
association for science and technology in shaanxi,3,#db5791
autoencoder network (cucanet),4,#91db57
bayesian methods,1,#5791db
bnf,1,#5791db
cc,2,#57db5f
china postdoctoral science foundation,3,#db5791
china postdoctoral science special foundation,3,#db5791
cnmf,2,#57db5f
coarse-to-fine unsupervised deformable registration method,4,#91db57
conv,3,#db5791
convo-lutions,2,#57db5f
convolution kernel,5,#57dba1
cross-scale feature aggregation module,3,#db5791
cross-scale feature aggregation module (csfa),6,#57d3db
csfa,3,#db5791
cucanet,2,#57db5f
dataset,2,#57db5f
dl methods,1,#5791db
dual-branch discriminator,1,#5791db
entire image,2,#57db5f
ergas,2,#57db5f
existing fusion-based sr methods,3,#db5791
experimental results,3,#db5791
f'ihsi,3,#db5791
f'imsi,3,#db5791
feature transfer structure,2,#57db5f
feature-based methods,4,#91db57
features,3,#db5791
fi+1hsi,3,#db5791
fi+1msi,3,#db5791
fihsi,3,#db5791
fim),3,#db5791
fimsi,3,#db5791
five widely accepted objective indicators,3,#db5791
fixed and warped moving images,8,#db57d3
fully convolutional network,4,#91db57
fusion-based super-resolution,3,#db5791
global spectral feature,9,#5f57db
global spectral feature attention,3,#db5791
ground truth image,2,#57db5f
gsa,2,#57db5f
gstb,3,#db5791
harvard,3,#db5791
harvard dataset,2,#57db5f
houston,3,#db5791
houston dataset,2,#57db5f
hrhsi,3,#db5791
hrhsi reconstruction method,1,#5791db
hrmsi,10,#dba157
hsi,3,#db5791
hsi branch,3,#db5791
hsi-sr,3,#db5791
hsi-sr framework,1,#5791db
hsi-sr method,1,#5791db
hsi-sr methods,2,#57db5f
hsi-sr tasks,8,#db57d3
hyperformer,2,#57db5f
hyperpnn,1,#5791db
hyperspectral camera,2,#57db5f
hysure,2,#57db5f
ideal hrhsi,11,#d3db57
image,2,#57db5f
image reconstruction,3,#db5791
image reconstruction method,1,#5791db
image registration,4,#91db57
images,2,#57db5f
itres-casi 1500 hs sensor,2,#57db5f
learning rate,2,#57db5f
loss function,3,#db5791
lppnet,1,#5791db
lrhsi features,3,#db5791
medical image registration,8,#db57d3
mh ⊗ di∗(cid:0)fim),3,#db5791
mmrd,3,#db5791
mmrd houston,3,#db5791
msft,3,#db5791
msft module,3,#db5791
multi-head self attention,3,#db5791
multi-modal cross-scale deformable transformer network (m2dtn),3,#db5791
multi-modal images,3,#db5791
multi-modal registration deformable module (mmrd),3,#db5791
multi-scale feature information,3,#db5791
multi-scale feature transformer (msft),3,#db5791
multi-scale features,12,#db5f57
multi-scale hrmsi features,3,#db5791
national natural science foundation of china,3,#db5791
nonreg,2,#57db5f
operation,2,#57db5f
other methods,4,#91db57
parts,2,#57db5f
patches,2,#57db5f
pavia center dataset,2,#57db5f
pixawa,2,#57db5f
progressive deformation for registration of deformable images,8,#db57d3
proposed unsupervised learning-based method voxelmorph,8,#db57d3
proposedtable 2: experimental results of multi-head self-attention and our model.,3,#db5791
psnr,2,#57db5f
"qi, ki, vi matrices",3,#db5791
quality assessment metrics,2,#57db5f
reconstructed feature with scale index i,7,#a157db
reconstructed features,2,#57db5f
recursive cascaded network,8,#db57d3
registered datasets,2,#57db5f
registered lrhsi features,3,#db5791
rmse,2,#57db5f
rosis sensor,2,#57db5f
sam,2,#57db5f
scale layers,2,#57db5f
sfim,2,#57db5f
sisr,3,#db5791
sof tmaxhhfi,3,#db5791
spatial distribution,3,#db5791
spatial resolution,3,#db5791
spatial transformer network,4,#91db57
spatially downsampled hrhsi,11,#d3db57
spectral curves,2,#57db5f
spectrally transformed msi,11,#d3db57
spectrum-preserving based spatial-guided registration-sr unified model,3,#db5791
ssru,3,#db5791
super-resolution,3,#db5791
table 3: experimental results with mmrd and without.,3,#db5791
traditional registration algorithms,4,#91db57
transformer-based image sr,8,#db57d3
u-net structure,3,#db5791
unregistered hsi-sr methods,2,#57db5f
unsupervised learning-based method,4,#91db57
vihsi,3,#db5791
vimsi,3,#db5791
young talent fund of xi’an association for science and technology,3,#db5791
youth innovation team of shaanxi universities,3,#db5791
global information,5,#57dba1
spatial-spectral features of multi-scale,6,#57d3db
feature reconstruction,3,#db5791
multi-scale features of hsi and msi,9,#5f57db
lrhsi,10,#dba157
feature registration,3,#db5791
feature extraction,3,#db5791
spatial-guided registration-sr unified model (ssru),3,#db5791
hrmsi and lrhsi,3,#db5791
registered multi-scale features,12,#db5f57
final reconstruction result of m2dtn,7,#a157db
