node_1,node_2,edge
abstractmulti-domain face anti-spoofing (md-fas),1,#d357db
adapters,2,#db57b2
anti-forgetting learning,3,#5770db
"apcer, bpcer, acer, auc, and tpr@fpr=0.5%",2,#db57b2
batch size,2,#db57b2
bcn,5,#a157db
bprv,4,#91db57
buffer size,2,#db57b2
cdcn,5,#a157db
continuous domain changing,2,#db57b2
datasets,2,#db57b2
datasets a and b,3,#5770db
deep features f4,3,#5770db
deep learning-based methods,8,#c3db57
"depth map, reflection map, and rppg signal",5,#a157db
detected face region,2,#db57b2
dg fas approaches,8,#c3db57
dimensionality,9,#db5f57
distribution-based view,10,#db5780
domain generalization techniques,8,#c3db57
domain informaion hallucination module,11,#57a2db
domain information,9,#db5f57
domain information explorer,3,#5770db
domain information group 1,3,#5770db
domain information hallucination,9,#db5f57
domain information hallucination module,3,#5770db
domain-hallucinated updating,5,#a157db
domain-hallucinated updating (dhu) framework,12,#57dbb2
domains c-e,3,#5770db
each sample,6,#6f57db
estimated spoof cues,3,#5770db
extractor,2,#db57b2
f,14,#57db80
f prv',13,#db9057
face anti-spoofing,5,#a157db
fas,8,#c3db57
generalization setting,3,#5770db
grad-cam,3,#5770db
guo et al.,5,#a157db
hallucinated features joint learning module,3,#5770db
information distribution,3,#5770db
input,2,#db57b2
jia et al.,8,#c3db57
k in buffer b,15,#5fdb57
l,2,#db57b2
lhal,3,#5770db
liu et al.,8,#c3db57
live and spoof data,5,#a157db
logits,3,#5770db
loss function,3,#5770db
lsmp,3,#5770db
md-fas,5,#a157db
metrics,3,#5770db
model,3,#5770db
models,2,#db57b2
models in the context of continuous domain changing,2,#db57b2
multi-domain face anti-spoofing,5,#a157db
multi-domain learning face anti-spoofing (md-fas),3,#5770db
nb,2,#db57b2
obstacles to model learning generalizable features,3,#5770db
"oulu-npu, siw, and siw-mv2",2,#db57b2
our method,3,#5770db
parameter,2,#db57b2
performance,3,#5770db
performance degradation,8,#c3db57
practical deployment of fas,7,#57d3db
presentation attacks,8,#c3db57
previous domain feature,9,#db5f57
previous methods,3,#5770db
proto-protocols,3,#5770db
prv',16,#dbc257
pseudo-previous and new domain feature,9,#db5f57
real features of new and pseudo-previous domains,5,#a157db
real input features from sample-based view,9,#db5f57
replay-based methods,3,#5770db
resnet18,2,#db57b2
response regularization-based methods,3,#5770db
response regularization-based methods failed to generalize due to domain gap,3,#5770db
result,2,#db57b2
shallow features f2,3,#5770db
size,2,#db57b2
state-of-the-art competitors,8,#c3db57
tpr@fpr=0.5% and acer,3,#5770db
zhou et al.,8,#c3db57
κ,2,#db57b2
halucinated previous data,1,#d357db
b,4,#91db57
sample-based view,10,#db5780
new domain data,11,#57a2db
features from the first l layers,9,#db5f57
previous domain,3,#5770db
previous domains knowledge,3,#5770db
new domain,3,#5770db
previous and new domains,12,#57dbb2
buffer b,6,#6f57db
θf,14,#57db80
extractor θf,13,#db9057
new and pseudo-previous domains,3,#5770db
real samples,3,#5770db
overall domain information,15,#5fdb57
crucialness,7,#57d3db
sprv',16,#dbc257
feature-space-divided methods,3,#5770db
