node_1,node_2,edge
3d point clouds,2,#577edb
3d shape generation,3,#dbb457
arbitrary-scale point cloud upsampling,2,#577edb
arbitrary-scale point cloud upsampling mechanism,2,#577edb
arbitrary-scale upsampling,2,#577edb
ballpivoting,2,#577edb
batch size,2,#577edb
binary classification probability pc,5,#6857db
candidate cells,6,#bd57db
cd,7,#57db8e
cd or emd,8,#db5f57
chamfer distance,2,#577edb
chamfer distance (cd),9,#57db72
chamfer distance metric (cd),2,#577edb
commonly-used evaluation metrics for quantitative comparison,2,#577edb
d-fps,11,#db7b57
d-fps algorithm,12,#db5788
dense and high-fidelity points,2,#577edb
density predictions,14,#57b7db
density-guided farthest point sampling,15,#db57a4
density-guided grid resampling,2,#577edb
density-guided grid resampling method,12,#db5788
density-guided resampling strategy,3,#dbb457
dis-pu,2,#577edb
distance array d = {di}n,12,#db5788
distribution,3,#dbb457
downstream tasks,2,#577edb
epochs,2,#577edb
evaluation metrics,2,#577edb
evaluation metrics for quantitative comparison,2,#577edb
existing methods with outliers and lack of fine-grained details on complex geometry structure,2,#577edb
existing training supervisions for upsampling,18,#58db57
fixed-scale upsampling,19,#91db57
fpt attached with 2d variables (groueix et al. 2018),12,#db5788
generalize,3,#dbb457
grad-pu,2,#577edb
grid cell center,12,#db5788
grid cells,3,#dbb457
grid sampling,4,#57dbc7
hausdorff distance,2,#577edb
hausdorff distance metric (hd),2,#577edb
inaccurate sampling problem,16,#da57db
latent geometric consistency,3,#dbb457
latent geometric-consistent learning,2,#577edb
latent geometric-consistent learning approach,3,#dbb457
latent rep,10,#db576b
latent surface geometry,17,#5762db
learning rate,2,#577edb
learning-based methods for fixed upsampling rates,2,#577edb
learning-based upsampling approaches,2,#577edb
local geometry approximation,2,#577edb
local surface patches,3,#dbb457
low fidelity geometry approximation,2,#577edb
low-fidelity geometry approximation,2,#577edb
mafu,2,#577edb
"mafu, pu-ssas, and grad-pu for arbitrary-scale upsampling",2,#577edb
mpu,2,#577edb
multi-resolution voxels,2,#577edb
multinomial sampling,12,#db5788
national key r&d program of china,2,#577edb
original method (multinomial sampling),2,#577edb
ours (d-fps) 4x upsamplingcd,2,#577edb
outliers,22,#75db57
per-point offsets,12,#db5788
point cloud,3,#dbb457
point cloud upsampling,2,#577edb
point cloud upsampling methods,2,#577edb
point cloud upsampling with arbitrary rates,2,#577edb
point displacements,20,#db57c0
point distribution,24,#db9757
point features,25,#57d3db
point transformer (zhao et al. 2021),12,#db5788
point-to-surface distance,2,#577edb
points,3,#dbb457
pretrained surface encoder,3,#dbb457
procedure to regularize unorganized point clouds,21,#57dbaa
pu-gan,2,#577edb
pu-gan dataset,2,#577edb
pu-gan dataset with training patches based on ×4 upsampling rate,2,#577edb
pu-gcn,2,#577edb
"pu-gcn (qian et al., 2021a)",23,#579bdb
pu-net,2,#577edb
"pu-net (yu et al., 2018a)",26,#a157db
pu-ssas,2,#577edb
"pu-transformer (qiu et al., 2022)",27,#dbd057
pu-voxelnet,2,#577edb
pu1k dataset,2,#577edb
real-scanned datasets,3,#dbb457
resampling rate r',12,#db5788
scanobjectnn dataset,2,#577edb
sparse and noisy point clouds,2,#577edb
sponsorship,2,#577edb
superiority,2,#577edb
surface approximation,2,#577edb
surface approximation problem,2,#577edb
surface patches,3,#dbb457
surface reconstruction,2,#577edb
surface representation,28,#addb57
surfaceconstructor,2,#577edb
surrep,2,#577edb
synthetic datasets,3,#dbb457
training details,2,#577edb
vanilla fps for resampling,2,#577edb
voxel grid sampling,13,#cadb57
voxel representation fg,1,#8557db
voxel representations,3,#dbb457
voxel-based network,2,#577edb
density value δc of each grid cell,5,#6857db
output number rn,6,#bd57db
our method,7,#57db8e
point-to-point distance errors,8,#db5f57
local point distribution,9,#57db72
faithful grid cells,11,#db7b57
grid geometry information,14,#57b7db
rn,15,#db57a4
high-fidelity point distribution,12,#db5788
point-wise errors in the coordinate space,18,#58db57
learning-based point cloud upsampling methods,19,#91db57
accuracy of predictions,4,#57dbc7
desirable grid cells,16,#da57db
constraint,10,#db576b
different distribution patterns,17,#5762db
ground-truth surface patches,22,#75db57
grid vertexes,20,#db57c0
low fidelity,24,#db9757
mlps,25,#57d3db
gridding technique,21,#57dbaa
local graphs,23,#579bdb
universal upsampling framework,26,#a157db
transformer encoder,27,#dbd057
raw points,28,#addb57
density distribution,13,#cadb57
3d cnn based decoder,1,#8557db
