node_1,node_2,edge
-0.6910.721-,1,#db579e
0.422*0.806,1,#db579e
0.636*0.646*,1,#db579e
0.674-0.790,1,#db579e
0.748,1,#db579e
0.864,1,#db579e
abstractdeepfake technology,2,#ae57db
ample information,3,#db57b9
attention-based models,4,#579edb
auc,3,#db57b9
backbone network,6,#db5784
benchmark,6,#db5784
benchmark datasets,7,#57dbae
blending ghost,8,#dbae57
celeb-df,10,#db57d3
"china (62172359, 62372402, 61972348, 62102354)",11,#d3db57
cnn networks,5,#db5769
comprehensive task-relevant information,6,#db5784
comprehensiveness,6,#db5784
cross-dataset performance,13,#db5f57
current deepfake detection approaches,14,#57db79
current methods,6,#db5784
current works,6,#db5784
datasets,10,#db57d3
deepfake,15,#69db57
deepfake detection,7,#57dbae
deepfake detection approaches,7,#57dbae
deepfake detection challenge (dfdc),10,#db57d3
deepfake techniques,16,#db7957
deepfake technologies,17,#b9db57
deeplearning,15,#69db57
dfdc,1,#db579e
dfdc-p,1,#db579e
different forgery regions,3,#db57b9
disentangled task-relevant local features,7,#57dbae
duplicated forgery-related clues,3,#db57b9
eg,6,#db5784
estimating lib,6,#db5784
existing works,6,#db5784
experimental setup,10,#db57d3
f3-net,3,#db57b9
face regions,6,#db5784
faceforenics++ (ff++),10,#db57d3
facial bounding boxes,18,#7957db
fake video,20,#dbc957
five benchmark datasets,7,#57dbae
five widely used benchmark,6,#db5784
forgery clues,6,#db5784
frank et al.,22,#5769db
frequency domain anomalies,19,#57dbc9
fundamental research funds for the central universities (no. 2021fzzx001-27),11,#d3db57
generalization,3,#db57b9
global aggregation module,6,#db5784
global information loss,6,#db5784
global information loss (lgil),3,#db57b9
global information objective,7,#57dbae
global representation,6,#db5784
grad-cam,3,#db57b9
hangzhou leading inno-vation and entrepreneurship team,11,#d3db57
high-level semantic imperfections,12,#57b9db
human understanding differences,23,#5784db
i(y;z),6,#db5784
i(zi; zj),6,#db5784
iid (huang et al. 2023),1,#db579e
implementation details,10,#db57d3
in-dataset performance,26,#c957db
information bottleneck based framework for deepfake detection,7,#57dbae
ing dataset,3,#db57b9
joint local representation z,6,#db5784
key components,7,#57dbae
key r&d program of zhejiang province,11,#d3db57
limitations of our method as it is based on information theoretic constraints to search for forgery clues,7,#57dbae
local and global information loss based on information bottleneck theory,6,#db5784
local disentanglement module,6,#db5784
local disentanglement module fi,6,#db5784
local feature quantity,27,#9edb57
local features,6,#db5784
local features zi,6,#db5784
local information block (lib),28,#57db5f
local information blocks fi,24,#9457db
local information loss,6,#db5784
local information loss (llil),3,#db57b9
local information loss llil,6,#db5784
local information losses,7,#57dbae
local salient features,21,#5f57db
low-level textural features,25,#57db94
malicious usage of deepfake,29,#db9457
maximal task-relevant information,6,#db5784
methods,10,#db57d3
methodxception,3,#db57b9
model interpretability,3,#db57b9
model overfitting,3,#db57b9
mutual information,6,#db5784
mutual information objective,7,#57dbae
mutual information theory,6,#db5784
neural networks,6,#db5784
non-overlapping aspects,6,#db5784
nose,3,#db57b9
number of libs,3,#db57b9
orthogonality,6,#db5784
our framework,9,#84db57
ours (resnet-34),1,#db579e
performance,3,#db57b9
preprocessed image,6,#db5784
purely data driven approach relying on in-dataset and cross-dataset performance,7,#57dbae
representation visualization,3,#db57b9
retinaface,10,#db57d3
shortcuts,6,#db5784
shortcuts for the training dataset,6,#db5784
shortcuts1,6,#db5784
specific regions,7,#57dbae
state-of-the-art methods,6,#db5784
superfluous information,7,#57dbae
task-irrelevant information,6,#db5784
z1,3,#db57b9
zhao et al.,30,#57d3db
z′ 1,3,#db57b9
z′ 4,3,#db57b9
pervasive confusion and deception,2,#ae57db
data scarcity,4,#579edb
train- ing and unseen datasets,3,#db57b9
fake and real images,8,#dbae57
automatically learn the clues within manipulated images.,5,#db5769
model's performance on a different dataset.,13,#db5f57
overfitting,14,#57db79
binary classification problem,7,#57dbae
real and synthetic images,7,#57dbae
face swaps,16,#db7957
large-scale video datasets,17,#b9db57
raw videos,18,#7957db
ukrainian president zelenskyy,20,#dbc957
spsl,22,#5769db
fake images,19,#57dbc9
counterfeits,12,#57b9db
frequency domain,23,#5784db
model's performance on the training set.,26,#c957db
number of trainable network parameters,27,#9edb57
model performance,28,#57db5f
global feature g,24,#9457db
orthogonality of local representations,6,#db5784
four local salient features,21,#5f57db
high-level semantics,25,#57db94
serious influences,29,#db9457
broader forgery clues,9,#84db57
multi-headed attention modules,30,#57d3db
