node_1,node_2,edge
visual reprogramming,pretrained vision models,Visual reprogramming leverages the intrinsic capabilities of pretrained vision models by adapting their input or output interfaces to solve downstream tasks.
pretrained vision models,downstream tasks,Visual reprogramming leverages pretrained vision models to solve downstream tasks with different labels.
downstream labels,pretrained labels,"When adapting the output interface, label mapping methods transform pretrained labels to downstream labels by establishing a gradient-free one-to-one correspondence between the two sets of labels."
pretrained labels,downstream labels,"However, one-to-one mappings may overlook the complex relationship between pretrained and downstream labels."
bayesian-guided label mapping (blm) method,one-to-one mappings,"Motivated by the observation that one-to-one mappings overlook the complex relationship between labels, a Bayesian-guided Label Mapping method is proposed."
bayesian-guided label mapping (blm) method,pretrained labels,BLM constructs a probabilistic label mapping matrix to quantifying pairwise relationships between pretrained and downstream labels.
bayesian-guided label mapping (blm) method,bayesian conditional probability,"The assignment of values to the constructed matrix is guided by Bayesian conditional probability, considering the joint distribution of downstream labels and the labels predicted by the pretrained model."
bayesian-guided label mapping (blm) method,pretrained vision models,Experiments demonstrate the superior performance of BLM over existing methods for pretrained vision models.
bayesian-guided label mapping (blm) method,vision-language models,Experiments demonstrate the superior performance of BLM for vision-language models.
blm,probabilistic lens,The success of BLM offers a probabilistic lens to understand and analyze the effectiveness of Visual reprogramming.
probabilistic lens,understand,The probabilistic lens is used to understand and analyze the effectiveness of VR.
probabilistic lens,analyze,The probabilistic lens is used to understand and analyze the effectiveness of VR.
vr,visual tasks,VR is used for visual tasks.
vr,visual reprogramming,VR is also known as visual reprogramming (VR).
vr,adversarial reprogramming,VR is also known as adversarial reprogramming.
visual reprogramming,adversarial reprogramming,Visual reprogramming is also called adversarial reprogramming.
visual reprogramming,pretrained model,Visual reprogramming repurposes a pretrained model for downstream tasks without changing the model.
pretrained model,downstream tasks,Pretrained models are repurposed for downstream tasks.
pretrained model,label mapping function,A label mapping function is needed to map outputs of pretrained models to downstream labels.
label mapping function,output layers,The label mapping function avoids the computational cost of training fully-connected output layers through backpropagation.
label mapping function,one-to-one lm,Existing VR methods adopt a gradient-free one-to-one label mapping function.
one-to-one lm,many-to-many relationship,One-to-one label mapping overlooks the many-to-many relationship between pretrained and downstream labels.
pretrained model,downstream labels,The complex relationship between pretrained and downstream labels may limit the performance of VR.
figures,strategy,"The context mentions the two subfigures Figure 1a and Figure 1b in relation to the strategy mentioned, indicating a connection between the presentation of statistical results and visual illustrations."
logits,softmax layer,"The context discusses the distribution of logits, which are the model outputs before the softmax layer, showcasing a relationship between these two concepts."
images,dataset,"The context compares drawbacks from the perspectives of individual images and the entire dataset, suggesting a direct link between the representation of images and the dataset being considered."
classifier,downstream tasks,"The context mentions the reuse of an ImageNet-pretrained classifier in downstream tasks, indicating a relationship between the classifier used and the tasks being performed subsequently."
pretrained label,image,"The context describes the mapping of images 'Dog' and 'Osteospermum' into pretrained labels, showcasing the association between these labels and the corresponding images."
labels,logits,"The context discusses how multiple pretrained labels receive high logits for images like 'Chihuahua' and 'Basenji', indicating a relationship between the predicted labels and the logarithmic values assigned."
pretrained labels,'sea urchin',The pretrained label 'Sea Urchin' is mentioned as one of the labels that share similar features and score high.
pretrained labels,'daisy',The pretrained label 'Daisy' is mentioned as one of the labels that share similar features and score high.
pretrained labels,'automobile' class,The 'Automobile' class from CIFAR10 is mentioned in relation to pretrained labels and label assignments.
'sea urchin','daisy',The pretrained labels 'Sea Urchin' and 'Daisy' are mentioned as labels that share similar features and score high.
'automobile' class,'moving van',The 'Automobile' class from CIFAR10 cannot be paired with the optimal pretrained label 'Moving Van' due to label assignments.
'moving van','truck',"The pretrained label 'Moving Van' has been greedily mapped to the label 'Truck', causing suboptimal label assignments."
one-to-one lm,pretrained labels,"The one-to-one LM function retains only the label with the highest logit, ignoring the probabilities of other related labels."
probabilistic lm matrix,pretrained labels,"The probabilistic LM matrix replaces the one-to-one LM function, allowing predictions to consider diverse contributions from all pretrained labels."
probabilistic lm matrix,downstream label,"The probabilistic LM matrix quantifies the relationship between a pretrained label and a downstream label, enabling a many-to-many mapping strategy."
bayesian-guided label mapping (blm),probabilistic lm matrix,The Bayesian-guided label mapping assigns values to elements in the probabilistic LM matrix based on Bayesian conditional probabilities.
joint distribution,predicted pretrained labels,The joint distribution is calculated from the predicted pretrained labels on downstream tasks.
joint distribution,ground-truth downstream labels,The joint distribution is calculated from the ground-truth downstream labels.
blm,blm+,"BLM is further extended to BLM+, which aggregates top-K predicted probabilities instead of using a single predicted label."
blm,blm+,BLM+ accounts for uncertainty in the predictions when estimating the joint distribution.
probabilistic many-to-many lm,deterministic one-to-one lm,The theoretical analysis justifies that probabilistic many-to-many LM has the potential to outperform deterministic one-to-one LM.
blm,blm+,Experiments are conducted on 12 datasets to show the effectiveness of BLM and BLM+.
blm,blm+,Both BLM and BLM+ are applied to different input VR methods (padding and watermarking) on pretrained ResNet and ResNeXt.
blm,blm+,BLM and BLM+ are applied to vision-language models to demonstrate their general applicability.
empirical findings,blm,Empirical findings provide evidence that BLM facilitates leveraging pretrained knowledge for diverse downstream tasks.
empirical findings,blm+,Empirical findings provide evidence that BLM+ facilitates leveraging pretrained knowledge for diverse downstream tasks.
blm,blm+,Both BLM and BLM+ offer insights into understanding the effectiveness of VR.
