node_1,node_2,edge
large multimodal language models,tasks,The advancements in large multimodal language models have shown proficiency in a wide range of tasks.
human humor,juxtaposition,Models struggle with understanding the nuances of human humor through juxtaposition.
nonlinear narratives,jokes,Models struggle with understanding nonlinear narratives that underpin many jokes.
comics,contradictory narratives,"This paper focuses on comics with contradictory narratives, creating a humorous contradiction."
yesbut benchmark,tasks,The YESBUT benchmark comprises tasks to assess AI's capabilities in recognizing and interpreting comics.
narrative humor,comics,Assessment of models' capability to comprehend the interplay of narrative humor in comics.
models,human performance,State-of-the-art models still lag behind human performance in understanding comics.
comics,art,Comics are a unique blend of visual art and narrative encapsulating human experiences.
comics,social reasoning skills,Comics require significant social reasoning skills to be understood.
comics,cultural knowledge,Understanding comics also requires cultural knowledge due to cultural references and visual metaphors.
comics,nonlinear narratives,"Comics frequently employ nonlinear narratives, demanding rigorous reasoning to grasp underlying ideas."
language models,comprehension,"Recent large language models have achieved impressive performance on various tasks but their ability to comprehend complex human expressions, such as comics, remains insufficiently explored."
ai models,social comprehension,Examining AI models' ability to understand comics is essential for advancing their social and semantic comprehension.
comic,human emotions,"Comics offer valuable insights into human emotions and cultural contexts, impacting human creative expression."
comic,ai creativity,"Understanding comics is crucial for developing socially intelligent systems and enhancing AI-related creativity, improving user experience in applications like recommendation systems and automated content creation tools."
humor,deep semantics,Previous studies have applied vision language models to understand humor and deep semantics.
single-panel comics,nonlinear narratives,Previous studies often focus on single-panel comics and do not investigate the more complex case of nonlinear narratives created through juxtaposition.
nonlinear narratives,juxtaposition,Juxtaposition involves placing two contrasting elements together to provoke thought and is a fundamental element in comics.
juxtaposition,comics,"Juxtaposition is a technique used in comics to place two contrasting elements together to provoke thought or evoke humor, requiring readers to pause and reassess the meaning in a nonlinear way."
vlms,comics,"The work examines VLMs' ability to understand comics, focusing on humor derived from juxtaposition, and aims to determine if large models can comprehend the complex and contradictory narratives present in comics."
contradictions,semantic interpretations,"Contradictions in comics challenge conventional semantic interpretations, requiring deeper analysis to understand the meaning behind juxtaposition."
driver,ducks,"The comic shows a driver stopping for ducks to cross the road in one panel ('Yes') and entering a Peking Duck restaurant in the next, highlighting the contradiction in human-animal relationships through juxtaposition."
human norms,vlms,"Understanding juxtaposition in comics involves deep comprehension of human norms by VLMs, recognizing conflicting feelings and subtle social cues tied to cultural backgrounds."
story,panel elements,"The overall narrative in comics is conveyed through the interplay of two panel elements, forming the core of the narrative beyond the literal meaning, requiring non-linear reasoning."
comics,juxtaposition,"Comics are understood through the concept of juxtaposition, where different elements are placed together to create a narrative."
models,lms (language models),Models lack bidirectional reasoning capabilities due to the autoregressive paradigm of LMs.
models,ai models,AI models need to develop more sophisticated semantic understanding to enrich their interpretative capabilities.
benchmark,yesbut,"A new benchmark named YESBUT has been created for understanding comics with juxtaposition, focusing on contradictory narratives."
tasks,literal description writing,One of the tasks involves writing a surface description of the comic narrative.
tasks,contradiction generation,Another task is to generate narrative contradictions in the comic.
tasks,underlying philosophy selection,Selecting the correct philosophy reflected in the comic is one of the tasks.
tasks,title matching,Matching the comic with a proper title is another task involved in understanding comics with juxtaposition.
comic,title,The model matches the comic with a proper title
comic,narratives,"We conducted comprehensive experiments on the YESBUT dataset, evaluating different levels of comic understanding capabilities"
title,underlying philosophy,Evaluation results indicate that commercial VLMs outperform open-sourced counterparts on tasks like underlying philosophy selection and title matching
commercial vlms,open-sourced counterparts,Automatic and human evaluation results show that commercial VLMs outperform open-sourced counterparts on most tasks
