node_1,node_2,edge
machine learning paradigm,learning higher-order functions,Learning higher-order functions is an emerging machine learning paradigm that focuses on functions whose inputs are functions themselves.
learning higher-order functions,neural networks (nns),"Higher-order functions involve inputs that are Neural Networks (NNs), highlighting the complexity of the learning process."
neural networks (nns),symmetries present in nn parameterizations,"The structure of Neural Networks (NNs) leads to symmetries that impact their parameterizations, reflecting a key aspect of their design."
most practical activation functions,symmetries present in nn parameterizations,"Practical activation functions like sine, ReLU, and tanh reveal new symmetries beyond those present in Neural Network (NN) parameterizations."
new symmetries,scaling symmetries,"Intriguing new symmetries, referred to as scaling symmetries, involve non-zero scalar multiplications and divisions of weights and biases."
scale equivariant graph metanetworks - scalegmns,graph metanetwork (message-passing) paradigm,"Scale Equivariant Graph MetaNetworks (ScaleGMNs) adapt the Graph Metanetwork paradigm by incorporating scaling symmetries, enhancing the framework for neural networks."
scale equivariant graph metanetworks - scalegmns,neuron and edge representations,"ScaleGMNs ensure neuron and edge representations are equivariant to valid scalings, improving the overall network performance."
feedforward neural network,backward pass,"The backward pass is a key component in training a feedforward neural network, as it calculates the gradients necessary for updating the network's parameters."
feedforward neural network,state-of-the-art performance,The method described in the context advances the state-of-the-art performance of feedforward neural networks for several datasets and activation functions.
feedforward neural network,scaling symmetries,"The method leverages scaling symmetries as an inductive bias for processing neural networks, showcasing its power in improving performance."
neural networks,learnable parameters,"Neural networks store rich information in their learnable parameters throughout training, enabling them to perform tasks efficiently."
neural networks,data-driven manner,The question of efficiently processing and extracting insights from neural networks in a data-driven manner is crucial for understanding the information stored in their parameters.
neural networks,architectures,"The context discusses the possibility of devising architectures that learn to process other neural architectures, emphasizing the need for innovative approaches in neural network research."
nn post-processing,analysis/interpretation,"Post-processing of neural networks involves analyzing and interpreting their properties, such as generalization and robustness, to improve their performance and understanding."
nn post-processing,model pruning,"Post-processing techniques like model pruning can be used to reduce the size and complexity of neural networks, leading to more efficient models."
nn synthesis,optimization,Synthesizing neural networks for optimization purposes can improve their performance and efficiency in various tasks.
implicit neural representations,trained nn parameters,"Implicit Neural Representations rely on trained neural network parameters to define complex functions and mappings, showcasing the importance of parameter training in neural network models."
implicit neural representations,nn parameters,Implicit Neural Representations use trained NN parameters to represent datapoint signals such as images or 3D shapes.
implicit neural representations,datapoint signals,Implicit Neural Representations are used to represent datapoint signals like images or 3D shapes.
nn parameters,images,NN parameters represent images or 3D shapes instead of pixel grids or point clouds.
nn parameters,3d shapes,NN parameters represent images or 3D shapes instead of pixel grids or point clouds.
nn parameters,raw representations,"NN parameters are used to represent signals, replacing raw representations like pixel grids or point clouds."
pixel grids,point clouds,Pixel grids or point clouds are replaced by NN parameters to represent data signals.
equal contribution,ioakalogero@di.uoa.gr,Equal contribution corresponds to ioakalogero@di.uoa.gr for inquiries related to the context.
equal contribution,g.bouritsas@athenarc.gr,Equal contribution corresponds to g.bouritsas@athenarc.gr for inquiries related to the context.
inr,coordinate-processing nn,"INR refers to a coordinate-processing NN overfitted on a given signal like image, 3D shape, or physical quantity."
neurips 2024,38th conference on neural information processing systems,NeurIPS 2024 is the 38th Conference on Neural Information Processing Systems.
computer vision,physics,"Tasks involving data signals are tackled in computer vision and physics domains using domain-specific architectures like CNNs, PointNets, or GNNs."
cnns,grids,CNNs are used for grids in tasks related to computer vision and image processing.
pointnets,point clouds,PointNets are used for point clouds in tasks related to data representation.
gnns,point clouds,GNNs are used for point clouds in tasks related to data representation.
nns,nn parameters,NNs can process the parameters of other NNs according to recent advancements in deep learning.
inr processing,nn parameters,"Recent advancements leverage a crucial observation that NNs have symmetries, including INR processing of NN parameters."
hypernetworks,inr processing,The idea of processing or predicting NN parameters has been investigated in hypernetworks and is related to INR processing.
hidden neurons,same layer,Hidden neurons can be permuted within the same layer in neural networks with certain transformations like permutations.
hidden neurons,equivariant machine learning,"Hidden neurons can be permuted within the same layer, along with their incoming and outgoing weights, which is a key aspect of developing models that are invariant or equivariant to transformations in neural networks, thus contributing to equivariant machine learning."
equivariant machine learning,permutation symmetries,"Tasks related to developing models that are invariant or equivariant to transformations in neural networks fall under the umbrella of equivariant machine learning, with permutation symmetries playing a crucial role in this context."
equivariant machine learning,feedforward nn (ffnn) processing,"Equivariant architectures for FFNN processing have been proposed as a part of equivariant machine learning, leading to significant performance improvements compared to non-equivariant baselines."
equivariant machine learning,weight space networks,"The concept of equivariant machine learning encompasses the development of weight space networks or metanetworks, which include graph metanetworks such as graph neural networks with message-passing."
