node_1,node_2,edge
two-stage recommender systems,items,Two-stage recommender systems efficiently identify relevant items for personalized recommendations.
two-stage recommender systems,options,Two-stage recommender systems personalize recommendations from a vast array of options.
two-stage recommender systems,error decomposition framework,Error decomposition framework is used to analyze the generalization error for two-stage recommender systems.
two-stage recommender systems,tree structure,Two-stage recommender systems with a tree structure consist of an efficient tree-based retriever and a more precise ranker.
tree-based retrievers,beam search,Rademacher complexity is used to establish the generalization upper bound for tree-based retrievers using beam search.
ranker models,shifted training distribution,Rademacher complexity is used to establish the generalization upper bound for different ranker models under a shifted training distribution.
tree-based retrievers,branches,Increasing the branches in tree-based retrievers can enhance the generalization performance of two-stage recommender systems.
distributions,stages,Harmonizing distributions across stages can enhance the generalization performance of two-stage recommender systems.
retriever,candidates,A retriever preselects a small number of candidates from a large pool.
candidates,ranker,Candidates preselected by a retriever are narrowed down and reordered by a ranker.
retriever,efficiency,There is a trade-off between efficiency and accuracy achieved by retrievers.
ranker,accuracy,Ranker aims to enhance prediction accuracy.
retriever,tree-structured retriever model,"Tree-structured retriever model, often combined with a greedy algorithm, has shown commendable performance."
retriever,matrix factorization,Retrievers often use popular choices like matrix factorization.
retriever,recurrent neural networks,Retrievers often use recurrent neural networks.
ranker,features,Ranker typically uses enriched features as input.
ranker,complex model,Ranker combined with a complex model to enhance prediction accuracy.
costs,number of items,Computational costs are generally linear relative to the number of items at deployment.
models,generalization error,Theoretical research in this area focuses on the upper bounds of generalization error for models.
generalization error,upper bounds,Investigate the upper bounds of generalization error for models to understand their generalization capabilities.
generalization error,two-stage models,Decompose the generalization error of two-stage models across each stage.
two-stage models,rademacher complexity,Using Rademacher complexity as a methodological tool for analysis.
two-stage models,tree-structured retriever models,Analyzing generalization error of tree-structured retriever models employing beam search.
tree-structured retriever models,beam search,Various tree-structured retrievers using beam search have been analyzed for generalization upper bound.
tree-structured retriever models,linear model,Generalization error bound for tree models employing linear model.
tree-structured retriever models,multilayer perceptron,Generalization error bound for tree models employing multilayer perceptron.
tree-structured retriever models,target attention model,Generalization error bound for tree models employing target attention model.
ranker models,shifted training distributions,Generalization error bound for ranker models under shifted training distributions.
tree models,increased branches,Increased branches in tree models can improve generalization performance.
rankers,harmonized distributions,Rankers trained on harmonized distributions can improve generalization performance.
tree-based retriever models,recommender systems,Learnability of tree-based retriever models in recommender systems.
stage recommender systems,optimized training objectives,The optimized training objectives are derived for the ranker models within the stage recommender systems.
ranker models,training distribution,"The ranker models under shifted training distribution have generalization upper bounds, showing the impact of disparities between training and inference data distributions on generalization errors."
distribution disparities,generalization errors,"The disparities between training and inference data distributions impact generalization errors, highlighting the need for harmonizing distributions across stages."
two-stage recommender systems,candidate generation,"Two-stage recommender systems involve candidate generation followed by ranking, with a focus on improving candidate generation in works like YouTube, Linkedin, and Pinterest."
tdm,candidate retrieval,TDM efficiently manages candidate retrieval in large-scale systems using a hierarchical tree-index strategy.
jtm,tree index structure,JTM improves on TDM by jointly optimizing the tree index structure and the user node preference.
tdm,tree index structure,improves on TDM by jointly optimizing the tree index structure
tdm,user node preference prediction model,improves on TDM by jointly optimizing the user node preference prediction model
deforec,loss function,DeFoRec extends the loss function used in TDM from a binary probability to a multi-class softmax loss
off-policy learning,two-stage recommender systems,"study off-policy learning for two-stage recommender systems, goal to learn a good recommendation policy from logged data"
system trained without importance weighting,importance weights,system trained without importance weighting showed empirical improvements with adjustments facilitating gradient descent optimization compared to system trained with importance weighting
naive bandit method deployment in two-stage recommenders,inferred statistics sharing between ranker and nominators,modification of naive bandit method deployment in two-stage recommenders improved results by sharing inferred statistics between ranker and nominators
llm-based two-stage recommender,large language model as a ranker,aims to provide an LLM-based two-stage recommender that uses a large language model as a ranker to improve performance
