node_1,node_2,edge
large language models (llms),self-evaluation,LLMs are used for self-evaluation in benchmarking and other methods like reward modeling and self-refinement.
large language models (llms),evaluator,"LLMs can act as both the evaluator and the evaluatee, leading to biases such as self-preference."
self-preference,llm evaluator,"An LLM evaluator may score its own outputs higher than others, which is different from human annotators' evaluation."
self-preference,self-recognition capability,"The bias of self-preference may be related to the self-recognition capability of LLMs, where they can distinguish themselves from others."
gpt-4,llama 2,LLMs like GPT-4 and Llama 2 have non-trivial accuracy in distinguishing themselves from other LLMs and humans.
self-recognition capability,self-preference bias,There is a linear correlation between LLMs' self-recognition capability and the strength of the self-preference bias.
self-recognition capability,unbiased evaluations,The self-recognition capability of LLMs can interfere with unbiased evaluations and AI safety.
self-refinement,saunders,Saunders is related to the concept of self-refinement
self-refinement,madaan,Madaan is related to the concept of self-refinement
self-refinement,lee,Lee is related to the concept of self-refinement
self-refinement,shridhar,Shridhar is related to the concept of self-refinement
constitutional ai,bai,Bai is related to the concept of constitutional AI
llm,assessment,LLM is used to provide assessment
llm,supervision,LLM is used to provide supervision
llm,oversight,LLM is used to provide oversight
llm,llm evaluators,LLM evaluators are highly accurate at approximating human annotators on various tasks
llm,scalable,LLM are significantly more scalable
self-evaluation,llm,An underlying LLM acts as both the evaluator and the evaluatee in self-evaluation
evaluation,neutrality,Neutrality of the evaluator is in question
evaluation,bias,Evaluation can suffer from biases where LLM evaluators diverge from humans in systematic ways
bias,self-preference,One bias observed is self-preference
self-preference,llm,LLM rates its own outputs higher than texts written by other LLMs or humans
self-preference,human annotators,Human annotators judge them as equal quality
gpt-4-based dialogue benchmarks,self-preference,Self-preference has been observed in GPT-4-based dialogue benchmarks
text summarization,self-preference,Self-preference has been observed for text summarization
self-preference,bias,Self-preference is a bias
self-recognition,llm,Self-recognition is an LLM's capability of recognizing its own outputs
self-preference,self-recognition,"Towards understanding and mitigating self-preference, the study focuses on self-recognition"
self-preference,llm,The study aims to understand and mitigate self-preference
llm,text,LLM prefers a text
llm,self-recognition,Correlation between LLM and self-recognition while using prompting and fine-tuning
self-recognition,self-preference,Causal link between self-recognition and self-preference
llm,confounding properties,Fine-tuning the LLM on a comprehensive set of potential confounding properties
llm,neurips 2024,LLM presented at the 38th Conference on Neural Information Processing Systems
self-preference,self-recognition,Strength of self-preference bias linearly correlated with LLM's self-recognition capability
gpt-3.5,llama 2,Fine-tuning GPT-3.5 and Llama 2 for self-recognition or control tasks
llm,summarization tasks,Frontier LLMs exhibit self-preference in self-evaluation on two summarization tasks
llm,self-recognition capability,LLMs have non-trivial self-recognition capability out of the box
gpt-4,self-recognition capability,GPT-4 achieves over 50% accuracy at distinguishing its own outputs from other sources using simple prompts
gpt-4,llms,GPT-4 is 73.5% accurate at distinguishing its outputs from those of two other LLMs and humans.
gpt-4,llama 2,GPT-3.5 and Llama 2 both achieve over 90% accuracy at self-recognition after fine-tuning on 500 examples.
self-preference,self-recognition,Self-preference strength is linearly correlated with self-recognition.
llms,self-preference,Self-preference is when an LLM favors its own outputs over texts by human or other LLMs.
llms,self-recognition,Self-recognition is an LLM’s ability to distinguish its outputs from texts by humans or other LLMs.
text summarization,self-evaluation,Text summarization is a task where self-evaluation is used extensively
