node_1,node_2,edge
visual autoregressive modeling (var),images,"VAR is a new generation paradigm that redefines autoregressive learning on images, focusing on coarse-to-fine 'next-scale prediction' or 'next-resolution prediction'."
visual autoregressive modeling (var),gpt-style ar models,VAR makes GPT-style AR models surpass diffusion transformers in image generation.
visual autoregressive modeling (var),diffusion transformer (dit),"VAR outperforms the Diffusion Transformer (DiT) in multiple dimensions including image quality, inference speed, data efficiency, and scalability."
visual autoregressive modeling (var),llms,"VAR exhibits clear power-law scaling laws similar to those observed in Language Model Models (LLMs), with linear correlation coefficients near −0.998 as solid evidence."
visual autoregressive modeling (var),downstream tasks,"VAR showcases zero-shot generalization ability in downstream tasks including image in-painting, out-painting, and editing."
ar/var models,visual generation,AR/VAR models are explored for visual generation.
ar/var models,unified learning,AR/VAR models are explored for unified learning.
ar/var models,autoregressive modeling (ar),Comparison between AR/VAR models and autoregressive modeling (AR) is discussed.
visual generation,autoregressive modeling (ar),Comparison between visual generation and autoregressive modeling (AR) is discussed.
ar,language,AR is applied to language for sequential text token generation.
ar,images,AR is applied to images for sequential visual token generation.
var,images,VAR is used for autoregressive generation of multi-scale token maps for images.
var,multi-scale vqvae,VAR requires a multi-scale VQVAE to work.
gpt series,autoregressive (ar) large language models,The advent of GPT series and more autoregressive (AR) large language models is discussed.
large language models,self-supervised learning strategy,Large language models at the core of these models use a self-supervised learning strategy.
large language models,next token,Large language models predict the next token in a sequence.
large ar models,success,Studies into the success of large autoregressive models are discussed.
large ar models,scaling laws,"The success of large AR models is highlighted by scaling laws, which allow us to predict the performance of large models from smaller ones and guide resource allocation."
large ar models,generalizability,"Studies show that large AR models exhibit generalizability, as evidenced by zero-shot and few-shot learning, showcasing their adaptability to diverse tasks."
computer vision,large autoregressive models,The field of computer vision aims to develop large autoregressive models to achieve scalability and generalizability like those seen in AR models.
vqgan and dall-e,successors,"Trailblazing efforts like VQGAN and DALL-E, along with their successors, have demonstrated the potential of AR models in image generation."
ar models,image generation,"AR models are used in image generation, utilizing a visual tokenizer to discretize images into 2D tokens for learning."
sequential language modeling,image generation,"The process of image generation with AR models mirrors sequential language modeling, where tokens are used for learning."
diffusion models,scaling laws,"The performance of diffusion models surpasses that of AR models, indicating unexplored scaling laws for the latter."
llms,autoregressive models in computer vision,"Despite the remarkable achievements of Large Language Models (LLMs), the potential of autoregressive models in computer vision seems to lag behind."
llms,autoregressive models in computer vision,LLMs are mentioned in the context as part of autoregressive models in computer vision
autoregressive models in computer vision,autoregressive modeling,The power of autoregressive models in computer vision involves autoregressive modeling
autoregressive modeling,data,Autoregressive modeling requires defining the order of data
image,humans,Humans typically perceive or create images in a hierarchical manner
global structure,local details,Humans first capture the global structure and then focus on local details when perceiving images
multi-scale designs,autoregressive learning for images,The widespread multi-scale designs inspire the definition of autoregressive learning for images as 'next-scale prediction'
image,autoregressive learning,Our approach encodes an image into multi-scale token maps to start the autoregressive learning process
autoregressive learning,var modeling,The methodology referred to as Visual AutoRegressive (VAR) modeling is based on autoregressive learning
var,gpt-2-like transformer architecture,VAR leverages GPT-2-like transformer architecture for visual autoregressive learning
var,ar baseline,VAR significantly improves its AR baseline in ImageNet 256×256 benchmark
var,visual generative framework,VAR is a new visual generative framework using a multi-scale autoregressive paradigm.
var,diffusion transformer (dit),"VAR surpasses DiT in FID/IS, data efficiency, inference speed, and scalability."
var,large language models (llms),VAR models exhibit scaling laws akin to those witnessed in LLMs.
var,gpt-style autoregressive methods,VAR models make GPT-style autoregressive methods surpass strong diffusion models in image synthesis.
var,vq tokenizer and autoregressive model training pipelines,A comprehensive open-source code suite for VAR models includes both VQ tokenizer and autoregressive model training pipelines.
autoregressive language models,scaling laws,"Scaling laws are found and studied in autoregressive language models, which describe a power-law relationship between the scale of model (or dataset, computation, etc.) and the cross-entropy loss value on the test set."
autoregressive language models,resource allocation,"Scaling laws allow us to directly predict the performance of a larger model from smaller ones, thus guiding better resource allocation."
llms,"model, data, and computation","they show that the performance of LLMs can scale well with the growth of model, data, and computation and never saturate"
llms,scaling laws,The success brought by scaling laws has inspired the vision community to explore more similar methods for multimodality understanding and generation
zero-shot generalization,large language model,"Zero-shot generalization refers to the ability of a model, particularly a Large Language Model, to perform tasks that it has not been explicitly trained on"
computer vision,zero-shot learning,"Within the realm of the computer vision, there is a burgeoning interest in the zero-shot and in-context learning abilities of foundation models"
clip,visual prompters,Innovations like Painter and LVM extend visual prompters to achieve in-context learning in vision
visual generation,raster-scan autoregressive models,Raster-scan autoregressive models for visual generation necessitate the encoding of 2D images
raster-scan autoregressive models,visual generation,Raster-scan autoregressive models are used for visual generation by encoding 2D images into 1D token sequences.
early endeavors,rgb (or grouped) pixels,"Early endeavors have shown the ability to generate RGB (or grouped) pixels in the standard row-by-row, raster-scan manner."
vqgan,autoregressive learning,VQGAN advances by doing autoregressive learning in the latent space of VQVAE.
vqgan,gpt-2 decoder-only transformer,VQGAN employs GPT-2 decoder-only transformer to generate tokens in the raster-scan order.
vqgan,vit,"VQGAN generates tokens in the raster-scan order, similar to how ViT serializes 2D images into 1D patches."
vqgan,vqvae-2,VQGAN follows the raster-scan manner like VQVAE-2 but uses extra scales or stacked codes.
rq-transformer,raster-scan manner,RQ-Transformer also follows the raster-scan manner but uses extra scales or stacked codes.
parti,vit-vqgan,Parti is based on the architecture of ViT-VQGAN and scales the transformer to 20B parameters for text-to-image synthesis.
maskgit,vq autoencoder,MaskGIT employs a VQ autoencoder and a masked prediction transformer to generate VQ tokens through a greedy algorithm.
magvit,vqvae,MagViT enhances MaskGIT by introducing an improved VQVAE for both images and videos.
muse,maskgit,MUSE further scales MaskGIT to 3B parameters.
diffusion models,progress,"Progress of Diffusion models has centered around improved learning or sampling, guidance, latent learning, and architectures."
diffusion models,dit,Progress of Diffusion models has included DiT and U-ViT.
quantized autoencoder,image feature map,The quantized autoencoder is often used to convert the image feature map to discrete tokens for unidirectional modeling.
e(·),encoder,E(·) is the encoder used in the process.
q(·),quantizer,Q(·) is the quantizer used in the process.
codebook z,vector,The codebook Z contains vectors used in the quantization process.
quantization process,euclidean sense,The quantization process maps feature vectors to the nearest code index in the Euclidean sense.
"lookup(z, v)",vector,"lookup(Z, v) refers to taking the v-th vector in codebook Z."
quantized autoencoder,decoder,The quantized autoencoder is used to reconstruct a new image using the decoder.
compound loss,perceptual loss,The compound loss includes perceptual loss like LPIPS.
compound loss,discriminative loss,The compound loss includes discriminative loss like StyleGAN's discriminator loss.
"autoencoder {e,q,d}",unidirectional autoregressive model,The trained autoencoder will be used to tokenize images for training a unidirectional autoregressive model.
image tokens,2d grid,The image tokens are arranged in a 2D grid.
image tokens,ordering,image tokens must have an explicit ordering defined for unidirectional autoregressive learning
previous ar methods,2d grid of q,Previous AR methods flatten the 2D grid of q into a 1D sequence
2d grid of q,1d sequence,"2D grid of q is flattened into a 1D sequence using strategies like row-major raster scan, spiral, or z-curve order"
sequences x,autoregressive model,Sequences x are extracted from the dataset and used to train an autoregressive model for next-token prediction
image tokens,next-token autoregressive learning,Tokenizing and flattening enable next-token autoregressive learning on images
quantized autoencoders,image feature map,"Quantized autoencoders produce an image feature map with inter-dependent feature vectors for all i, j"
encoder,image feature map,"Encoder produces an image feature map f with inter-dependent feature vectors f (i,j) for all i, j"
token sequence,bidirectional correlations,Token sequence retains bidirectional correlations after quantization and flattening
autoregressive models,unidirectional dependency assumption,Autoregressive models assume unidirectional dependency where each token should only depend on its prefix
image autoregressive modeling,generalizability,Unidirectional nature of image autoregressive modeling restricts generalizability in tasks requiring bidirectional dependencies
image autoregressive modeling,bidi-rectional reasoning,The nature of image autoregressive modeling restricts its generalizability in tasks requiring bidi-rectional reasoning.
structural degradation,spatial locality,The flattening disrupts the spatial locality inherent in image feature maps.
