node_1,node_2,edge
skill,human,Humans acquire knowledge through written books when learning new skills.
knowledge,books,Knowledge is acquired through written books including textbooks and tutorials.
research,decision-making,"Current research for decision-making, like reinforcement learning (RL), requires interactions with the target environment."
interaction,environment,Current research for decision-making requires interactions with the target environment to learn a skill.
knowledge,text,Success of Large Language Models (LLMs) emphasizes utilizing knowledge contained in text.
text,books,Existing knowledge summarised in text from books can be utilized.
policy learning from tutorial books (plfb),large language models (llms),PLfB is inspired by LLMs and aims to leverage tutorial books to derive a policy network.
tutorial books,policy network,PLfB aims to derive a policy network from tutorial books.
framework,"understanding, rehearsing, and introspecting (uri)","The three-stage framework for learning from tutorial books is URI, which includes understanding, rehearsing, and introspecting."
decision-making,trajectories,Decision-making trajectories are rehearsed based on derived knowledge.
imaginary dataset,policy network,Introspects to distill a policy network from an imaginary dataset.
uri’s policy,net winning rate,URI's policy achieves a minimum of 44% net winning rate against GPT-based agents without any real data.
football games,uri’s policy,"In Football games, URI’s policy beats the built-in AIs with a 37% winning rate."
gpt-based agents,winning rate,GPT-based agents can only achieve a 6% winning rate in the much more complex football game.
gpt-based agents,winning rate,GPT-based agents can only achieve a 6% winning rate
humans,new skills,Humans can acquire new skills through various written materials
policy learning paradigms,reinforcement learning,"traditional policy learning paradigms, such as reinforcement learning (RL) primarily rely on trial and error"
offline rl,policy improvements,recent advances in offline RL showing that policy improvements can be achieved simply by using pre-collected data
embodied ai for robotics,data collection,the process of collecting large amounts of decision-making data remains costly and impractical or even impossible in fields such as embodied AI for robotics
policy,non-real data,"can a policy learn from non-real data, e.g., from tutorial books"
large language models (llms),textual content,LLMs already demonstrated the potential to learn from textual content
decision making,llms,current studies focus on using LLM directly for decision making
policy learning from books (plfb),novel topic,"In this study, we introduce a novel topic built upon the shoulders of LLMs' systems: Policy Learning from Books (PLfB)"
policy learning from tutorial books (plfb),policy network space,"The essential challenge of PLfB comes from the modality gaps between the text space and the policy network space, which formulates the parameters of the policy function."
policy learning from tutorial books (plfb),knowledge database,"To realize PLfB, a three-stage learning methodology is proposed, which involves extracting knowledge from books to form a knowledge database."
policy learning from tutorial books (plfb),imaginary decision-making trajectories,PLfB rehearses imaginary decision-making trajectories with the help of knowledge retrieved from the database.
