node_1,node_2,edge
mathematics,platonic view,Mathematics is explored based on the Platonic view that it can be discovered from its axioms
minimo,mathematics,MINIMO is described as an agent that learns to pose challenging problems and solve them in the field of mathematics
minimo,dependent type theory,MINIMO utilizes constrained decoding and type-directed synthesis in a mathematical domain that is axiomatized in dependent type theory
model,policy and value function,The model is used to represent a policy and value function for guiding proof search in the agent
agent,proof search,The agent targets generating hard but provable conjectures and uses proof search for this purpose
agent,hindsight relabeling,The agent uses novel methods for hindsight relabeling on proof search trees to improve sample efficiency
experiments,axiomatic domains,"Experiments on 3 axiomatic domains (propositional logic, arithmetic, and group theory) demonstrate the agent's capabilities"
artificial intelligence (ai) research,mathematical reasoning,AI research has focused on the grand challenge of developing artificial agents capable of general mathematical reasoning
mathematics,general mathematical reasoning,General mathematical reasoning is a key aspect of mathematics that artificial agents aim to achieve with potential impact on various fields.
mathematics,areas where mathematical proof plays a key role,"Mathematics is crucial in areas where mathematical proof is essential, such as program and hardware verification."
ai community,general mathematical reasoning abilities,"The AI community has focused on achieving general mathematical reasoning abilities, reflecting two main visions."
human-produced mathematical knowledge,source of knowledge,One strategy for AI to achieve general mathematical reasoning is to leverage human-produced mathematical knowledge from various sources.
large language models (llms),mathematical problem solving in natural language,"LLMs can handle mathematical problem solving in natural language, leading to progress in tasks related to formal and informal mathematics."
gsm8k,math,GSM8k and MATH are benchmarks for measuring progress in mathematical problem solving over the years.
mathematical arguments written in natural language,formal theorem proving,"Assessing the correctness of mathematical arguments written in natural language poses a challenge, which is overcome in formal theorem proving."
formal theorem proving,proofs,"In formal theorem proving, we can automatically verify the correctness of proofs in arbitrarily high-level mathematics."
benchmarks of formal theorem proving,minif2f,"Benchmarks of formal theorem proving, such as minif2f, have not yet witnessed the same breakthroughs."
benchmarks of formal theorem proving,leandojo,"Benchmarks of formal theorem proving, such as LeanDojo, have not yet witnessed the same breakthroughs."
benchmarks of formal theorem proving,llms,"Benchmarks of formal theorem proving, even with rapid advances in LLMs, have not yet witnessed the same breakthroughs."
far from solved,theorems and problems,"The benchmarks remain far from solved even though all of the theorems and problems in them are known mathematical facts, often already presented informally in publicly available training data."
