node_1,node_2,edge
chain-of-thought reasoning,large language models,Chain-of-Thought reasoning has emerged as a promising approach for enhancing the performance of large language models on complex reasoning tasks.
chain-of-thought reasoning,mechanisms,A series of studies attempt to explain the mechanisms underlying Chain-of-Thought reasoning to deepen the understanding of its efficacy.
cot capabilities,quantitative metrics,A lack of quantitative metrics to assess CoT capabilities is one of the major challenges in existing research.
cot performance,optimization,The dearth of guidance on optimizing CoT performance is a major challenge addressed by the proposed reasoning boundary framework.
reasoning boundary framework,quantification,The novel reasoning boundary framework (RBF) addresses the lack of quantification in CoT by defining a reasoning boundary (RB) to quantify the upper-bound of CoT.
reasoning boundary framework,optimization,The reasoning boundary framework addresses the lack of optimization in CoT by proposing categories of RBs and optimizing them for CoT improvement.
categories of rbs,combination laws,The proposed categories of RBs are optimized with combination laws focused on RB promotion and reasoning path optimization for CoT improvement.
reasoning in llms,optimization strategies,"The study validates the proposed framework and explains the effectiveness of 10 CoT strategies, guiding optimization strategies for reasoning in LLMs."
large language models (llms),optimization strategies,"LLMs can benefit from optimization strategies for reasoning, leading to enhanced performance in various tasks."
gpt,palm,"GPT and PaLM are advanced LLMs with emergent capabilities, demonstrating potential advancements in natural language processing."
palm,llama,PaLM and LlaMa series are part of the advanced LLMs showcasing emergent capabilities like Chain-of-Thought for step-by-step reasoning.
cot,logic rationale,"Chain-of-Thought methodology enables models to base decisions on logical rationale, enhancing prediction accuracy through step-by-step reasoning."
cot,research in literature,Recent research in the literature has focused on investigating the mechanism of Chain-of-Thought to enhance understanding of its operational nature.
madaan et al.,wang et al.,Madaan et al. and Wang et al. have qualitatively concluded on the boundaries of CoT through experiments on natural language planning capability.
bi et al.,llms,"Bi et al. investigated boundaries on the code planning capability of LLMs, training them to understand the limitations and potential advancements."
bi et al.,investigate,Bi et al. investigate boundaries on the code planning capability
bi et al.,training llms,Bi et al. investigate boundaries on the code planning capability by training LLMs on CoT samples of varying difficulties
llms,unable to learn,LLMs are unable to learn or effectively manage tasks that exceed a certain complexity upper-bound
feng et al.,develop,Feng et al. develop a theoretical framework on the single-step calculation capability
feng et al.,suggesting,"Feng et al. develop a theoretical framework on the single-step calculation capability, suggesting that there is an upper-bound of model performance dependent on the length of input"
existing research,made progress,existing research has made some progress
cot,unresolved questions,where the boundaries of CoT lie and how these boundaries affect the performance of CoT are still unresolved questions
existing work,faces challenges,existing work still faces two major challenges
current research,relies,"Current research primarily relies on qualitative assessments of CoT performance, which leads to the absence of quantitative metrics"
current research,hinders,"Current research primarily relies on qualitative assessments of CoT performance, which hinders the ability to objectively compare different CoT approaches and establish a definitive upper-bound for CoT capabilities"
current research,prioritizes understanding,Current research prioritizes understanding the mechanisms underlying CoT reasoning
current research,dearth,"Current research prioritizes understanding the mechanisms underlying CoT reasoning, there is a dearth of guidance on optimizing CoT performance"
this work,introduce,"in this work, we introduce a reasoning boundary framework (RBF) to thoroughly"
reasoning boundary framework,model capabilities,"The reasoning boundary framework (RBF) is introduced to optimize the boundaries of current LLMs, motivated by enhancing model capabilities."
reasoning boundary,quantification challenge,A new concept named reasoning boundary (RB) is proposed to quantify the upper-bound on task-specific reasoning complexity within a model to address the quantification challenge.
