node_1,node_2,edge
Modern machine learning models,covariate shifts,can encounter
Modern machine learning models,semantic shifts,can encounter
out-of-distribution (OOD) generalization,covariate shifts,addresses
OOD detection,semantic shifts,addresses
OOD generalization,OOD detection,have conflicting goals
proposed unified approach,OOD generalization,simultaneously achieves
proposed unified approach,OOD detection,simultaneously achieves
margin-based learning framework,unlabeled data in the wild,exploits
unlabeled data in the wild,environmental test-time OOD distributions,captures
margin constraint,OOD generalization,key to achieving
margin constraint,OOD detection,key to achieving
Machine learning models,Distributional shifts,encounter
Covariate shift,Snowy weather,caused by
Covariate shift,OOD generalization,is the focus of
Semantic shift,Unknown classes,involves
Semantic shift,OOD detection,is the focus of
OOD generalization,Covariate shift problem,addresses
OOD detection,Semantic shift,targets
In-distribution (ID) data,Sunny weather,trained on
Out-of-distribution (OOD) data,Known classes,predicted into
Semantic OOD data,Unknown classes,contains samples from
covariate shift problem,OOD generalization,is a type of
OOD detection,semantic shift,targets
OOD generalization,OOD detection,are pursued independently
OOD generalization,OOD detection,are bridged in a unified framework
unified learning framework,OOD generalization,addresses
unified learning framework,OOD detection,addresses
wild data,model’s operating environment,arises in
wild data,learning resources,turned into
wild data,mixed composition,modeled as
mixed composition,Pin,includes
mixed composition,Pcovariate_out,includes
mixed composition,Psemantic_out,includes
Pin,ID data,represents marginal distribution of
Pcovariate_out,covariate-shifted OOD,represents marginal distribution of
Psemantic_out,semantic-shifted OOD,represents marginal distribution of
