node_1,node_2,edge
*,1,#57db72
[44],2,#da57db
adverse weather removal,3,#57dbaa
airnet,2,#da57db
all-in-one image restoration,3,#57dbaa
all-in-one image restoration tasks,2,#da57db
all-in-one pre-trained model,5,#db576b
beijing nova program (20230484276),2,#da57db
blind image super-resolution,6,#dbd057
blur,1,#57db72
clip textual embeddings,2,#da57db
cm-adapter,5,#db576b
da-clip,1,#57db72
ddim,2,#da57db
deblurring,3,#57dbaa
degradation,2,#da57db
degradations,5,#db576b
degraded images,8,#db57a4
dehazing,12,#57dbc7
denoising,3,#57dbaa
diffusion models,13,#bd57db
drm,5,#db576b
dynamic integration mechanisms,10,#58db57
e img clip,14,#57b7db
"enhanced adaptiveness, generalizability, and fidelity in all-in-one image restoration",2,#da57db
esdnet,2,#da57db
evaluate our method,5,#db576b
fbcnn,2,#da57db
fhde2net,2,#da57db
fid,15,#6857db
fin,16,#addb57
"fvae +pimhcak(f kvae, v ki , v ki )",18,#db7b57
generated images,5,#db576b
haze,1,#57db72
hq image,3,#57dbaa
image restoration (ir),3,#57dbaa
image restoration methods,3,#57dbaa
images,5,#db576b
ingredients-oriented paradigm,19,#dbb457
intricate degradations,3,#57dbaa
known degradations in image restoration,3,#57dbaa
known training degradations,5,#db576b
large-scale text-to-image diffusion models,3,#57dbaa
lhp,1,#57db72
low-light enhancement,3,#57dbaa
low-quality (lq) features flq,5,#db576b
low-quality features flq,5,#db576b
lowlight,1,#57db72
mbcnn,2,#da57db
methodairnet,1,#57db72
methoddrt,22,#db5788
methodsnr,23,#cadb57
model,5,#db576b
mperceiver,2,#da57db
mperceiver (full model),5,#db576b
mperceiver+(ours),4,#57d3db
"multi-head cross-attention layer mhcak(q, k, v)",17,#5762db
multi-n,21,#57db8e
multimodal prompt learning,2,#da57db
multiscale detail representations,2,#da57db
nafnet,2,#da57db
nafneta,1,#57db72
new tasks,5,#db576b
noise,1,#57db72
original decoder features fin,5,#db576b
prompt learning,24,#91db57
promptir,1,#57db72
psnr,2,#da57db
rain,1,#57db72
raindrop removal,26,#75db57
realblur-j,1,#57db72
restormer,2,#da57db
restormera,1,#57db72
retinexformer,9,#a157db
sd,5,#db576b
sd 2.1,2,#da57db
sd vae decoder,5,#db576b
sequence of resblocks and swinblocks,5,#db576b
single degradation,3,#57dbaa
single set of pre-trained weights,3,#57dbaa
small amount of data (about 3%-5% of the data used by task-specific methods),5,#db576b
ssid,1,#57db72
stable diffusion (sd),3,#57dbaa
stable diffusion priors,2,#da57db
"superior adaptiveness, generalizability, and fidelity",2,#da57db
supervised learning-based methods,7,#579bdb
table 7.,2,#da57db
textual branch,5,#db576b
textual branch w/o tp pool,5,#db576b
textual prompts,2,#da57db
training,5,#db576b
transweather,2,#da57db
tual embeddings e txt,5,#db576b
various image degradation datasets,5,#db576b
visual branch,5,#db576b
visual branch w/o vp pool,5,#db576b
visual prompt (vp) modulator,11,#db57c0
visual prompt v 1,2,#da57db
visual prompts,2,#da57db
vp ki,27,#db5f57
weather type queries,3,#57dbaa
weather-general and weather-specific features,20,#577edb
wgws-net,2,#da57db
youth innovation promotion association cas,2,#da57db
zero-shot methods,25,#8557db
γ(·),28,#db9757
pre-trained text-to-image diffusion models,6,#dbd057
contrastive-based degraded encoder,8,#db57a4
deraining,12,#57dbc7
image restoration,13,#bd57db
degradation-aware information provided by visual prompts into multi-scale features,10,#58db57
p,14,#57b7db
lpips,15,#6857db
fout,16,#addb57
rbk(f kvae),18,#db7b57
idr,19,#dbb457
weatherdiff,22,#db5788
snr-skf,23,#cadb57
airnet [49],4,#57d3db
fvae,17,#5762db
m(cid:88),21,#57db8e
low-light,1,#57db72
nlp,24,#91db57
mperceiver(ours),1,#57db72
ssim,2,#da57db
raindrop,1,#57db72
rq-llie,26,#75db57
defocus deblur (dpdd),9,#a157db
ddpm,5,#db576b
conditional diffusion model,7,#579bdb
degradation-aware multi-scale features,11,#db57c0
clip textual embeddings e txt,2,#da57db
v k ∈ rn×m×ck,27,#db5f57
transformer-based network,3,#57dbaa
investigation,20,#577edb
pre-trained diffusion models,25,#8557db
β(·),28,#db9757
