node_1,node_2,edge
0.118 ± 0.10,1,#57db87
0.295 ± 0.14,1,#57db87
1120x1120 neighbor view,2,#57dbc5
8-fold cross-validation,3,#b057db
actual gene expression data,2,#57dbc5
apeg,4,#db5f57
atypical position encoding generator (apeg),4,#db5f57
average(y top),5,#63db57
baseline models,2,#57dbc5
bc1 dataset,3,#b057db
benchmark study,2,#57dbc5
bleep,2,#57dbc5
breast cancer markers,2,#57dbc5
breast cancer patients,2,#57dbc5
breast cancer st dataset (bc1),2,#57dbc5
breast cancer st dataset (bc2),2,#57dbc5
breast cancer st datasets (bc1 and bc2),2,#57dbc5
cldn4,2,#57dbc5
clinical settings,2,#57dbc5
conducted on three public st datasets and supplemented with visium data from 10x genomics,2,#57dbc5
convmixer,2,#57dbc5
convolutional layers,4,#db5f57
cropped spot images,3,#b057db
cross-validation,2,#57dbc5
cross-validation ranking process,3,#b057db
dataset partitioning,3,#b057db
deep learning,2,#57dbc5
deep learning for wsis,2,#57dbc5
diverse evaluation techniques,6,#a0db57
effective fusion strategy,2,#57dbc5
egn,2,#57dbc5
embedding neighbor information,2,#57dbc5
embedding target information,2,#57dbc5
embedding target/neighbor information,4,#db5f57
encexp,5,#63db57
encgl,8,#57b5db
encimg,5,#63db57
encn e,8,#57b5db
enct a,8,#57b5db
etop,5,#63db57
evaluation metrics,3,#b057db
exclusive reliance,9,#db57c9
existing models,2,#57dbc5
expression distributions,2,#57dbc5
external validation,2,#57dbc5
f,8,#57b5db
feature extractor,2,#57dbc5
fusion approach,2,#57dbc5
g1,8,#57b5db
g2,8,#57b5db
gem,2,#57dbc5
gene commonly associated with cancer,2,#57dbc5
gene expression,2,#57dbc5
gene expression for all spot images concurrently,2,#57dbc5
gene expression prediction,2,#57dbc5
gene expression values,3,#b057db
generalization performance,2,#57dbc5
genes,3,#b057db
gigapixel resolution of wsis,2,#57dbc5
global encoding model (gem),2,#57dbc5
global token,10,#db578c
global view,2,#57dbc5
global-based models,2,#57dbc5
gn.,8,#57b5db
gnas,2,#57dbc5
gnas (actual ground truth values),2,#57dbc5
gnas gene,2,#57dbc5
highly predictive genes (pcc(h)),3,#b057db
hist2st,2,#57dbc5
histogene,2,#57dbc5
histology images,2,#57dbc5
large-scale spatial transcriptomics technology,2,#57dbc5
leave-one-patient-out cross-validation approach,2,#57dbc5
local-based models,2,#57dbc5
methods employing vit,2,#57dbc5
model's predictions,2,#57dbc5
most analogous exemplars from a target spot within a wsi,2,#57dbc5
multi-output regression problem,2,#57dbc5
multi-resolution features,2,#57dbc5
multiple instance learning (mil),11,#db9c57
n patient,2,#57dbc5
n sample,2,#57dbc5
neighbor encoding model (nem),2,#57dbc5
neighbor token,10,#db578c
neighbor view,2,#57dbc5
neighbor views,3,#b057db
normalized gene expression values,3,#b057db
patient sample replicates,2,#57dbc5
patients,2,#57dbc5
pcc (h),2,#57dbc5
pcc(h),1,#57db87
pcc(m),1,#57db87
pearson correlation coefficient (pcc),3,#b057db
peg,4,#db5f57
performance benchmark against existing models,2,#57dbc5
position encoding generator,2,#57dbc5
pre-extracted features,2,#57dbc5
predictive model,2,#57dbc5
pretrained models,2,#57dbc5
pretraining phase,5,#63db57
processing,7,#7357db
quantification of mrna expression,2,#57dbc5
reference spots,2,#57dbc5
replicate data,13,#5778db
resnet18 architecture,2,#57dbc5
resource constraints,12,#dbd957
scc(m),1,#57db87
selected genes for each dataset,3,#b057db
self-attention blocks,10,#db578c
single spot image xi,2,#57dbc5
skin cancer patients,2,#57dbc5
skin cancer st dataset (scc),2,#57dbc5
sourcemodelst-net,2,#57dbc5
spatial dependencies between spot images,2,#57dbc5
spatial gene expression,2,#57dbc5
spatial gene expression levels,2,#57dbc5
spatial gene expression prediction,2,#57dbc5
spatial transcriptomics technology,2,#57dbc5
spot images,3,#b057db
spot images and gene expression,2,#57dbc5
st dataset,1,#57db87
st dataset spatial transcriptomics (st),1,#57db87
st datasets,2,#57dbc5
st technology,2,#57dbc5
st-net,2,#57dbc5
study,2,#57dbc5
target encoding model (tem),2,#57dbc5
target spot,2,#57dbc5
target spot image,2,#57dbc5
target token,10,#db578c
top-performing models,2,#57dbc5
triplex,2,#57dbc5
triplex's performance,2,#57dbc5
vi,5,#63db57
vision transformers (vit),2,#57dbc5
visium datasets,3,#b057db
vit,2,#57dbc5
whole slide images (wsis),2,#57dbc5
wsis,2,#57dbc5
xi,5,#63db57
y ref,5,#63db57
y top,5,#63db57
ˆyi,5,#63db57
conventional deep learning frameworks in computer vision,2,#57dbc5
existing research studies,6,#a0db57
single dataset for model evaluation,9,#db57c9
handle high-resolution data with sparse local annotations in the context of wsis,11,#db9c57
embedding,7,#7357db
same patient,13,#5778db
patch embedding model,12,#dbd957
