node_1,node_2,edge
(cid:40),1,#db5f57
(cid:8),1,#db5f57
"(cid:8)(x(t), y(t) - δ), (x(l) + δ, y(l)), (x(b), y(b) + δ), (x(r) - δ, y(r))(cid:9)",1,#db5f57
"(xi, yi)",1,#db5f57
42.5table 2,2,#6b57db
annotation cost,3,#db5797
arun et al.,2,#6b57db
attention matrix obtained from a multi-headself-attention (mhsa),1,#db5f57
attention-based mask decoder,2,#6b57db
backbone architecture,2,#6b57db
bounding box tightness prior,7,#57db9b
box-supervised baselines,8,#57afdb
box-supervised methods,3,#db5797
box-supervision,3,#db5797
boxinst,2,#6b57db
boxlevelset [39],2,#6b57db
boxteacher [13],2,#6b57db
coco,2,#6b57db
coco (miou),8,#57afdb
coco dataset,2,#6b57db
"coco-style ap, ap50, ap75 metrics",8,#57afdb
cropped image,10,#5767db
decoder architecture,2,#6b57db
deep neural networks,3,#db5797
discobox,2,#6b57db
evaluation metric,2,#6b57db
exits,3,#db5797
exits (ours),8,#57afdb
exits (ours)-34.2,2,#6b57db
extreme point annotations,11,#57db77
extreme point labels,3,#db5797
extreme points,3,#db5797
four extreme points,12,#db8357
fully supervised methods,3,#db5797
image-level class labels,3,#db5797
instance segmentation,3,#db5797
instance segmentation model,13,#578bdb
instance segmentation models,2,#6b57db
label-efficient learning approaches,14,#db5773
labeling,13,#578bdb
lcrf,9,#dbcb57
ldice,1,#db5f57
learning,13,#578bdb
loverall,15,#57dbbf
lpoint,8,#57afdb
lvis,2,#6b57db
lvis v1.0,2,#6b57db
m,16,#d757db
mae,2,#6b57db
mal,8,#57afdb
mal [35],8,#57afdb
mask ap,2,#6b57db
mask auto labeler (mal),13,#578bdb
mask average precision (mask ap),2,#6b57db
mask r-cnn,2,#6b57db
mask2former,2,#6b57db
mavg,5,#b357db
mhsa,1,#db5f57
mil,1,#db5f57
multi-part objects,3,#db5797
multiple parts due to occlusion,8,#57afdb
networks,2,#6b57db
nrf grant,3,#db5797
object,3,#db5797
occluded objects of the same class,3,#db5797
one-stage methods,3,#db5797
our method,17,#57d3db
pascal voc,2,#6b57db
pascal voc dataset,8,#57afdb
pbg,1,#db5f57
pbox,1,#db5f57
pfg,1,#db5f57
pfg ∪ pbg,1,#db5f57
pfg ∪ pbg ∪ pbg,1,#db5f57
pfg ∪ pbg ∪ pbg ∪ pbg,1,#db5f57
pixel-level mask,3,#db5797
pixel-wise mask annotation,3,#db5797
point,13,#578bdb
point dropout strategy,4,#8f57db
point loss,1,#db5f57
point retrieval algorithm,3,#db5797
point set,8,#57afdb
points outside the bounding box as background,19,#dba757
precise segmentation,3,#db5797
pretrained transformer encoder,18,#db57bb
pretraining,2,#6b57db
pseudo label generator,3,#db5797
pseudo label quality,8,#57afdb
pseudo mask quality,8,#57afdb
pseudo masks,3,#db5797
query-based methods,3,#db5797
related work,3,#db5797
resnet backbone,2,#6b57db
resnet-101,2,#6b57db
resnet-101-dcn,2,#6b57db
resnet-50,2,#6b57db
resnet50 backbone,8,#57afdb
resnets,2,#6b57db
resnext-101-dcn,2,#6b57db
resnexts,2,#6b57db
resnexts backbone,2,#6b57db
results on lvis v1.0,8,#57afdb
retention rate,2,#6b57db
"retention rate (ret, %)",2,#6b57db
segmentation masks,8,#57afdb
separated coco [64],8,#57afdb
severe occlusion scenarios,3,#db5797
similarity extractor,21,#7fdb57
similarity matrix s,22,#5bdb57
single object image,3,#db5797
sinkhorn(·),1,#db5f57
solov2,2,#6b57db
solov2 model,8,#57afdb
source,2,#6b57db
standard partition,2,#6b57db
supervised learning,3,#db5797
swin transformer,2,#6b57db
swin-small [43],2,#6b57db
table 1,2,#6b57db
table 4,8,#57afdb
this work was supported by,3,#db5797
trend,13,#578bdb
two corner points,6,#a3db57
vit encoder,1,#db5f57
vit-base,2,#6b57db
voc dataset,2,#6b57db
weakly supervised instance segmentation,3,#db5797
ˆpfg ∪ ˆpbg,20,#c7db57
occlusion,7,#57db9b
n x n patches,10,#5767db
accurately captures object area and excludes background region even in occluded areas,3,#db5797
all the previous box-supervised methods,3,#db5797
method for object instance segmentation,3,#db5797
locations of object instances in images,11,#57db77
semantic similarity between points derived by a pretrained transformer encoder,3,#db5797
true mask of the target,3,#db5797
target object,12,#db8357
"weakly supervised learning, semi-supervised learning",14,#db5773
crf loss used in exits,9,#dbcb57
loss function of exits,15,#57dbbf
predicted mask from exits,16,#d757db
average of mask predictions from both the training network and the teacher network,5,#b357db
previous best method [35],17,#57d3db
initially labeled point set,1,#db5f57
ap,4,#8f57db
sparsity of extreme points,19,#dba757
pairwise semantic similarity between points,18,#db57bb
transformer layer,21,#7fdb57
transition probability matrix t,22,#5bdb57
bounding box,6,#a3db57
pseudo labeled point set,20,#c7db57
