node_1,node_2,edge
<sub a j></sub a j>,1,#57db5f
<sub q i>content</sub q i>,2,#c0db57
"<sub q i>in the question decomposition stage, we prompt the llm",3,#db5775
average accuracy,4,#db579b
biased answers,5,#57dbaa
blip-2,6,#aa57db
chain-of-thought (cot),7,#57dbd0
chat-gpt/gpt-4,6,#aa57db
clip,8,#75db57
color,10,#57c0db
complex images and questions,4,#db579b
complex problems,4,#db579b
complex reasoning tasks,7,#57dbd0
complexities,10,#57c0db
concatenated pair of subquestion 1 and its related visual information,5,#57dbaa
concatenated pair of subquestion 2 and its related visual information,5,#57dbaa
concatenated pair of subquestion 3 and its related visual information,5,#57dbaa
concatenated pair of subquestion 4 and its related visual information,5,#57dbaa
concatenated pair of subquestion 5 and its related visual information,5,#57dbaa
context,11,#dbaa57
cot,13,#5775db
crucial image details,10,#57c0db
decomposing both the question and the image (sq),14,#5f57db
decomposing the image,4,#db579b
decomposing the image alone,11,#dbaa57
decomposing the original questions,4,#db579b
decomposing the question into subquestions,11,#dbaa57
decomposition,15,#dbd057
decomposition of original image using segment anything model,5,#57dbaa
decomposition of original question using gpt-3.5-turbo,5,#57dbaa
decomposition-integration strategy,4,#db579b
diem,15,#dbd057
diem method,4,#db579b
distractions,4,#db579b
focusing,4,#db579b
gpt-4,16,#db8557
high dimensionality,7,#57dbd0
image,17,#db57c0
image accuracy,4,#db579b
image details,10,#57c0db
image resonating problems,4,#db579b
image-text matching process,4,#db579b
images,7,#57dbd0
inappropriate image decomposition,18,#57db85
inappropriate image-text matching,18,#57db85
inappropriate question decomposition,18,#57db85
incorrect subanswers,11,#dbaa57
irrelevant content,10,#57c0db
k,4,#db579b
"k = 4, k = 5, k = 6",20,#8557db
k most relevant subgraphs,21,#579bdb
large multimodal models,16,#db8557
llava,6,#aa57db
llava-v1.5 model,15,#dbd057
matched sub-image from decomposed original image using clip model,5,#57dbaa
matching list,17,#db57c0
minigpt-4,6,#aa57db
misleading conclusions for the original question,11,#dbaa57
mllms,9,#d057db
mm-vet,15,#dbd057
mm-vet dataset,16,#db8557
models,10,#57c0db
multimodal insight,15,#dbd057
multimodal large language models (mllms),7,#57dbd0
multimodal models,6,#aa57db
multimodal questions,16,#db8557
multimodal reasoning,4,#db579b
no sq,4,#db579b
objects,10,#57c0db
open-ended scenarios,16,#db8557
options,11,#dbaa57
original image,4,#db579b
original question,5,#57dbaa
original question (oq),19,#db5f57
partial subanswers incorrect,18,#57db85
performance of the model,4,#db579b
question classes,15,#dbd057
question decomposition step,16,#db8557
questions and expected responses in mm-vet,16,#db8557
relationships,10,#57c0db
scienceqa,15,#dbd057
scienceqa dataset,16,#db8557
scores,15,#dbd057
shape,10,#57c0db
simultaneously decomposing both the question and the image,11,#dbaa57
spatial relationships between objects in the image,4,#db579b
specific areas closely related to the question,10,#57c0db
specific objects or features within an image,4,#db579b
sq,4,#db579b
sq-only,15,#dbd057
standard method,15,#dbd057
sub-image,15,#dbd057
subimage,17,#db57c0
subquestion,17,#db57c0
subquestion 1,5,#57dbaa
subquestion 2,5,#57dbaa
subquestion 3,5,#57dbaa
subquestion 4,5,#57dbaa
subquestion 5,5,#57dbaa
subquestion prompt strategies on scienceqa [25],12,#9bdb57
subquestion-only,15,#dbd057
subquestions,11,#dbaa57
text processing,7,#57dbd0
text-only questions,16,#db8557
text-visual decomposition,17,#db57c0
textual features,6,#aa57db
total score,4,#db579b
training-free and plug-and-play,4,#db579b
various elements in the image and their connection to the question,10,#57c0db
vicuna,6,#aa57db
vicuna v1.5,6,#aa57db
<sub q i><ref></sub q i>,1,#57db5f
<sub q i><sub q i></sub q i>,2,#c0db57
original question q,3,#db5775
"uniter, vilt",8,#75db57
multimodal cot,13,#5775db
simultaneously decomposing both the question and the image-only(no sq),14,#5f57db
relatively stable performance,20,#8557db
subproblem,21,#579bdb
"clip, uniter, vilt",9,#d057db
integrating original question and original image,5,#57dbaa
integration of original question and original image (oi),19,#db5f57
context and options,12,#9bdb57
