node_1,node_2,edge
"(u,v)",2,#db57a5
125 images,3,#577ddb
2.40 ghz,2,#db57a5
256 gb ram,2,#db57a5
360° videos that do not provide enough multi-view cues of dynamic objects,5,#db57c8
360° videos with insufficient multi-view cues for dynamic objects,6,#57db9e
360◦ videos,2,#db57a5
360◦ videos.,7,#db5f57
"[r | t]w(c,i)",2,#db57a5
a pretrained model.,7,#db5f57
absence of the mask module,8,#db5783
adjacent radiance blocks,2,#db57a5
alpha values within the motion mask,8,#db5783
approach,2,#db57a5
baseline methods,2,#db57a5
bidirectional observations,7,#db5f57
bidirectional optimization,7,#db5f57
camera poses,2,#db57a5
"camera poses [r | t]w(m,n)",2,#db57a5
camera poses can be estimated during view synthesis,2,#db57a5
camera trajectories,11,#db9357
casual dynamic 360° videos,7,#db5f57
cid:13,2,#db57a5
cid:16,2,#db57a5
cid:17,2,#db57a5
cid:80,2,#db57a5
color rendering,12,#57b1db
completed slam systems,13,#57dbd2
contraction equation,15,#dba457
conventional per-perspective cameras,7,#db5f57
conventional per-perspective cameras.,7,#db5f57
conventional perspective cameras,7,#db5f57
conventional photometric loss in eq. (3),16,#57db59
conventions,7,#db5f57
cpu,2,#db57a5
current radiance fields used for training,2,#db57a5
d2nerf,2,#db57a5
dataset,2,#db57a5
destination frame in the forward step,18,#7657db
difficulty in computing camera poses using sfm methods for large-scale data,20,#db57d9
discriminating between inliers and outliers based on photometric error,17,#cc57db
distance between camera and block center,10,#77db57
distant frames,8,#db5783
distant frames through an omnidirectional contraction scheme.,7,#db5f57
dst,2,#db57a5
dy-namic results,21,#575adb
dynamic color,2,#db57a5
dynamic object removal,2,#db57a5
dynamic objects,7,#db5f57
efficient estimation of delicate motion masks from rough masks with optical flow,22,#578edb
egonerf,2,#db57a5
eq. (3),8,#db5783
eq. (6),8,#db5783
equirectangular space,23,#db5771
estimated motion mask of r,24,#db5794
excluded,2,#db57a5
excluding dynamic objects using external segmentation models,26,#db8157
existing methods,2,#db57a5
existing optimization-based methods,7,#db5f57
existing works,27,#bcdb57
experiments,28,#57dbaf
extensive parameterization required for segmenting dynamic objects in long 360° videos,29,#db7057
far frame that have been used to train rfθp,2,#db57a5
formation,7,#db5f57
frame-,7,#db5f57
frequency,2,#db57a5
further implementation details,2,#db57a5
gaussian noise,9,#dbc657
geometrical inconsistencies in the temporal domain of dynamic objects,8,#db5783
ghosting artifacts,2,#db57a5
global consistency loss,2,#db57a5
"global, shallow, multi-layer perceptron (mlp)",30,#579fdb
half-resolution input images,2,#db57a5
high-resolution details in the inpainted regions,7,#db5f57
input color,9,#dbc657
input images,2,#db57a5
introduction of larger artifacts,8,#db5783
jang et al. [18],4,#6457db
k,33,#dbb557
l levels,31,#57c2db
lmask,2,#db57a5
local blocks,8,#db5783
local frames,2,#db57a5
local rf regression,2,#db57a5
localrf,2,#db57a5
localrf wo/ pose,2,#db57a5
loose coupling,2,#db57a5
manually create motion masks,32,#dbd857
margin of photometric refinement,14,#aa57db
mask module,2,#db57a5
matryodshka [1],35,#9857db
memory size,2,#db57a5
method,2,#db57a5
mip-nerf360,2,#db57a5
mip-nerf360 [2],36,#57d3db
model,8,#db5783
motion mask,2,#db57a5
motion mask prediction,37,#abdb57
"multi-resolution features of normalized (u, v)",2,#db57a5
multi-resolution neural feature planes,7,#db5f57
nearest frame,2,#db57a5
nerf block,38,#57db6a
nerf-based module,2,#db57a5
novel view synthesis,7,#db5f57
novel views,2,#db57a5
occlusion,40,#576cdb
omnidirectional cameras,7,#db5f57
omnidirectional local radiance fields,2,#db57a5
omnidirectional local radiance fields (omnilocalrf),7,#db5f57
omnidirectional videos,7,#db5f57
omnilocalrf,2,#db57a5
openmvg,7,#db5f57
openvs-lam,2,#db57a5
openvslam,2,#db57a5
optical flow loss,2,#db57a5
our localrf-based approach,7,#db5f57
overall geometry reconstruction quality,41,#57db8d
panoramic 360° views,7,#db5f57
pc(rsrc),2,#db57a5
perspective video of marching forward,2,#db57a5
photographer,7,#db5f57
pose accuracy,7,#db5f57
pose estimation tool,2,#db57a5
preservation of details,2,#db57a5
psnrws and ssim,42,#57dbc1
quantitative and qualitative aspects of the results,8,#db5783
radiance fields,34,#db5760
rc,2,#db57a5
real-world scenes,7,#db5f57
"recent advancements in images, e.g., mip-nerf360 [2] and egonerf [11]",43,#66db57
recent view synthesisworks,7,#db5f57
regions satisfying eq. (5),44,#57db7b
registered poses,2,#db57a5
regularizers,2,#db57a5
relatively high performance,2,#db57a5
render,2,#db57a5
rendered color by rfθc within rc,1,#bb57db
rendering depths between the two rf blocks,19,#9adb57
rftheta,2,#db57a5
rfθc,2,#db57a5
rfθm,2,#db57a5
rfθm+1,2,#db57a5
rfθp,2,#db57a5
rgb,2,#db57a5
ricoh theta or insta360,7,#db5f57
robustnerf,2,#db57a5
rp,2,#db57a5
scenes,2,#db57a5
"several approaches [5–7, 31, 35]",45,#db57b7
slowly moving objects,2,#db57a5
source rays’ photometric supervision during the backward step (eq. (7)),8,#db5783
spherical depth estimation,7,#db5f57
src,2,#db57a5
static only,2,#db57a5
static regions of the close frame,2,#db57a5
static scenes,7,#db5f57
static structures,2,#db57a5
static-only videos (static only),2,#db57a5
supplemental material,2,#db57a5
synthetic dataset,7,#db5f57
test frames,25,#8757db
transient data of test views,2,#db57a5
unique factorization,2,#db57a5
various applications with omnidirectional images,7,#db5f57
videos without motion masks and camera priors,39,#cedb57
view synthesis results,2,#db57a5
"w(c, i)",2,#db57a5
"w(c,i)",2,#db57a5
"w(p, j)",2,#db57a5
"w(p,j)",2,#db57a5
with pose,2,#db57a5
wm,2,#db57a5
xeon silver 4214r,2,#db57a5
zl(cid:8),46,#88db57
"zt, fθd",2,#db57a5
ˆcdy(r),2,#db57a5
ˆm (r),2,#db57a5
first 500 frames,3,#577ddb
modeling them across the 3d space,5,#db57c8
challenging modeling of dynamic objects across the 3d space due to geometric inconsistency over time,6,#57db9e
view synthesis,11,#db9357
volume rendering,12,#57b1db
our model,13,#57dbd2
radiance fields rfθ,15,#dba457
rfθc and a mask module,16,#57db59
gpu memory constraints of 48 gb,2,#db57a5
wrh(src),18,#7657db
leading to poor view synthesis quality,20,#db57d9
decreasing the effect of dynamic objects during training with limited ray samples,17,#cc57db
block rfθm,10,#77db57
