node_1,node_2,edge
(cid:101)sq,1,#57dbaf
a large number of latent codes are needed to achieve acceptable reconstruction results.,3,#dbc657
all pixel points,3,#dbc657
attaching the coordinates of query points to features,4,#57dbd2
b'ezier curve points b,5,#9adb57
b'ezier shapes,5,#9adb57
"better image reconstruction results than state-of-the-arts, especially when limited number of shapes are used.",3,#dbc657
bi(t),5,#9adb57
chamfer distance loss,5,#9adb57
cid:101,3,#dbc657
clipart dataset,4,#57dbd2
clipart images,3,#dbc657
closed b´ezier shapes,8,#db5760
compact parameter format,10,#579fdb
compact vector-based image representation,10,#579fdb
compactness,3,#dbc657
compara ble reconstruction results,3,#dbc657
comparison of distributions,5,#9adb57
complex clipart dataset,4,#57dbd2
complex images,11,#66db57
continuous image space,13,#db57d9
continuous space,10,#579fdb
control factor,3,#dbc657
control points,3,#dbc657
convergence acceleration,17,#db5783
crucial local visual regions (patches),18,#db8157
current methods that store texture parameters,18,#db8157
deep image prior,21,#6457db
deep learning,22,#bcdb57
diffrentiable rasterization method,23,#db9357
diffvg,3,#dbc657
dimension of latent codes,19,#db5794
distribute latent codes,3,#dbc657
distributed implicit representations,18,#db8157
e,3,#dbc657
e and blc,5,#9adb57
each control point of our geometric representation,18,#db8157
effectiveness,4,#57dbd2
efficient and flexible representation,27,#77db57
emerging implicit neural representation,18,#db8157
emoji,29,#7657db
emoji&icon datasets,30,#db5f57
features,3,#dbc657
fixed and discrete grid points,33,#db7057
fixed grid points,3,#dbc657
fixed grids,18,#db8157
four segments,25,#db5771
gb(q),5,#9adb57
ge defined by edge points,5,#9adb57
ge(*) and gc(*),5,#9adb57
geometric field,3,#dbc657
geometric shapes,3,#dbc657
geometry,12,#db57a5
grid-/*,3,#dbc657
ground-truth geometric field,5,#9adb57
heavy encoder,3,#dbc657
high fidelity texture-rich image vectorization,10,#579fdb
high-fidelity image reconstruction,35,#abdb57
higher dimensions,4,#57dbd2
idw-fusion,3,#dbc657
idw-fusion method,4,#57dbd2
image editing,10,#579fdb
image geometry,5,#9adb57
image parameters compression,35,#abdb57
image reconstruction results,3,#dbc657
image reconstruction via implicit neural representation,38,#57d3db
image resolution,10,#579fdb
image space,18,#db8157
image texture,10,#579fdb
image texture details,10,#579fdb
image vectorization,3,#dbc657
image vectorization representations,32,#dbb557
image vectorization task,35,#abdb57
implicit neural representation,2,#575adb
implicit parameters,3,#dbc657
implicit parameters (includ- ing latent codes and an mlp-based decoding function),3,#dbc657
inherent limitations,40,#db57b7
input image,3,#dbc657
instead of train- ing a heavy encoder to generate latent codes,3,#dbc657
key geometric regions,3,#dbc657
latent codes,3,#dbc657
latent codes of shape si,41,#dba457
latent texture codes,15,#57db6a
latent vector for all pixel points,3,#dbc657
leveraging our developed representation,18,#db8157
lightweight latent encodings of coordinate information as input,18,#db8157
lightweight mlp shared across the whole image space,18,#db8157
live,3,#dbc657
local texture (i.e. rgb values),18,#db8157
local texture artifacts,3,#dbc657
local texture codes,18,#db8157
lossless compression,10,#579fdb
lpips,3,#dbc657
m(cid:80),16,#57b1db
marginal improvement,4,#57dbd2
mlp fθ,39,#bb57db
mse results,4,#57dbd2
npa,3,#dbc657
number of shapes,31,#57db8d
ones,34,#cc57db
optimal parameterized representation,3,#dbc657
our method,3,#dbc657
our novel image representation,20,#57db7b
our shape control point anchored distributed texture representation scheme,18,#db8157
parameterized representation,3,#dbc657
pij,14,#577ddb
pixel mse,3,#dbc657
pixel-based image rescaling,10,#579fdb
pixel-based representation,10,#579fdb
points covered by b'ezier shapes,42,#dbd857
predicted geometric field,5,#9adb57
q,3,#dbc657
query points,3,#dbc657
randomly initialized latent codes,3,#dbc657
reconstruction results,4,#57dbd2
representation of image geometry,10,#579fdb
rich geometric information,6,#57c2db
"scheme [22, 29]",18,#db8157
self-supervised manner,35,#abdb57
shape intersections,3,#dbc657
shape number n and latent code dimension d,4,#57dbd2
shape parameters,3,#dbc657
shape primitives,10,#579fdb
shape representation,3,#dbc657
shape-anchored implicit neural representation,28,#9857db
shape-anchored interpolation function,43,#57db59
shape/geometry,3,#dbc657
shapes,3,#dbc657
siren,3,#dbc657
siren-*,3,#dbc657
spatially varying color,24,#db57c8
sq,3,#dbc657
sq for all pixel points,3,#dbc657
ssim,3,#dbc657
stacking local shapes,44,#578edb
state-of-the-art,3,#dbc657
storage overhead reduction,45,#576cdb
sum-fusion,3,#dbc657
texture,3,#dbc657
texture-encapsulated shape representation,3,#dbc657
texture-rich regions,26,#88db57
traditional vectorization representations,9,#8757db
triangle and rectangle,7,#57db9e
tricate layer configuration strategy,36,#aa57db
unexpected noise/artifact,10,#579fdb
variable-complexity closed b´ezier path,37,#cedb57
vector images,10,#579fdb
vectorized image representation,3,#dbc657
very effective,4,#57dbd2
wsi(q),46,#57dbc1
zero-shot learning algorithm,3,#dbc657
zero-shot learning framework,35,#abdb57
set of shapes covering point q,1,#57dbaf
complex texture information,4,#57dbd2
limited image vectorization algorithms,4,#57dbd2
complex image geometry and texture,8,#db5760
compact vectorized representations,11,#66db57
coordinate and corresponding latent vector/texture feature at query point x and z,13,#db57d9
texture inside shapes tends to be relatively smooth,17,#db5783
represents images using deep convnets with abundant neural parameters,21,#6457db
neural network-based methods,22,#bcdb57
prevents acceptable results,23,#db9357
our method performs significantly better,3,#dbc657
d,19,#db5794
latent codes into crucial shape parameters,27,#77db57
icon,29,#7657db
qualitative comparison,30,#db5f57
usual strategy for assigning latent codes,33,#db7057
each closed b´ezier shape,25,#db5771
complex image geometry,12,#db57a5
latent codes distributed in image spatial positions,38,#57d3db
fine texture details,32,#dbb557
3d shapes and appearances with mlps that map coordinates to signals,2,#575adb
complex image texture exploration,2,#575adb
represent image textures,40,#db57b7
query point q within shape si,41,#dba457
control points of b'ezier shapes,15,#57db6a
comparable reconstruction results,3,#dbc657
control points of shape cid:80,16,#57b1db
implementation details,39,#bb57db
limited ability,3,#dbc657
emoji/icon dataset and clipart dataset respectively,31,#57db8d
frosted glass texture,34,#cc57db
decoupled editing ability,20,#57db7b
control point with index j for shape cid:80,14,#577ddb
latent vectors obtained through interpolation of control points,42,#dbd857
b´ezier shapes,6,#57c2db
efficiently exploring image texture,28,#9857db
query point q,43,#57db59
parameterizes 2d images with mlp and novel periodic activation functions,3,#dbc657
du et al.,24,#db57c8
represent texture details,44,#578edb
shape number 'n',45,#576cdb
complicated image texture,3,#dbc657
edge regions,26,#88db57
color distribution,9,#8757db
chen et al.,7,#57db9e
high-fidelity image vectorization,36,#aa57db
im2vec,37,#cedb57
weighted sum of latent vectors for all shapes covering point q,46,#57dbc1
