node_1,node_2,edge
26.61,2,#5770db
26.90,2,#5770db
27.71,2,#5770db
27.95,2,#5770db
28.06,2,#5770db
28.36,2,#5770db
28.37,2,#5770db
28.73,2,#5770db
29.53,2,#5770db
29.62,2,#5770db
29.83,2,#5770db
29.87,2,#5770db
29.95,2,#5770db
30.04,2,#5770db
30.21,2,#5770db
30.26,2,#5770db
31.07,2,#5770db
31.12,2,#5770db
31.54,2,#5770db
31.59,2,#5770db
31.68,2,#5770db
31.98,2,#5770db
32.14,2,#5770db
32.25,2,#5770db
32.50,2,#5770db
3x3 convolutional layers,3,#dbdb57
ablation models,7,#c3db57
advanced additional upsampling results,1,#57dbb2
"amplitude and frequency estimator (hc, hf)",3,#dbdb57
antenneaes,8,#d357db
artifact removal,1,#57dbb2
benchmark datasets,9,#db57b2
c,11,#db57cb
ccf,1,#57dbb2
ccf (tψ),1,#57dbb2
ccf module,1,#57dbb2
channels for amplitude estimator,3,#dbdb57
chroma components,1,#57dbb2
color components,13,#57badb
compatible and standardized image decoding,1,#57dbb2
compressed color jpeg files,1,#57dbb2
continuous co-sine formulation (ccf),1,#57dbb2
continuous cosine formula (ccf),16,#6f57db
continuous cosine formula-tion (ccf) module,1,#57dbb2
continuous cosine spectrum,12,#5757db
continuous cosine spectrum estimator,1,#57dbb2
conventional jpeg decoder,1,#57dbb2
conventional jpeg decoding,1,#57dbb2
data processing inequality,17,#dbc257
dct,18,#57db67
discrete cosine transform (dct),1,#57dbb2
div2k and flickr2k datasets,3,#dbdb57
dmcnn [36],1,#57dbb2
dncnn [35],1,#57dbb2
dominant frequency and amplitude,1,#57dbb2
each jpeg block,1,#57dbb2
embedding techniques,1,#57dbb2
encoder eφ,1,#57dbb2
"estimated frequencies fh, fw and amplitudes x",1,#57dbb2
estimated spectrum with ccf,1,#57dbb2
existing artifact removal methods,1,#57dbb2
eφ,1,#57dbb2
fbcnn [18],1,#57dbb2
fig. 2,1,#57dbb2
flexible color image jpeg artifact removal tasks,1,#57dbb2
frequency estimator,3,#dbdb57
frequency estimator hf : rc (cid:55)→ r2k,21,#57db99
fully connected layer,3,#dbdb57
given discrete cosine spectrum,1,#57dbb2
ground truth,1,#57dbb2
group embedding,1,#57dbb2
high compression,1,#57dbb2
high-efficiency image compression,1,#57dbb2
high-frequency components,19,#5789db
high-quality image,22,#aadb57
high-quality images,1,#57dbb2
high-resolution images,1,#57dbb2
ic,11,#db57cb
icb,2,#5770db
id-0,2,#5770db
id-4,23,#57a2db
idcn [37],1,#57dbb2
igt,11,#db57cb
iitp grant,24,#db5799
image information,15,#91db57
image quality factors,1,#57dbb2
image restoration models,1,#57dbb2
input,20,#78db57
input images (8x8),1,#57dbb2
iy,11,#db57cb
jdec,1,#57dbb2
jdec (ours),3,#dbdb57
jdec+,1,#57dbb2
jpeg,1,#57dbb2
jpeg algorithm,1,#57dbb2
jpeg artifact removal,1,#57dbb2
jpeg compression,3,#dbdb57
jpeg decoder,1,#57dbb2
jpeg decoder with enhanced continuous cosine coeffi-cients (jdec),22,#aadb57
jpeg decoder with enhanced continuous cosine coefficients (jdec),1,#57dbb2
jpeg decoding,1,#57dbb2
jpeg encoder,1,#57dbb2
jpeg spectra,1,#57dbb2
jpegq = 10,3,#dbdb57
k channels,3,#dbdb57
learning process,1,#57dbb2
live-1,2,#5770db
local dct formulations,1,#57dbb2
local implicit neural representation approach,1,#57dbb2
lossy compression methods,1,#57dbb2
low-quality image,26,#a157db
luma(iy) and chroma(ic),3,#dbdb57
luminance component,10,#db7857
methodquality factor q,2,#5770db
opencv standard,3,#dbdb57
output channels for h and w axis,3,#dbdb57
practical applicability,1,#57dbb2
processing inequality,4,#57d3db
proposed embedding method,1,#57dbb2
proposed jdec,1,#57dbb2
proposed network,1,#57dbb2
psnr,29,#8857db
q,11,#db57cb
q = 20,3,#dbdb57
q = 40,3,#dbdb57
q-map,30,#db5f57
qgac [14],1,#57dbb2
quality factor,31,#ba57db
quality factor estimation,1,#57dbb2
quality factors,3,#dbdb57
quantization maps,32,#5fdb57
quantization matrix,28,#dba957
quantization matrix encoder hq,3,#dbdb57
rd-curve,7,#c3db57
rgb image,14,#db5780
single pre-trained model,1,#57dbb2
sinusoidal functions,6,#db5768
sinusoidal representation,5,#db9057
skipping,1,#57dbb2
smart healthcare program,25,#57db80
specific quality factor,1,#57dbb2
super-resolution network,27,#57dbca
swinv2,1,#57dbb2
synthetic jpeg compression,3,#dbdb57
training,3,#dbdb57
tψ,1,#57dbb2
x,11,#db57cb
details,8,#d357db
existing models,9,#db57b2
color distortions,1,#57dbb2
"colour information in an image (red, green, blue)",1,#57dbb2
quantization and downsampling,13,#57badb
dominant components of the ground truth spectrum,16,#6f57db
ccf spectrum follows the spectrum of ground-truth images despite severe distortion.,12,#5757db
property explained in supplement material,17,#dbc257
discrete cosine transform used to compress images in the jpeg algorithm,18,#57db67
frequency components,21,#57db99
distortions,19,#5789db
hq image,22,#aadb57
proposed method jdec,2,#5770db
performance degradation,23,#57a2db
korea government (msit),24,#db5799
complex losses from jpeg encoder,15,#91db57
extremely compressed image (q = 0),20,#78db57
(q = 100)fbcnn [18],1,#57dbb2
compressed jpeg files,1,#57dbb2
image compression algorithm,1,#57dbb2
opencv [6],1,#57dbb2
proposed solution for designing a high-quality jpeg decoder,1,#57dbb2
lq spectrum,26,#a157db
brightness values of an image,10,#db7857
[10],4,#57d3db
psnr-b,29,#8857db
short for quantization matrix in the jpeg algorithm,30,#db5f57
specific quality factors,31,#ba57db
utilization of quantization maps,32,#5fdb57
predefined matrix used to quantize spectra during jpeg compression,28,#dba957
"colour image with three primary colours (red, green, blue)",14,#db5780
"[5, 16, 20, 21, 27, 32]",6,#db5768
[20],5,#db9057
korean national police agency (knpa),25,#57db80
neural network used for jpeg artifact removal,27,#57dbca
