node_1,node_2,edge
0.9 accall,1,#dbd657
70 categories,2,#db5777
academic datasets,3,#db8657
accall,1,#dbd657
adapted,3,#db8657
annotate anyone,3,#db8657
annotate anyone’s capacity to run constantly to produce data,1,#dbd657
annotation anyone’s capacity to run constantly to produce data,1,#dbd657
annotation iteration,4,#57dbbb
annotation quality,1,#dbd657
apis,3,#db8657
"c(s1,e1)",7,#5784db
cbody,7,#5784db
clip-similarity,1,#dbd657
cmhq 37.57,1,#dbd657
condition information that can be instantiated by text input c,8,#dbae57
continuously expandable dataset cosmicman-hq,3,#db8657
cosmicman,9,#57acdb
cosmicman-hq,1,#dbd657
cosmicman-hq 1.0 dataset,2,#db5777
cosmicman-hq dataset,3,#db8657
cosmicman-sdxl,1,#dbd657
coutf it,7,#5784db
coutfit it,10,#db5f57
cross-attention feature maps,1,#dbd657
cross-attention mechanism,12,#7957db
dalle,9,#57acdb
dalle3,3,#db8657
data pool,4,#57dbbb
datasets,3,#db8657
decomposed-attention-refocusing (daring),1,#dbd657
decomposed-attention-refocusing (daring) training framework,13,#57db6c
deepfashion,3,#db8657
deepfloyd-if,3,#db8657
denoising network optimized by minimizing l2 error between predicted noise ϵθ and ground-truth noise ϵ,8,#dbae57
dense concepts,3,#db8657
df-mm and ours provide manually labeled categories,2,#db5777
df-mm dataset,2,#db5777
diverse human images,9,#57acdb
early text-to-image models,9,#57acdb
effectiveness of data scaling,1,#dbd657
evaluation set,4,#57dbbb
experiments,1,#dbd657
explicitly discretizing continuous text space into several basic groups that align with human body structure,15,#69db57
fashion-domain data,9,#57acdb
fid,1,#dbd657
flickr,3,#db8657
get labels for free,3,#db8657
h,7,#5784db
head categories,4,#57dbbb
high-quality and diverse human images,9,#57acdb
high-quality data,16,#57d3db
hola,1,#dbd657
hola (short for human body and outfit guided loss for alignment),5,#c957db
human annotators,3,#db8657
human body structure,1,#dbd657
human domain,3,#db8657
human expertise,3,#db8657
human images,1,#dbd657
human pose,9,#57acdb
human-centric content generation,16,#57d3db
human-centric datasets,2,#db5777
human-specialized foundation model,1,#dbd657
humansd,3,#db8657
image quality,3,#db8657
image-annotation pairs,4,#57dbbb
imagen,9,#57acdb
images x,8,#dbae57
iterations,4,#57dbbb
keys k,14,#57db94
labeling quality,4,#57dbbb
labels related to top clothing,17,#db579e
laion-5b,3,#db8657
large-scale image datasets with labels,3,#db8657
latent variables z,8,#dbae57
m,18,#575cdb
magic123,1,#dbd657
magic123 + sd,1,#dbd657
manually label images one by one,3,#db8657
midjourney,3,#db8657
multiple objects,19,#a157db
off-the-shelf models,3,#db8657
ours-3,3,#db8657
ours-3 with aa caption,1,#dbd657
pixabay,3,#db8657
predicted labels,4,#57dbbb
promotion,1,#dbd657
prompt-to-prompt,11,#db57c6
real world,2,#db5777
real-world data,3,#db8657
rich annotations,1,#dbd657
sd,1,#dbd657
sd backbone model,8,#dbae57
sdxl,3,#db8657
semantic map h2,20,#b9db57
shhq,3,#db8657
short text captions,9,#57acdb
skeleton-guided diffusion model,9,#57acdb
sufficient training data,9,#57acdb
superior image quality,1,#dbd657
t2i-adapter + sdxl,1,#dbd657
text input c,8,#dbae57
text-driven human image generation,9,#57acdb
text-image alignment,3,#db8657
text-to-image foundation model,16,#57d3db
text-to-image foundation models,9,#57acdb
text-to-image models,9,#57acdb
text2human,9,#57acdb
textual descriptors,6,#91db57
unsplash,3,#db8657
user study reports the ratio of users who prefer our results to sd/sdxl.,1,#dbd657
variational autoencoder e for encoding images x as latent variables z,8,#dbae57
version ours-3,1,#dbd657
vision-language model,4,#57dbbb
"{c(s2,e2), . . . , c(sn ,en ), cother}",7,#5784db
overall body structure,7,#5784db
specific clothing items,10,#db5f57
text-to-image alignment,12,#7957db
text-to-image diffusion model,13,#57db6c
longer descriptions,3,#db8657
misalignment problem in a breeze,15,#69db57
attention refocusing,5,#c957db
dense text descriptions,1,#dbd657
distinctive and precisely located features,14,#57db94
sub-caption c2,17,#db579e
softmax(qk t√d)(2),18,#575cdb
spatial relationships,19,#a157db
cross-attention map,11,#db57c6
top clothing mask,20,#b9db57
body structure and attachments,6,#91db57
