node_1,node_2,edge
6 common test benchmarks,2,#57d3db
[20],2,#57d3db
abinet,3,#dbae57
accuracy,2,#57d3db
art,4,#c957db
autoregressive generative modeling,2,#57d3db
average word error rate,5,#69db57
avg85.46,3,#dbae57
b,3,#dbae57
batch size,6,#7957db
beyond this ratio,2,#57d3db
changing model sizes,5,#69db57
chatgpt,2,#57d3db
clip4str,3,#dbae57
clip4str models,2,#57d3db
clip4str-b,3,#dbae57
clip4str-l,3,#dbae57
coco-text,4,#c957db
computation,2,#57d3db
computer vision,2,#57d3db
context,9,#db5f57
convergence,2,#57d3db
curved synthetext,6,#7957db
data composition,1,#57db94
data scale,2,#57d3db
data scaling,9,#db5f57
data volume,2,#57d3db
data volumes,5,#69db57
deep learning,2,#57d3db
dig-vit-b,3,#dbae57
duplicate data,6,#7957db
each parameter,9,#db5f57
effective model training in str,9,#db5f57
enhances model accuracy without incurring additional costs during training or inference,9,#db5f57
fitted power law e(·),5,#69db57
gpt-4,2,#57d3db
handwriting,9,#db5f57
highest accuracy,2,#57d3db
hyperparameters during training,9,#db5f57
icdar13,4,#c957db
icdar15,4,#c957db
iiit5k,4,#c957db
imagenet,2,#57d3db
imagenet-21k pre-trained models,2,#57d3db
improvement in trocr model performance,5,#69db57
increasing model sizes,5,#69db57
initial training,7,#b9db57
large language models (llms),2,#57d3db
large-scale models,9,#db5f57
large-scale unlabeled data,2,#57d3db
latin characters,6,#7957db
learning rates,6,#7957db
llms,2,#57d3db
low-level vision tasks,2,#57d3db
lsvt,4,#c957db
maerec-b,3,#dbae57
maskocr(vit-b),3,#dbae57
maskocr(vit-l),3,#dbae57
mj+st,4,#c957db
mlt19,4,#c957db
model performance,5,#69db57
model size,2,#57d3db
model training,2,#57d3db
model training cost,9,#db5f57
modeling performance,5,#69db57
models (llms),2,#57d3db
models and dataset,2,#57d3db
multiple datasets,6,#7957db
natural scene text data sets,9,#db5f57
new state-of-the-art average accuracy of 97.42% on the test benchmark,9,#db5f57
occlusion,2,#57d3db
ocr,2,#57d3db
openvino,4,#c957db
optimal,2,#57d3db
parseq,2,#57d3db
parseq model size,5,#69db57
parseq models,6,#7957db
parseq-s average accuracy,4,#c957db
performance,2,#57d3db
petr,3,#dbae57
points on dotted line in figure 3,5,#69db57
polygonal text,6,#7957db
power law,2,#57d3db
power law equation,5,#69db57
pre-trained model for related tasks,10,#5784db
pretrained models,2,#57d3db
principles for effective model training in str: 1) large-scale models utilize samples more efficiently.,9,#db5f57
principles for effective model training in str: 2),9,#db5f57
principles for effective model training in str: 3) task-related pre-trained models enhance effectiveness.,9,#db5f57
proportion of train-ing data from various sources is crucial for model training;,9,#db5f57
proportion of training data from different sources,2,#57d3db
rctw17,4,#c957db
real data,4,#c957db
real dataset,4,#c957db
real-to-synthetic data ratio,2,#57d3db
real:syn=1:0.5,4,#c957db
realmj+st,3,#dbae57
rebu,4,#c957db
rebu-syn,3,#dbae57
rebu-syn dataset,2,#57d3db
recognition models built on the transformer architecture,5,#69db57
recommendation,2,#57d3db
rects,4,#c957db
samples composed only of letters and symbols,6,#7957db
scaling laws,2,#57d3db
se-aster,3,#dbae57
size of the model,2,#57d3db
solid line in figure 3,5,#69db57
srn,3,#dbae57
state-of-the-art levels,4,#c957db
str,2,#57d3db
str benchmark,6,#7957db
str recognition tasks,2,#57d3db
str tasks,2,#57d3db
superior performance with substantial data,9,#db5f57
svt,4,#c957db
syntext,4,#c957db
syntheadd,6,#7957db
synthetic data,2,#57d3db
synthetic-to-real data ratio,2,#57d3db
table 11,3,#dbae57
text recognition data sets,9,#db5f57
text transformer models,2,#57d3db
textocr,4,#c957db
textscanner,3,#dbae57
training computation,5,#69db57
training cost,9,#db5f57
training data sources,2,#57d3db
training iteration,9,#db5f57
training principles for large models,2,#57d3db
training resources,2,#57d3db
training time,2,#57d3db
transformer-based methods,2,#57d3db
transformer-based models,2,#57d3db
trba,3,#dbae57
trocr,2,#57d3db
trocr model size,5,#69db57
trocr-b,6,#7957db
trocr-l,6,#7957db
trocr-s,6,#7957db
uber-text,4,#c957db
universal scaling laws,2,#57d3db
utilizing scaling laws of the vision transformer,5,#69db57
variable illumination,2,#57d3db
visionlan,3,#dbae57
vit-g,2,#57d3db
vitstr-b,3,#dbae57
volume of data,8,#db579e
3:1 ratio of synthetic to real data for training the model,1,#57db94
clip4str accuracy of 96.54%,7,#b9db57
lower error rate with fixed amount of data,9,#db5f57
fine-tuning using pre-trained model for related tasks,10,#5784db
computation and performance,8,#db579e
