node_1,node_2,edge
2d environmental map,1,#57dbb4
a concept from extracted ontology,2,#8957db
a novel 5d nerfs based on nerfs and ray tracing,2,#8957db
a related concept from extracted ontology,2,#8957db
abstract1,2,#8957db
albedo,3,#b9db57
albedo ca,4,#dbbe57
albedo color ca,5,#5764db
anti-aliasing techniques in mip-nerf,6,#99db57
approach,4,#dbbe57
are estimated in the second stage with the proposed nep and material-aware cone sampling strategy,2,#8957db
background environment,4,#dbbe57
brdf lobe,4,#dbbe57
brdf lobes,4,#dbbe57
chamfer distance,3,#b9db57
color mlps,4,#dbbe57
"colors (co, ce)",4,#dbbe57
colors of lights inside a cone,4,#dbbe57
complex lighting interactions,4,#dbbe57
conventional rendering engines,2,#8957db
decomposition,2,#8957db
di,4,#dbbe57
diffuse areas,12,#5784db
direct lighting,3,#b9db57
discretized rendering equation l,4,#dbbe57
dyamic weighting loss mechanism,11,#db57ce
dynamic weighting,13,#57c3db
dynamic weighting loss mechanism from the color decomposition,4,#dbbe57
dynamic weighting scheme,3,#b9db57
dω,4,#dbbe57
enhanced cone sampling strategies,4,#dbbe57
environmental field,3,#b9db57
environmental lighting learning,4,#dbbe57
environmental map,2,#8957db
environmental radiance field,4,#dbbe57
environmental samples xe,4,#dbbe57
existing methods,3,#b9db57
faster training and inference times,4,#dbbe57
fe,4,#dbbe57
fields learning stage,3,#b9db57
"fp(x, di)",4,#dbbe57
"fp(x, dk)",4,#dbbe57
fr,4,#dbbe57
"fr(x, dk, d)",4,#dbbe57
geometry,4,#dbbe57
geometry and material properties,3,#b9db57
geometry mlps,4,#dbbe57
geometry of the target object,2,#8957db
geometry reconstruction and environmental lighting learning,3,#b9db57
geometry reconstruction of challenging glossy objects,4,#dbbe57
geometry-material interdependence,2,#8957db
ggx distribution,7,#db9e57
ggx distribution function d(m),16,#db578e
global illumination,4,#dbbe57
glossy objects,2,#8957db
grf grant,17,#6957db
gt meshes,7,#db9e57
ide,4,#dbbe57
illumination li in the rendering equation,4,#dbbe57
independently estimated,3,#b9db57
integral positional encoding (ipe),4,#dbbe57
intrinsic properties,4,#dbbe57
introduction,2,#8957db
inverse rendering,2,#8957db
inverse rendering approaches,4,#dbbe57
is reconstructed in the first stage,2,#8957db
is typically oversimplified in existing nerf-based inverse rendering methods as a 2d envi-,2,#8957db
l,4,#dbbe57
"l(n )(x, d)",4,#dbbe57
li,4,#dbbe57
light,4,#dbbe57
lighting,2,#8957db
lighting interactions,4,#dbbe57
lighting samples,20,#59db57
"lighting, geometry, and material properties",9,#db5f57
lnerf,4,#dbbe57
m,4,#dbbe57
m(cid:88),4,#dbbe57
mainly utilize a 2d environmental map,3,#b9db57
manually designed background environments,7,#db9e57
material estimation,4,#dbbe57
material estimation results,21,#db7e57
material learning stage,3,#b9db57
material-aware cone sampling mechanism,3,#b9db57
material-aware cone sampling method,22,#d9db57
material-aware cone sampling strategy,18,#db57ae
material-aware cone-sampling strategy,4,#dbbe57
materials of the target object,2,#8957db
meshes,3,#b9db57
mip-nerf,4,#dbbe57
mlp,3,#b9db57
"mlp(x, d)",4,#dbbe57
model's ability to reconstruct a smooth surface for the target object,14,#57db94
modeled only,3,#b9db57
monte carlo sampling,3,#b9db57
multi-view images,7,#db9e57
n,4,#dbbe57
nep,4,#dbbe57
nerf,4,#dbbe57
nerfs,2,#8957db
neural inverse rendering approaches,2,#8957db
neural plenoptic function,2,#8957db
neural plenoptic function (nep),4,#dbbe57
neural plenoptic function based on neural radiance fields,3,#b9db57
neural radiance field fe,4,#dbbe57
neural radiance fields,4,#dbbe57
neural radiance fields (nerfs),3,#b9db57
neus,4,#dbbe57
neus-based field fo,4,#dbbe57
neus-based inverse rendering framework,3,#b9db57
normal vector n,4,#dbbe57
number of lighting samples,7,#db9e57
object field,10,#c957db
object samples xo,4,#dbbe57
"object samples xo, environmental samples xe",4,#dbbe57
occlusion-aware constraints,3,#b9db57
"opacities (αo, αe)",4,#dbbe57
ours,3,#b9db57
pbr,4,#dbbe57
photo-realistic path-tracing rendering engine,7,#db9e57
proposed dataset,8,#57a4db
proposed method,7,#db9e57
ray tracing,4,#dbbe57
ray tracing algorithm,4,#dbbe57
real-world and synthetic datasets,25,#57db74
real-world scenes,7,#db9e57
reconstructed geometry,3,#b9db57
reconstructed objects,23,#a957db
reflective regions,19,#57dbd3
rendering equation,4,#dbbe57
ri(t),4,#dbbe57
robust training under degraded imaging conditions,4,#dbbe57
roughness r,4,#dbbe57
satisfactory results,7,#db9e57
scene radiance,24,#79db57
sdf,4,#dbbe57
sdf value,4,#dbbe57
synthetic scenes,7,#db9e57
target object,4,#dbbe57
triangular mesh,4,#dbbe57
two samples,15,#db576f
utilized for more realistic shape and material learning,3,#b9db57
vanilla nerf,4,#dbbe57
view direction d,4,#dbbe57
x,4,#dbbe57
θfe,4,#dbbe57
directional function defined on sphere (nero),1,#57dbb4
