node_1,node_2,edge
[16],4,#dbbf57
[26],4,#dbbf57
[27],4,#dbbf57
[29],4,#dbbf57
[51],4,#dbbf57
[53],4,#dbbf57
abs(.),5,#5f57db
action,4,#dbbf57
action recognition,3,#5767db
action recognition process of humans,6,#a757db
actions,6,#a757db
adaptive fine-grained event (afe) representation,3,#5767db
afe representation,3,#5767db
binary search algorithm,8,#afdb57
bio-inspired spiking neural networks,3,#5767db
category-level labels,6,#a757db
cates,4,#dbbf57
color and texture information,3,#5767db
compact frames,3,#5767db
concep-training methodlcontrastive,3,#5767db
conceptual reasoning,6,#a757db
conceptual reasoning perspective,3,#5767db
contrastive learning,10,#c7db57
converted from discrete representa-tion to distributional representation,6,#a757db
convolutional neural networks (cnns),3,#5767db
cr operation proposed in the crue module.,1,#db5f57
crue module,3,#5767db
dard normal distribution,5,#5f57db
degenerate,4,#dbbf57
dense consecutive event frames,3,#5767db
detailed text captions,3,#5767db
discrete representation,4,#dbbf57
dragonfly,4,#dbbf57
dvs128 gesture,11,#dba757
dvs128 gesture dataset,3,#5767db
dynamic actions,12,#d757db
embeddings,4,#dbbf57
est sampling rate,14,#7757db
evaluation,16,#dbd757
evaluation of recognizing ability,3,#5767db
event,4,#dbbf57
event and text embeddings,6,#a757db
event data,3,#5767db
event embeddings,4,#dbbf57
event embeddings fe,17,#8f57db
event encoder,3,#5767db
event frame representations,3,#5767db
event frames,6,#a757db
event frames with fixed event counts or time durations [57],7,#57db77
event stream,3,#5767db
event vision tasks,19,#57afdb
event-based action recognition,3,#5767db
event-based action recognition methods,4,#dbbf57
event-based action recognition models,3,#5767db
event-guided approach,3,#5767db
event-only frameworks,3,#5767db
event-other-modality methods,3,#5767db
events,4,#dbbf57
eventtransact,22,#57dba7
exact,22,#57dba7
exact framework,3,#5767db
exact-category,23,#57dbd7
exact’s,2,#67db57
excessive stack of events,6,#a757db
existing datasets,6,#a757db
f n,5,#5f57db
"f nsample,i",5,#5f57db
falling down,24,#57dbbf
fi,5,#5f57db
fixed stacks,6,#a757db
frame-based learning approaches,25,#7fdb57
future work,13,#57c7db
gestureseacthmax,4,#dbbf57
graph convolutional networks (gcns),3,#5767db
hardvs,3,#5767db
hardvs dataset,3,#5767db
hurdle start,18,#5797db
language as guidance for event-based action recognition,26,#577fdb
language guidance,9,#db5767
lcontrastive (eq. 6),3,#5767db
leveraging the text embeddings to reason each frame’s semantics,6,#a757db
lf,4,#dbbf57
mean pooling,3,#5767db
mean pooling operation,3,#5767db
model,4,#dbbf57
model performance,6,#a757db
motion snn,4,#dbbf57
multivariate gaussian distribution f f use for event embeddings,29,#db8f57
multivariate gaussian distribution f f use for text cls embeddings ft,15,#db57af
ni,5,#5f57db
"ni(µi, σ²)",5,#5f57db
optical flow,3,#5767db
other training objectives,3,#5767db
paf,3,#5767db
