node_1,node_2,edge
140mm focal length,2,#b757db
150mm focal length,2,#b757db
18mm focal length,2,#b757db
25mm focal length,2,#b757db
35mm focal length,2,#b757db
"8, 10, 16, 18, 29, 31",3,#a7db57
abstractmost current arbitrary-scale image super-resolution (sr) methods,4,#dbb757
alignment pairs,5,#6cdb57
arbitrary-scale image sr,6,#db7c57
arbitrary-scale image sr methods,7,#db9a57
arbitrary-scale image sr problem,8,#57db5f
arbitrary-scale sr models,7,#db9a57
automatic continuous optical zooming imaging system,7,#db9a57
canon eos r10 camera,7,#db9a57
captured images,5,#6cdb57
city100,8,#57db5f
commonly used encoders,5,#6cdb57
continuous image representation,5,#6cdb57
continuous optical zoom images,2,#b757db
continuous optical zooming imaging system,7,#db9a57
continuous representation of real images,8,#57db5f
controller,11,#db57a7
coordinate,12,#d557db
coz dataset,7,#db9a57
coz testing set,7,#db9a57
decoding implicit function,5,#6cdb57
distortion issues,2,#b757db
drealsr,8,#57db5f
edsr,5,#6cdb57
edsr-baseline,7,#db9a57
f,5,#6cdb57
final rankings,9,#8adb57
fixed highest-resolution image,7,#db9a57
fixed magnification scale datasets,7,#db9a57
focal length,7,#db9a57
high magnification scales,7,#db9a57
highest-resolution image,7,#db9a57
histograms,14,#57db7c
hr image,7,#db9a57
hr images,5,#6cdb57
il,5,#6cdb57
image capture,2,#b757db
image distance,7,#db9a57
image quality,15,#dbd557
latent codes,5,#6cdb57
lens element (d),11,#db57a7
lens zoom during image capture,11,#db57a7
lens zoom ring,11,#db57a7
lens zooming,11,#db57a7
liif,7,#db9a57
liif's local ensemble approach,17,#5f57db
lit,7,#db9a57
lmi (ours),7,#db9a57
local mix implicit network,8,#57db5f
local mix implicit network (lmi),19,#57dbd5
local spatial relationship,20,#57dbb7
local tokens,20,#57dbb7
low magnification scales,7,#db9a57
lr and hr images,11,#db57a7
lr images,5,#6cdb57
lt (xq)t,21,#57c5db
lt m (xq),22,#db576c
lte,7,#db9a57
luminance and resolution variations,11,#db57a7
magnification ratio,7,#db9a57
manual lens zooming step,2,#b757db
maximum stability and accuracy,11,#db57a7
metasr,7,#db9a57
mlp used for query mixing m lpq,23,#9a57db
mlp-mixer architecture,18,#578adb
models trained on coz dataset,7,#db9a57
models trained on simulated data generated from highest-resolution images within the coz dataset using bd,7,#db9a57
models trained on the coz real-world data,7,#db9a57
models with ednr-baseline encoder,7,#db9a57
national key r&d program of china under no.2023yff0904800,1,#57a7db
nsfc under no.62272059,10,#57db9a
object distance,7,#db9a57
optical zoom lens,7,#db9a57
precision motor (b),11,#db57a7
precision transmission belt (c),2,#b757db
query point,5,#6cdb57
rdn,7,#db9a57
real datasets,13,#576cdb
real-world arbitrary-scale image sr problem,7,#db9a57
real-world arbitrary-scale problem,7,#db9a57
real-world arbitrary-scalezoomconference,8,#57db5f
real-world captured continuous optical zoom images,26,#7c57db
real-world image data,7,#db9a57
real-world image degradation,7,#db9a57
real-world image sr datasets,7,#db9a57
rgb values of corresponding coordinates v *,25,#c5db57
robustness against real-world complex image degradation,7,#db9a57
same object using two distinct focal lengths,7,#db9a57
seven images,27,#db5f57
sift matching points,11,#db57a7
sift matching points in hr images,5,#6cdb57
sift matching points in lr images,5,#6cdb57
simulated dataset,7,#db9a57
simultaneously considers multiple independent coordinates,16,#db578a
"sir dataset (div2k, urban100, manga109, set5, set14, bsd300)",7,#db9a57
small focal length,2,#b757db
smartphone,11,#db57a7
sota methods,7,#db9a57
spatial texture information,20,#57dbb7
specific focal length,7,#db9a57
sr datasets,7,#db9a57
sr input,22,#db576c
sr-raw,8,#57db5f
srno,7,#db9a57
training scales,7,#db9a57
training with real-world captured continuous optical zoom images,24,#db57c5
transmission belt (c),11,#db57a7
xq,5,#6cdb57
z,5,#6cdb57
previous methods,3,#a7db57
real-world images,4,#dbb757
lmi method,6,#db7c57
image's 'residual connection',12,#d557db
supervised training,7,#db9a57
average ranking for each method on each image,9,#8adb57
reveals that our method produces superior results in terms of human subjective evaluations compared to the other methods,14,#57db7c
non-realistic artifacts and blurred edges,15,#dbd557
reminiscent manner,17,#5f57db
models trained on simulated data,19,#57dbd5
w,21,#57c5db
rgb values ci and r*3.5,22,#db576c
lt q(xq),23,#9a57db
lmi network,18,#578adb
111 project (b18008),1,#57a7db
beijing nova program under no.20230484406,10,#57db9a
generalization capabilities of models,13,#576cdb
sr models,26,#7c57db
query mixed tokens lt q(xq),25,#c5db57
six previous methods and our lmi method,27,#db5f57
learning spatial texture infor-mation,16,#db578a
models trained on our real dataset,24,#db57c5
