node_1,node_2,edge
2d backbone g,1,#db8357
5-fold cross validation,2,#57db9b
"a(q, k, v)",3,#c7db57
activation function,1,#db8357
adam optimizer with weight decay and batch size,2,#57db9b
alpha,1,#db8357
anchor,4,#578bdb
anchor (cid:101)x(n),5,#57db77
anchor generation methods,7,#8f57db
b(cid:88),3,#c7db57
b(cid:88)blmse,3,#c7db57
classical contrastive learning paradigm,7,#8f57db
clouds with close moss,1,#db8357
complementary content,9,#6b57db
compression-induced quality scores,7,#8f57db
content,10,#57afdb
content and positional context,7,#8f57db
content-wise contrast,1,#db8357
content-wise negative samples,5,#57db77
content-wise positive samples,5,#57db77
contrastive learning,7,#8f57db
contrastive pre-training framework,1,#db8357
copa,1,#db8357
copa (contrastive pre-training for point cloud quality assessment),1,#db8357
copa+ft,1,#db8357
cross-attention mechanism,1,#db8357
cross-modal and multi-scale features,7,#8f57db
cspt,11,#5bdb57
deep learning methods,7,#8f57db
deep neural networks,1,#db8357
distorted group {p(n) d=1},1,#db8357
distorted images x(m),5,#57db77
distortion pattern,1,#db8357
distortion-related auxiliary tasks,7,#8f57db
distortion-wise contrast,1,#db8357
distortion-wise negative samples,5,#57db77
distortion-wise positive samples,5,#57db77
distortions,1,#db8357
f,3,#c7db57
"f(x(n)d1,2)",6,#dba757
fan et al.,7,#8f57db
fea-tures,7,#8f57db
fine-tuning,2,#57db9b
fr,1,#db8357
fr-pcqa methods,1,#db8357
g,3,#c7db57
generalizability of nr-pcqa models,7,#8f57db
geometric and color structural information,7,#8f57db
geometry,8,#db5773
geometry and color distortion,7,#8f57db
global semantic feature,1,#db8357
handcrafted features,7,#8f57db
high-level content,1,#db8357
high-level semantic information,1,#db8357
k,3,#c7db57
labeled point clouds,18,#a3db57
large-scale ls-pcqa dataset,2,#57db9b
lc,16,#dbcb57
ld,13,#b357db
learned universal encoder,14,#db5f57
learning-based nr-pcqa methods,1,#db8357
learning-based pcqa models,1,#db8357
lij rank,3,#c7db57
lmse loss,1,#db8357
loss function,1,#db8357
ls-pcqa,1,#db8357
"m(g, {fi|6})",3,#c7db57
mixed images with multiple distortions,1,#db8357
mm-pcqa,7,#8f57db
multi-modal learning approach,7,#8f57db
multi-view features,1,#db8357
multi-view images,1,#db8357
mvat,7,#8f57db
nr-pcqa,7,#8f57db
nr-pcqa methods,1,#db8357
optimization of quality of experience in practical applications,1,#db8357
pcqa,1,#db8357
pcqa datasets,19,#57d3db
pcqa methods,1,#db8357
pcqa task,20,#5767db
"pcqa tasks (ls-pcqa, sjtu-pcqa, wpc)",2,#57db9b
"pcqa tasks (sjtu-pcqa, wpc)",2,#57db9b
pcqa-graphpoint,7,#8f57db
pfrnrmethods,1,#db8357
pm-bvqa,7,#8f57db
point cloud distortions,7,#8f57db
point cloud projection,1,#db8357
point cloud quality assessment (pcqa),1,#db8357
point clouds,1,#db8357
pointssimpcqmgraphsimmped,1,#db8357
pre-trained,1,#db8357
pre-trained models,7,#8f57db
pre-training,1,#db8357
projected images,1,#db8357
projected images from different perspectives,4,#578bdb
projection-based contrastive pre-training framework,1,#db8357
projection-based nr-pcqa,1,#db8357
projection-based nr-pcqa methods,1,#db8357
q,3,#c7db57
qb,3,#c7db57
quality-aware contrastive loss,1,#db8357
quality-aware encoder f,1,#db8357
quality-aware representation learned by copa,1,#db8357
ranking relationship between 'q' and 'qi',1,#db8357
reference point clouds p(n),1,#db8357
researchers,17,#7fdb57
resnet50 pre-trained on imagenet,2,#57db9b
resscnn,7,#8f57db
rotated point cloud r(p(n) d),1,#db8357
scarcity of labeled data,1,#db8357
sec. 3.2,1,#db8357
sec. 5,1,#db8357
semantic feature,1,#db8357
semantic-guided multi-view fusion,1,#db8357
semantic-guided multi-view fusion module,1,#db8357
sjtu-pcqa,1,#db8357
srocc,1,#db8357
state-of-the-art pcqa methods,1,#db8357
structure-guided resampling,15,#57dbbf
support vector machine,22,#db5797
tliba et al.,7,#8f57db
trained single-view encoder f,21,#d757db
training,1,#db8357
unit ball,1,#db8357
unlabeled data,1,#db8357
unsupervised domain adaptation,7,#8f57db
wpc,1,#db8357
"{average pooling, max pooling}",1,#db8357
{fi|6},3,#c7db57
ˆq,3,#c7db57
γµ,3,#c7db57
γν,3,#c7db57
θf,12,#db57bb
ψ-net,7,#8f57db
quality-aware features,4,#578bdb
image quality-aware features,9,#6b57db
distortion characteristics,10,#57afdb
quality-aware representations,1,#db8357
randomly rotated and projected into images,1,#db8357
content-aware distorted instance contrasting,11,#5bdb57
anchor feature f (n),6,#dba757
color,8,#db5773
pre-trained encoder f,18,#a3db57
h(cid:80),16,#dbcb57
f (n),13,#b357db
fails to extract adequately effective features,14,#db5f57
composed image,1,#db8357
small size,19,#57d3db
significant volume of data,20,#5767db
anchor generation by patch mixing,1,#db8357
multi-view projection,1,#db8357
intriguing way,17,#7fdb57
multi-view quality-aware features,1,#db8357
general and efficient metric,15,#57dbbf
predicted mos,22,#db5797
pre-trained encoder g,21,#d757db
encoder parameter,12,#db57bb
