node_1,node_2,edge
5 medical generation tasks on 10 datasets,1,#db5784
a modality xa,2,#dbc957
abstractmedical generative models,1,#db5784
acdc,3,#5f57db
adaptive cross-guided parameters,1,#db5784
aligntrans,3,#5f57db
b as the continuously guided trainable adaptation fb,5,#9457db
barlow twins [64],5,#9457db
brain tumor mri,3,#5f57db
brastt1,3,#5f57db
brats 2020,3,#5f57db
brats2020,1,#db5784
brown,3,#5f57db
capability for a versatile generation,6,#5784db
central alignment,7,#db5f57
central alignment approach,1,#db5784
central alignment strategy,1,#db5784
challenges in achieving alignment and generating multiple medical modalities,1,#db5784
chest x-ray,1,#db5784
chest x-ray generation task,1,#db5784
clinic text datasets,1,#db5784
clinical information,2,#dbc957
clinical-bert,3,#5f57db
cm,6,#5784db
cmii,6,#5784db
comprehensive medical information,1,#db5784
consistently outperforms various state-of-the-art works.,1,#db5784
conventional unified alignment methods,1,#db5784
cross,1,#db5784
cross-correlation matrix,6,#5784db
cross-guided diffusion process,1,#db5784
cross-modal concept generation,5,#9457db
ct,1,#db5784
ct mode (cm : ct),7,#db5f57
dataset d,6,#5784db
ddim,3,#5f57db
ddp,3,#5f57db
ddpm,3,#5f57db
diffusion models,3,#5f57db
diffusion process and medical visual invariants,1,#db5784
distinct single-flow pipelines for specialised generative tasks,10,#db9457
dreambooth and sd-radbert,1,#db5784
d′,6,#5784db
except text,2,#dbc957
extracting specific medical knowledge,11,#b9db57
ez,1,#db5784
fake information,1,#db5784
fb,1,#db5784
fid,1,#db5784
first medical generative model,1,#db5784
focalspot,3,#5f57db
general multi-modal generative models,1,#db5784
gold atlas male pelvis,3,#5f57db
gpt-2,3,#5f57db
high-quality sample generation ability,1,#db5784
iu x-ray,3,#5f57db
ixi,3,#5f57db
joint generation capability for medical multi-modalities within a diffusion model,1,#db5784
latent multi-flow cross-guided diffusion framework,1,#db5784
ldm,1,#db5784
lm,6,#5784db
m.,2,#dbc957
malicious information,1,#db5784
medi-cal multi-modal generation tasks,3,#5f57db
medical clinical knowledge of each imaging modality,5,#9457db
medical cross-modal concept generation,12,#57dbc9
medical cross-modal diffuser,4,#57db5f
medical feature,2,#dbc957
medical generation tasks,8,#db57b9
medical image generation task,3,#5f57db
medical imaging modalities,1,#db5784
medical multi-modal,1,#db5784
"medical multi-modal (ct, mri, x-ray)",2,#dbc957
medical multi-modal coexist,1,#db5784
"medical multi-modal generation between mri, ct, and x-ray",1,#db5784
medical report generation task,3,#5f57db
medical text,1,#db5784
medical text diffusion model,3,#5f57db
medical text-to-image generation task,13,#57db94
medical visual invariant of each imaging modal,1,#db5784
medical visual invariant preservation,6,#5784db
medicat,3,#5f57db
medim2g,1,#db5784
medm2g,1,#db5784
medm2g (pre-trained),1,#db5784
medm2g model,1,#db5784
metransformer,3,#5f57db
mimic-cxr,3,#5f57db
mimic-cxr datasets,1,#db5784
modalities,2,#dbc957
mri,1,#db5784
mri mode (cmt ri),7,#db5f57
multi-flow training procedure,3,#5f57db
multiflow training strategy,14,#84db57
multiple medical modalities,15,#c957db
national natural science foundation of china,1,#db5784
"of medical visual modalities (ct, mri, x-ray)",2,#dbc957
optimus-bert,3,#5f57db
pre-trained diffusion model,3,#5f57db
r2gen,1,#db5784
r2gencmn,1,#db5784
real-world medical scenarios,9,#57b9db
self-similarity,6,#5784db
semantic reports,1,#db5784
sliver07,3,#5f57db
sota model kiut,1,#db5784
sota works (pre-trained with clinic text datasets),1,#db5784
stable diffusion-1.5,3,#5f57db
t,1,#db5784
t1ce,3,#5f57db
text,1,#db5784
"text and ct prompt encoders ct, cxray on the text-xray paired dataset and freeze the weights of the other encoders.",2,#dbc957
text mode (t),7,#db5f57
text-xray pairs,2,#dbc957
unified diffusion model,3,#5f57db
valuable clinical knowledge,1,#db5784
vct,1,#db5784
versatile diffusion,3,#5f57db
vi module,5,#9457db
visual invariant preservation,6,#5784db
visual invariants,1,#db5784
vm ri,1,#db5784
vt,1,#db5784
vxray,1,#db5784
without well-paired data can also be aligned implicitly within the same space,2,#dbc957
x m,6,#5784db
x-ray,1,#db5784
zhejiang provincial natural science foundation,1,#db5784
zm,6,#5784db
θc,1,#db5784
ϵ,1,#db5784
most of these medical generative models rely on cumbersome and slow processes,10,#db9457
leveraging limited medical paired data to attain cross-modal generation capabilities,11,#b9db57
three medical imaging modalities unique to cross-modal concept,12,#57dbc9
adaptive representation and a shareable cross-attention sub-layer,4,#57db5f
consistently outperforming state-of-the-art works,8,#db57b9
medical image-to-text generation task,13,#57db94
off-diagonal elements of the two augmented views for better extraction,6,#5784db
"capable of aligning, extracting and generating multiple medical modalities",1,#db5784
seamlessly handle multiple medical generation tasks without cross-modal paired datasets,14,#84db57
substantial disparities among multiple medical modalities,15,#c957db
demand the integration of multiple medical modalities for analysis,9,#57b9db
