node_1,node_2,edge
14 (img/s),2,#db5f57
20 solver steps,2,#db5f57
50 denoising steps,2,#db5f57
50 solver steps,2,#db5f57
abstractdiffusion models,3,#57db69
accumulated change,4,#db576d
activations,2,#db5f57
anism,6,#5759db
artifacts,7,#7357db
automatic cache configuration,2,#db5f57
automatically determined,3,#57db69
average change from one step to the next,3,#57db69
baseline model,2,#db5f57
baseline with 14 steps,2,#db5f57
"bi(x, s)",8,#9257db
black box perpective,2,#db5f57
block,3,#57db69
block caching,3,#57db69
blocks,3,#57db69
cache,3,#57db69
cache lifetime,6,#5759db
cache threshold δ,2,#db5f57
cached value,9,#57dbc5
caching,2,#db5f57
caching baseline wintielosedpm 20,2,#db5f57
caching resblocks,10,#db9c57
caching schedules,3,#57db69
caching technique,11,#5778db
change from step to step,3,#57db69
change thresh-old,2,#db5f57
changes smoothly over time,3,#57db69
"concate(x, s)",12,#b057db
consistency models,14,#cf57db
dall-e 2/3,2,#db5f57
ddim,2,#db5f57
ddim 20,2,#db5f57
ddim 50,2,#db5f57
deeper blocks,2,#db5f57
different solvers,2,#db5f57
diffusion models,3,#57db69
diffusion u-net,3,#57db69
distinct patterns of change,3,#57db69
dpm,2,#db5f57
dpm 50,2,#db5f57
dpm-solver,15,#63db57
each channel separately,6,#5759db
each layer that receives a cached input,6,#5759db
early and late blocks,2,#db5f57
emu,2,#db5f57
emu-768,2,#db5f57
emu-768 visual appeal human evaluation,2,#db5f57
every channel separately,6,#5759db
feature map,6,#5759db
fid,2,#db5f57
finer details and more vibrant colors,2,#db5f57
fixed computational budget,2,#db5f57
fixed number of steps,2,#db5f57
forward passes,2,#db5f57
full model,2,#db5f57
fwmb (blockcaching),2,#db5f57
generated image,2,#db5f57
hand,2,#db5f57
higher visual quality at the same computational cost,3,#57db69
human evaluation,13,#db7d57
image generation process,3,#57db69
imagen,2,#db5f57
images per second,2,#db5f57
improved solvers,18,#82db57
inference speed,2,#db5f57
input block,6,#5759db
input to the network,2,#db5f57
intermediate results x,3,#57db69
intermediate steps,16,#dbba57
internal behavior of the neural network ψ,2,#db5f57
internal feature maps,3,#57db69
iteratively refine an image from random noise,3,#57db69
l1rel,1,#5796db
large image-to-image network,3,#57db69
latent diffusion models,20,#db578c
layers,3,#57db69
layers within the network,3,#57db69
ldm,2,#db5f57
ldm-512,2,#db5f57
lightweight scale-shift alignment mechanism,21,#db57c9
local artifacts,2,#db5f57
model,2,#db5f57
modern solvers,2,#db5f57
"multiple blocks of layers bi(xi, si)",2,#db5f57
naively reducing number of solver steps,17,#db57ab
neural network ψ,2,#db5f57
often very small,3,#57db69
original input,23,#dbd957
output change,3,#57db69
output feature maps,3,#57db69
parameters of the original model,25,#bfdb57
photorealis-tic images,3,#57db69
qualitative results for emu-768,2,#db5f57
random prompts and seeds,22,#57dba6
redundant computations,3,#57db69
resblocks,2,#db5f57
residual connections,19,#57db87
scale-shift adjustment,2,#db5f57
scale-shift adjustment mechanism,5,#57d3db
solversteps (img/s),2,#db5f57
spatial transformer block,6,#5759db
spatialtransformer blocks,2,#db5f57
speed up inference,3,#57db69
state-of-the-art models,3,#57db69
student configuration,24,#57b5db
tab. 1,2,#db5f57
timestep-dependent scalar shift and scale parameter,6,#5759db
to generate an image,2,#db5f57
u-net blocks,3,#57db69
valid cached values,26,#a0db57
vector of shape (n × c),6,#5759db
votes (in %),2,#db5f57
wintielose,2,#db5f57
wintielosedpm 20,2,#db5f57
threshold δ,4,#db576d
visible when naively applying block caching,7,#7357db
"ci(x, s)",8,#9257db
redundant computations during inference,3,#57db69
original feature map at a given timestep,9,#57dbc5
image quality,10,#db9c57
inference of diffusion models,11,#5778db
"layersi(concat(x, s))",12,#b057db
lightweight fine-tuning technique inspired by distillation,14,#cf57db
implicit probabilistic models,2,#db5f57
two popular solvers: ddim and dpm,2,#db5f57
computational expense,3,#57db69
block caching with 20 steps,2,#db5f57
ordinary differential equation,15,#63db57
computed quantitatively by.,2,#db5f57
confirmed our findings.,13,#db7d57
high-quality output,18,#82db57
image generation,2,#db5f57
from the student’s trajectory,16,#dbba57
"(x, t)",1,#5796db
shutterstock data,20,#db578c
emu models,2,#db5f57
naive caching due to feature mis-alignment,21,#db57c9
generates more vibrant images with more fine-grained details when compared.,17,#db57ab
reults of the layer computations,23,#dbd957
remain the same in our approach for denoising.,25,#bfdb57
metrics described in sec. 3.2,22,#57dba6
information flow,19,#57db87
aggressive caching,5,#57d3db
our model with caching enabled,24,#57b5db
we cannot directly add noise to an image and train the network to denoise to the original image.,26,#a0db57
