node_1,node_2,edge
2d and 3d vision methods,1,#d9db57
3d contrastive learning,2,#c957db
3d domain,3,#57a4db
"3d encoder (e.g., point-bert)",1,#d9db57
3d environments,1,#d9db57
3d model gp ◦ f p,4,#db7e57
3d object retrieval,1,#d9db57
3d object-level features,1,#d9db57
3d object-level representation,1,#d9db57
3d representation,1,#d9db57
3d understanding tasks,2,#c957db
abstractcontrastive learning,6,#57db94
augmented and virtual reality,1,#d9db57
autoencoder,3,#57a4db
autonomous driving,1,#d9db57
baseline,2,#c957db
batch size,1,#d9db57
batched n input image xii,4,#db7e57
batchsize,2,#c957db
bigger batchsize,1,#d9db57
c ∈ rc×d,5,#dbbe57
class average accuracy,8,#db9e57
clip,3,#57a4db
clip embedding space,4,#db7e57
clip image model gi ◦ f i,4,#db7e57
clip pre-trained representations,1,#d9db57
clip text model gt ◦ f t,4,#db7e57
closed-set 3d recognition,1,#d9db57
cloudimage multi-view mechanism,2,#c957db
complementary perspectives,6,#57db94
complementary useful cues,9,#57dbb4
cosine learning rate decay schedule,2,#c957db
cosine learning rate schedule with warmup,1,#d9db57
depth maps,3,#57a4db
different types of 3d object-level representation,2,#c957db
distortion reconstruction,12,#57c3db
emaobjaverse-lvis,2,#c957db
embodied ai,1,#d9db57
enhanced recipe,2,#c957db
ensemble (no lvis),2,#c957db
existing 3d datasets,1,#d9db57
exponential moving average,2,#c957db
features from different modalities,2,#c957db
fluctuation issue,2,#c957db
fully connected layer,7,#db57ae
g3d,15,#99db57
gi ◦ f i and gt ◦ f t,4,#db7e57
high data acquisition costs,1,#d9db57
high-level scene understanding,3,#57a4db
hurts the alignment effectiveness on lp↔i and lp↔t,2,#c957db
idea of masked modeling,3,#57a4db
image and point cloud features,1,#d9db57
image and text embedding space individually,6,#57db94
image captioning model clipcap,1,#d9db57
image features,1,#d9db57
image representation,17,#8957db
image-3d to text joint alignment loss,2,#c957db
image-text-3d,4,#db7e57
images,18,#57dbd3
improved recipe,2,#c957db
joint image-text embedding space,17,#8957db
large batchsize,2,#c957db
learning rate schedule,2,#c957db
li↔t,14,#db578e
li↔tl3d↔t,2,#c957db
loss function l3d↔t,2,#c957db
loss function li↔t,2,#c957db
lr schedule,2,#c957db
mix-con3d,6,#57db94
mixcon3d,1,#d9db57
mixcon3d component,2,#c957db
modality fusion,20,#5764db
modelnet40,2,#c957db
multi-view images,21,#db5f57
multi-view rgb images,22,#db576f
number of views,10,#6957db
objaverse-lvis,2,#c957db
objaverse-lvis and scanobjectsnn,2,#c957db
objaverse-lvis dataset,1,#d9db57
off-the-shelf image captioning model clipcap,1,#d9db57
open-shape,1,#d9db57
openshape,2,#c957db
openshape base-line,2,#c957db
original point cloud,3,#57a4db
performance boost,11,#a957db
point cloud,2,#c957db
point cloud features,1,#d9db57
point cloud i),4,#db7e57
point cloud representation,6,#57db94
point-bert,2,#c957db
pointbert,3,#57a4db
pointcontrast,3,#57a4db
pointmae,3,#57a4db
pointnet,23,#b9db57
pointnet++,16,#5784db
pointnext,24,#79db57
pre-trained clip image and text embedding space,4,#db7e57
"pre-trained vision-language model (e.g., clip)",1,#d9db57
scanobjectnn,2,#c957db
scanobjectnn dataset,1,#d9db57
self-reconstruction,13,#57db74
self-supervised learning paradigms,3,#57a4db
separate temperatues,1,#d9db57
separate temperature,2,#c957db
shape information,17,#8957db
shared temperature parameter,2,#c957db
table,2,#c957db
temperature parameters,1,#d9db57
text,1,#d9db57
text embedding space,1,#d9db57
text encoder with prompt engineering,19,#db57ce
text features,1,#d9db57
text representation,17,#8957db
top1,2,#c957db
top1 accuracy results from 1 to 12 views,2,#c957db
ulip,2,#c957db
unified embedding space for multiple modalities,17,#8957db
view difference,17,#8957db
view-pooling,25,#59db57
web-scale data,3,#57a4db
web-scale image-text pairs,3,#57a4db
zero-shot 3d segmentation or detection,3,#57a4db
zero-shot text-to-3d generation,3,#57a4db
3d object,5,#dbbe57
encoder,8,#db9e57
"contrastive learning with image, point cloud, and text.",9,#57dbb4
self-supervised learning techniques tailored for point cloud understanding,12,#57c3db
boost the performance on in-distribution objaverse-lvis,7,#db57ae
logits y3d,15,#99db57
texts,18,#57dbd3
further improvement,14,#db578e
contrastive pre-training scheme,1,#d9db57
multi-view images feature extraction and point cloud representation fusion,20,#5764db
more comprehensive representation,21,#db5f57
point cloud input,21,#db5f57
pointclouds,22,#db576f
consistent improvement,10,#6957db
datasets,11,#a957db
point-wise feature extraction,23,#b9db57
hierarchical network architecture,16,#5784db
training and scaling strategies,24,#79db57
slightly hurt the performance,2,#c957db
early endeavors along this direction,13,#57db74
labels,19,#db57ce
promising improvement,25,#59db57
