node_1,node_2,edge
(cid:2)zilca,1,#db8157
(cid:2)zin,1,#db8157
(cid:2)zo,1,#db8157
(cid:3)i,1,#db8157
above issue with alignment loss,2,#abdb57
abstractlifelong person re-identiﬁcation (l-reid),3,#db5f57
adaptively balancing strategy,5,#9857db
af(map),6,#cedb57
af(r@1),6,#cedb57
alignment loss,2,#abdb57
and fmm module,1,#db8157
anti-forgetting loss based on image patch knowledge distillation,7,#57dbd2
anti-forgetting of old knowledge,8,#57db8d
avoiding conﬂicts for relationship distillation,2,#abdb57
bad module,9,#db5771
balanced anti-forgetting distillation,10,#577ddb
balanced anti-forgetting distillation (bad),9,#db5771
balanced anti-forgetting distillation (bad) module,11,#57db6a
balanced anti-forgetting distillation module,4,#575adb
balanced compatible distillation (bcd),9,#db5771
balanced compatible distillation (bcd) module,12,#57c2db
balanced compatible distillation module,4,#575adb
base method,5,#9857db
batch normalization,1,#db8157
bcd module,1,#db8157
c2r,6,#cedb57
c2r ours,6,#cedb57
catastrophic forgetting,13,#dbc657
cct network,9,#db5771
compatible training (ct),9,#db5771
continual compatible representation (c2r) method,4,#575adb
continual compatible transfer (cct),13,#dbc657
continual compatible transfer (cct) network,8,#57db8d
continually updated model,15,#db5794
continuous compatible representation (c2r),16,#66db57
continuous compatible representation (c2r) method,4,#575adb
continuous transfer network cct,4,#575adb
cross-entropy loss,7,#57dbd2
cuhk-sysu,17,#db57d9
cuhk03,17,#db57d9
current gallery set gs,9,#db5771
cvs,6,#cedb57
datasets,10,#577ddb
deep learning methods,10,#577ddb
ds,18,#57dbaf
dukemtmc-reid,17,#db57d9
effectiveness of our c2r,1,#db8157
existing ct methods,9,#db5771
existing l-reid methods,8,#57db8d
f s,9,#db5771
f s-1,9,#db5771
fixed balancing strategy,5,#9857db
fmm,9,#db5771
fully connected layers,1,#db8157
gallery feature and query feature,1,#db8157
gallery features,8,#57db8d
gs,9,#db5771
kcm,9,#db5771
kcm module,1,#db8157
knowledge capturing module (kcm),9,#db5771
knowledge refreshing and consolidation framework,13,#dbc657
l-reid,13,#dbc657
lbase,7,#57dbd2
lca,5,#9857db
lce,7,#57dbd2
lcr,5,#9857db
lcr based on kl divergence,2,#abdb57
learning new knowledge,1,#db8157
lifelong learning,10,#577ddb
lifelong person re-identification (l-reid),13,#dbc657
lifelong person reid,8,#57db8d
long-term visual search framework,9,#db5771
lpkd,7,#57dbd2
ltrip,7,#57dbd2
market-1501,17,#db57d9
moderate μ1 and μ2,1,#db8157
moderate μ3 and μ4,1,#db8157
msmt17-v2,17,#db57d9
"mxi,j =mx",2,#abdb57
national natural science foundation of china,4,#575adb
new feature space,2,#abdb57
new feature zn i calculated by the new model φ(·)n,1,#db8157
new gallery feature set f s,9,#db5771
new knowledge prototype set (vp),9,#db5771
old data,13,#dbc657
old feature (zo),9,#db5771
old gallery feature set f s-1,9,#db5771
old gallery features,8,#57db8d
old knowledge (model φo and clasifier ψo),9,#db5771
old model (φo(·)),9,#db5771
old similarity matrix mo,2,#abdb57
pan et al.,9,#db5771
parallel forward mapping module (fmm),9,#db5771
patch-based knowledge distillation method,13,#dbc657
patchkd,6,#cedb57
person re-identification (reid),10,#577ddb
prelu layers,1,#db8157
ramanujan et al.,9,#db5771
re-indexing,10,#577ddb
re-indexing free lifelong person re-identiﬁcation (rfl-reid),4,#575adb
re-indexing free lifelong reid (rfl-reid),14,#579fdb
rehearsal-based methods,13,#dbc657
reid datasets,17,#db57d9
reid performance on old data,2,#abdb57
relationship distillation loss,2,#abdb57
rfl-reid,22,#bb57db
sota methods on average r@1 and map at each stage,6,#cedb57
sota methods on traditional l-reid task,6,#cedb57
streaming data,13,#dbc657
transferred features {(cid:2)zw},2,#abdb57
triplet loss,7,#57dbd2
tsne,1,#db8157
uforward mapping module (fmm),23,#88db57
widely-used knowledge distillation loss,2,#abdb57
xi,21,#7657db
zs,20,#db57b7
zt,1,#db8157
zw,1,#db8157
{xsb},1,#db8157
φs(·),19,#dba457
re-indexing free life-long person re-identiﬁcation (rfl-reid),3,#db5f57
old and new discriminative information,11,#57db6a
accumulated forgetting,4,#575adb
old and transferred features,12,#57c2db
transferred feature space,4,#575adb
old gallery feature,8,#57db8d
old model,15,#db5794
re-indexing free lifelong person re-identification (rfl-reid),16,#66db57
dataset,18,#57dbaf
catastrophic forgetting problems,13,#dbc657
compatible train-ing (ct),14,#579fdb
lifelong person re-identification,22,#bb57db
old gallery feature set,23,#88db57
input image,21,#7657db
feature vector,20,#db57b7
feature extraction model,19,#dba457
