node_1,node_2,edge
16 directions,1,#8f57db
admissible models,1,#8f57db
albedo,3,#57dbbf
albedo and lighting shifts,3,#57dbbf
albedo change,1,#8f57db
"albedo, diffuse shading, and glossy effects",1,#8f57db
"albedos a, b",1,#8f57db
ao,5,#dbcb57
ao (augmented image),6,#7fdb57
ar,5,#dbcb57
architecture can be adapted to incorporate spatial priors for authoring novel and edited images,3,#57dbbf
base accuracy,8,#5bdb57
bedroom,3,#57dbbf
buildings,8,#5bdb57
can be evaluated using figure 3,3,#57dbbf
"cast shadows, soft shadows, inter-reflections, and glossy effects.",1,#8f57db
changes in furniture,3,#57dbbf
classifier f,1,#8f57db
comparable method,11,#6b57db
comparison to gan-control,3,#57dbbf
conference room,3,#57dbbf
consistency loss,1,#8f57db
consistent effects across images,1,#8f57db
cosine distance,10,#57afdb
"d1, d2",9,#db8357
de facto state-of-the-art for editing generated images,3,#57dbbf
decomposition,1,#8f57db
decomposition models investigated,2,#db5773
di,5,#dbcb57
different models obtained from stylitgan shown in figure 3 (model numbers correspond to numbers on that figure),1,#8f57db
direction di,12,#578bdb
display illumination effects that are consistent with these color changes,3,#57dbbf
distinctive relighting,5,#dbcb57
diversity,1,#8f57db
diversity loss,1,#8f57db
editing methods,3,#57dbbf
edits,3,#57dbbf
feature layers (j),13,#db5797
fimagerelit - 1relit - 2relit - 3relit - 4figure,1,#8f57db
finetuned models,8,#5bdb57
forward selection,1,#8f57db
forward selection process,1,#8f57db
g(i(w+ + di)),5,#dbcb57
gan-control,1,#8f57db
gc,3,#57dbbf
generality,3,#57dbbf
generated image,14,#57db77
generated image datasets with increased fid from the base comparison set,3,#57dbbf
geometry,7,#d757db
h,3,#57dbbf
hubber loss,15,#57db9b
hyperparameter set-ings,1,#8f57db
i(w+ + di),5,#dbcb57
i(w+),5,#dbcb57
"ii,j",3,#57dbbf
illumination,5,#dbcb57
illumination field on a patch,1,#8f57db
image,3,#57dbbf
images,5,#dbcb57
"including [8, 36, 38, 45, 46, 53]",3,#57dbbf
indoor scenes,1,#8f57db
instances,1,#8f57db
interest points,1,#8f57db
kitchen,3,#57dbbf
"kitchen, dining and living room (kdl)",3,#57dbbf
lambda coefficients,3,#57dbbf
latent directions,1,#8f57db
latent spaces that are heavily disentangled and so easy to manipulate,3,#57dbbf
lighting diversity,1,#8f57db
located behind the pareto frontier,1,#8f57db
mapping of initial noise vectors to style codes which control entire feature layers,3,#57dbbf
models from stylitgan,1,#8f57db
multi-ilum dataset,1,#8f57db
original generated images,1,#8f57db
original images,1,#8f57db
original stylegan,18,#5767db
other face relighting methods,1,#8f57db
out of distribution but known to exist for straightforward physical reasons,1,#8f57db
parametric-control,3,#57dbbf
pixel intensity,3,#57dbbf
plot of albedo change versus diversity,1,#8f57db
pool of all directions from all admissible models,1,#8f57db
prediction consistency,8,#5bdb57
pretrained model,1,#8f57db
quantitative evaluation tools,1,#8f57db
rated light-stage data,16,#a3db57
realistic image generation,1,#8f57db
realistic images,1,#8f57db
realistic lighting effects,1,#8f57db
relighted versions,1,#8f57db
relighting,3,#57dbbf
relighting directions,5,#dbcb57
relighting effects,3,#57dbbf
relighting methods for faces,1,#8f57db
relighting methods for rooms,1,#8f57db
relighting using stylegan,3,#57dbbf
relit images,8,#5bdb57
rendering with style,1,#8f57db
s,3,#57dbbf
s(i(w+ + di)),5,#dbcb57
same scene,8,#5bdb57
saturation penalty,17,#dba757
saturation threshold,3,#57dbbf
scene appearance,1,#8f57db
"scene relightings obtained using our final, forward selected, set of directions (star of figure 3)",1,#8f57db
sg + rl + rsconference church,3,#57dbbf
shadegan,1,#8f57db
shading,3,#57dbbf
small,19,#b357db
"soft shadows, cast shadows, inter-reflections, glossy changes",21,#db57bb
sota method,20,#db5f57
style code edits,1,#8f57db
style codes,1,#8f57db
styleflow and gan-control require a parametrical control,3,#57dbbf
stylegan,3,#57dbbf
stylegan + relighting,3,#57dbbf
stylegan images,5,#dbcb57
stylerig,3,#57dbbf
stylitgan,1,#8f57db
stylitgan models,1,#8f57db
superpoints,1,#8f57db
thousands of frames each in 10 blocks,8,#5bdb57
top 10 admissible models based on their average albedo change,1,#8f57db
true multi-illuminant images,1,#8f57db
volux-gan,1,#8f57db
w,3,#57dbbf
w+,5,#dbcb57
without changing albedo and without requiring any labeled attributes,3,#57dbbf
world coordinates,4,#57d3db
xi,22,#c7db57
λoversat,3,#57dbbf
λundersat,3,#57dbbf
similar albedo,3,#57dbbf
ar (reference image),6,#7fdb57
relighting comparisons,11,#6b57db
cid:80,10,#57afdb
bedside lamps,9,#db8357
25 instances,2,#db5773
persistent semantics,12,#578bdb
"ldiv(s, g)",1,#8f57db
vari-,13,#db5797
lit image,14,#57db77
appearance,7,#d757db
vgg feature extractor (φ),15,#57db9b
linear independence,5,#dbcb57
resurf.- 1 (+d1) resurf.- 2 (+d2) resurf.- 3 (+d3) resurf.- 4 (+d4) resurf.- 5 (+d5) resurf.- 6 (+d6) resurf.- 7 (+d7),18,#5767db
image decomposition model,16,#a3db57
lsat,17,#dba757
patch,19,#b357db
relights,21,#db57bb
physically motivated and trained with cgi data [26],20,#db5f57
lighting directions di,3,#57dbbf
all relightings,4,#57d3db
x,22,#c7db57
