node_1,node_2,edge
3d world reconstruction,2,#7357db
c10,5,#db57c9
c10 and c90,4,#8cdb57
camera focal length f,7,#5763db
camera ray,8,#db5763
camera's direct line of sight,9,#a0db57
catadioptric imaging,10,#db578c
classical imaging formulation,3,#b057db
color ring,11,#57db87
color variance,12,#57db9c
cornea,14,#78db57
cornea boundary localization,2,#7357db
cornea geometry,9,#a0db57
cornea pose optimization,2,#7357db
cornea pose refinement,16,#5778db
cornea poses,17,#db57a0
cornea position,18,#57dbc5
cornea reflections,9,#a0db57
cornea's center and radius,1,#db5778
corneas,19,#9c57db
differentiable volume rendering,9,#a0db57
drastic difference in intensities between reflection and scene itself,22,#57a0db
eccentricity e,20,#57dbb0
ellipsoid,14,#78db57
error,19,#9c57db
external area lights,26,#5f57db
eye bounding boxes,23,#db9c57
eye images,9,#a0db57
eye poses,9,#a0db57
eye reflections,2,#7357db
eyes accurately from image observations,9,#a0db57
eyes bounding boxes,21,#dbd957
field of view,28,#c557db
figure 3,9,#a0db57
five different scenes,19,#9c57db
five noise levels,19,#9c57db
fixed viewpoint,9,#a0db57
ground truth cornea measurement,29,#d957db
head motion of the subject,30,#578cdb
height of the cornea h,14,#78db57
hit points and normals,13,#c9db57
human eye,9,#a0db57
human eye movement,14,#78db57
illumination conditions,31,#8757db
image capture,32,#63db57
initial cornea pose estimation,2,#7357db
initial eye center estimate,19,#9c57db
initial radius estimate,19,#9c57db
input images,9,#a0db57
iris segmentation,34,#db5f57
iris texture,2,#7357db
iris texture decomposition,2,#7357db
iris textures,9,#a0db57
learning the density and color of each scene point,9,#a0db57
lpips,19,#9c57db
moving camera,9,#a0db57
multi-frame reflection removal methods,9,#a0db57
multi-view cues,9,#a0db57
multi-view information,9,#a0db57
nerf,9,#a0db57
nerf setup,16,#5778db
nerf-based scene reconstruction.,9,#a0db57
nerfren,9,#a0db57
neural radiance field,2,#7357db
neural radiance fields (nerf),9,#a0db57
noise level,19,#9c57db
non-line-of-sight imaging,14,#78db57
non-line-of-sight imaging (nlos),14,#78db57
normalized image coordinates of the eye center,6,#db8757
our approach,9,#a0db57
panoramic environment map,37,#57c9db
pose optimization,19,#9c57db
pose recovery accuracy,19,#9c57db
prior work on reflection removal with nerf,9,#a0db57
radial prior for irises,35,#57dbd9
radial regularization,2,#7357db
radiance field,9,#a0db57
radiance field recovery from eyes,16,#5778db
radiance fields,38,#57db5f
reconstruction quality,19,#9c57db
reflected ray,25,#57db73
reflection removal,9,#a0db57
reflections,14,#78db57
reflections (from glossy object),14,#78db57
rotation error,19,#9c57db
rotation initialization,19,#9c57db
scene,19,#9c57db
scene outside camera's direct line of sight,9,#a0db57
scene reconstruction,2,#7357db
scene reconstruction quality,9,#a0db57
scene reflections,2,#7357db
sclera,14,#78db57
significantly degrade,19,#9c57db
simple 3d structures,36,#dbc557
single-image reflection removal methods,9,#a0db57
spiration from the classical imaging formulation proposed by [27],9,#a0db57
ssim,19,#9c57db
standard nerf capture setup,9,#a0db57
stationary camera,9,#a0db57
synthetic data evaluation,27,#b5db57
tear fluid,14,#78db57
texture decomposition,2,#7357db
texture from scene reconstruction.,9,#a0db57
true rotation of the cornea,33,#dbb057
unknown scene we wish to recover from eye reflections,9,#a0db57
visible in the eye,14,#78db57
white region,14,#78db57
with and without pose optimization,19,#9c57db
x and y coordinates in 3d poses,15,#db57b5
z coordinate in 3d poses,24,#db7357
φ (p),39,#57b5db
c90,5,#db57c9
"[c10, c90]",4,#8cdb57
radius in image space rimg,7,#5763db
origin where camera ray intersects with cornea at o',8,#db5763
mirror profiles,10,#db578c
[27],3,#b057db
distribution of colors,11,#57db87
rotationally inconsistent pixels,12,#57db9c
hit points and normals using closed-form ellipsoid ray intersection formulas.,9,#a0db57
"due to small cornea size in captured images, the cornea pose and normals estimation have errors. this optimization alleviates these errors by optimizing for a transformation matrix for each cornea.",2,#7357db
"initialized using equation 2 as z = depthavg, x = x(z/f ), y = y(z/f ) where x and y are the normalized image coordinates of the eye center and f is the focal length of the camera.",17,#db57a0
rotation component,17,#db57a0
initial pose,18,#57dbc5
3d location,1,#db5778
synthetic scenes,22,#57a0db
curvature r,20,#57dbb0
object-centric scenes,26,#5f57db
ellipse fitting,23,#db9c57
data processing,21,#dbd957
standard portrait capture,28,#c557db
radial loss lradial,29,#d957db
limited,30,#578cdb
computed during training simultaneously with iris texture recovery and radiance field reconstruction.,13,#c9db57
natural lighting,31,#8757db
real-world images,32,#63db57
segmentation mask of the iris,34,#db5f57
our eyes,9,#a0db57
camera focal length,6,#db8757
single image of two eyes,37,#57c9db
iris texture decomposition in cornea images,35,#57dbd9
scene reflected from person's eyes,9,#a0db57
scene reflected from the person's eyes,9,#a0db57
sequence of eye images,9,#a0db57
real-world portrait captures,38,#57db5f
explicitly computed using the standard reflection equation:,25,#57db73
reflection (scene) and transmittance (iris texture) components,19,#9c57db
manually specified correspondences,36,#dbc557
eye models placed in the scene,27,#b5db57
improves reconstruction performance,2,#7357db
initialization in simulation,33,#dbb057
cornea centers,15,#db57b5
estimated iris radius,24,#db7357
µr,39,#57b5db
