node_1,node_2,edge
3d bounding boxes,1,#db57bc
3d localization,2,#db57d8
3d place recognition,2,#db57d8
3d point cloud localization,4,#7157db
3d point clouds,2,#db57d8
3d submap branch,5,#b3db57
3d submap descriptors,5,#b3db57
3d vision,7,#5773db
accuracy in fine localization,4,#7157db
"baselines [12, 33]",4,#7157db
cascaded cross-attention transformer (ccat),5,#b3db57
cat1,9,#5758db
ccat results,5,#b3db57
coarse location,11,#db576a
coarse stage,2,#db57d8
color encoder,5,#b3db57
"composed of sentences, each with word tokens",2,#db57d8
computational resources,10,#cfdb57
contrastive learning,5,#b3db57
cooperate with humans to plan their trajectories,4,#7157db
cross-model contrastive learning objective,5,#b3db57
discriminative representations,2,#db57d8
evaluated on the kitti360pose benchmark presented in [12],5,#b3db57
failure case,4,#7157db
fine localization,4,#7157db
fine localization struggle,4,#7157db
generalized-mean (gem) pooling,14,#db5f57
gi,15,#57db83
global place recognition,4,#7157db
gps signals,2,#db57d8
ground truth submap or those near,4,#7157db
hierarchical transformer,5,#b3db57
hierarchical transformer with max-pooling (htm),5,#b3db57
highly discriminative representations,4,#7157db
htm module,18,#dbb157
icp,8,#57dbd6
image-based methods,3,#7cdb57
initial text features,5,#b3db57
instance encoder,5,#b3db57
instance encoder architecture for point clouds,4,#7157db
instance encoder of 3d submap branch,5,#b3db57
instances of objects,2,#db57d8
instances similar to the ground truth,4,#7157db
integration of different transformer networks,2,#db57d8
intra- and inter-text encoder,4,#7157db
kitti360pose benchmark,4,#7157db
kitti360pose dataset,4,#7157db
"l(t, s)",5,#b3db57
language descriptions,19,#57c6db
last mile problem,2,#db57d8
learning-based methods,2,#db57d8
linguistic descriptions,2,#db57d8
localization network from natural language,21,#db7a57
lost points due to quantization step,22,#578fdb
low diversity of outdoor scenes,4,#7157db
lr,5,#b3db57
matching-free fine localization method,4,#7157db
matching-free fine localization network,5,#b3db57
matching-free position estimation module,2,#db57d8
mean squared error loss,5,#b3db57
minkloc3d,2,#db57d8
mref,24,#db5786
natural language,2,#db57d8
natural language descriptions,2,#db57d8
natural linguistic descriptions,4,#7157db
negative submaps,4,#7157db
number encoder,5,#b3db57
objects described in text,2,#db57d8
orientation encoding,2,#db57d8
origin results of text2pos,5,#b3db57
original text2loc network,4,#7157db
performance comparison,4,#7157db
place recognition,2,#db57d8
pmc module,5,#b3db57
point cloud features,12,#57aadb
point cloud localization,5,#b3db57
point cloud map,2,#db57d8
point cloud representation of each instance pi in the submap sn,5,#b3db57
point clouds,2,#db57d8
pointnet++,5,#b3db57
pointnetvlad,2,#db57d8
pointoe module,2,#db57d8
pose estimation,2,#db57d8
positional encoder,5,#b3db57
positional encoding,5,#b3db57
positive submaps,4,#7157db
pre-trained large language model t5,5,#b3db57
pre-trained llm t5,27,#57db68
pre-trained model (frozen),4,#7157db
predicted target locations,4,#7157db
previous methods with super-glue [27] as a matcher,4,#7157db
proposed contrastive learning approach,28,#db9657
proposed global place recognition method,5,#b3db57
proposed method,5,#b3db57
prototype-based map cloning (pmc),4,#7157db
prototype-based map cloning (pmc) module,5,#b3db57
ranking loss,5,#b3db57
real-world indoor scene localization,20,#61db57
real-world indoor scene localization methods,6,#dbcc57
relation-enhanced transformer networks,2,#db57d8
relational dynamics,4,#7157db
ret,2,#db57d8
retrieval,4,#7157db
rgb coordinates,5,#b3db57
semantic point embedding,5,#b3db57
sensitivity to text embedding,4,#7157db
sentences,2,#db57d8
"sentences, each with word tokens",2,#db57d8
sift,25,#db57a1
state-of-the-art method: ret,4,#7157db
state-of-the-art method: text2pos,4,#7157db
state-of-the-art methods (text2pos and ret),4,#7157db
submap branch (bot-tom),23,#c357db
submap m,29,#57db9f
submap sn,5,#b3db57
submaps,2,#db57d8
submaps s,5,#b3db57
target location,2,#db57d8
text branch,5,#b3db57
text descriptions,6,#dbcc57
text embedding,4,#7157db
text encoder,26,#a857db
text features,13,#57dbba
text-based position description,2,#db57d8
text-submap alignment objective,5,#b3db57
text-submap contrastive learning,4,#7157db
text-submap global place recognition,4,#7157db
text-submap retrieval,5,#b3db57
text2loc,4,#7157db
text2loc (ours),4,#7157db
text2loc (without pre-trained model),4,#7157db
text2loc architecture,4,#7157db
text2loc modified,4,#7157db
text2loc pmc,5,#b3db57
text2pos,5,#b3db57
text2pose,5,#b3db57
text2pose first adopts a text-to-cell cross-model retrieval method,2,#db57d8
"text2pose matches the text and the corresponding submaps by the global de-scribers from 3d point clouds using pointnet++ [20] and the global text descriptors using a bidirectional lstm cell [10, 25]",2,#db57d8
textual descriptions,5,#b3db57
textual hints,4,#7157db
textual queries,2,#db57d8
textual queries t,5,#b3db57
textual query,17,#8c57db
top 3 retrieved submaps,4,#7157db
top-1 recall,4,#7157db
top-1 recall rate,4,#7157db
top-3 recall,4,#7157db
top-5 recall,4,#7157db
top-k nearest submaps,2,#db57d8
transformer networks,2,#db57d8
voice instructions over the phone,2,#db57d8
voxel-based strategy,2,#db57d8
"widely used in previous methods [12, 33]",5,#b3db57
word tokens,2,#db57d8
"{f s i=1 and matching text descriptors {f t i=1 where n is the batch size, the con-i }nj }n(cid:80)",5,#b3db57
"{ti, si}",16,#98db57
target objects,1,#db57bc
language,7,#5773db
cat2,9,#5758db
refine the pose estimation,11,#db576a
coarse and matching-free fine localization network,10,#cfdb57
point cloud based localization,14,#db5f57
"{sj |(cid:13)(cid:13) ¯sj − ¯si(cid:13)(cid:13)∞ < α, (cid:13)(cid:13) ¯sj − ci(cid:13)(cid:13)∞ < β }",15,#57db83
f,4,#7157db
performance,18,#dbb157
autoencoder-based registraion,8,#57dbd6
3d point cloud based localization,3,#7cdb57
object instances,19,#57c6db
training task,21,#db7a57
voxelization methods,22,#578fdb
text branch (top),5,#b3db57
"{mi : i = 1, ..., m}",24,#db5786
cross attention transformer (cat),12,#57aadb
retrieval accuracy,27,#57db68
superiority,28,#db9657
large city-scale outdoor scene localization task,20,#61db57
orb,25,#db57a1
map variants,23,#c357db
"{pi,j : j = 1, ..., p}",29,#57db9f
3d submaps,6,#dbcc57
point cloud encoder,26,#a857db
enhanced point cloud features from cat1,13,#57dbba
text2pos [12],4,#7157db
global descriptor,17,#8c57db
"gi = {sj |(cid:13)(cid:13) ¯sj − ¯si(cid:13)(cid:13)∞ < α, (cid:13)(cid:13) ¯sj − ci(cid:13)(cid:13)∞ < β }",16,#98db57
