node_1,node_2,edge
abstractsegment something model (sam),2,#57db5f
adamw optimizer,3,#57db85
aligning features from clip encoder,4,#d057db
castling-vit,4,#d057db
classification task,3,#57db85
cnn counterparts,4,#d057db
cnns,4,#d057db
coco,3,#57db85
cocolvis,3,#57db85
cross-attention decoder,9,#c0db57
data augmentation,3,#57db85
deep learning models,4,#d057db
deit,8,#57c0db
deit-s,3,#57db85
distillation method,4,#d057db
dmae,8,#57c0db
effects of finetuning steps for efficientsams,4,#d057db
efficientformer,4,#d057db
efficientsam,4,#d057db
efficientsam-s,3,#57db85
efficientsam-ti,3,#57db85
efficientsamap,3,#57db85
efficientsams,3,#57db85
efficientvit,4,#d057db
fastsam,3,#57db85
feature reordering operator,13,#5775db
finetuning settings,3,#57db85
finetuning steps,4,#d057db
fitnet,14,#57dbaa
ground truth mask,6,#dbaa57
hard labels and soft labels,4,#d057db
image classification,8,#57c0db
image classification task,8,#57c0db
image encoders,4,#d057db
image tokens,9,#c0db57
imagenet-1k,8,#57c0db
input images,9,#c0db57
input tokens,16,#db5775
instance segmentation,8,#57c0db
knowledge distillation,4,#d057db
label smoothing,3,#57db85
latent features,9,#c0db57
layer-wise learning rate decay factor,3,#57db85
learning rate,17,#aa57db
levit,4,#d057db
light-weight cnn models such as mobilenet-v2/v3,4,#d057db
light-weight image encoder,4,#d057db
mae,8,#57c0db
mae decoder,9,#c0db57
mae framework,9,#c0db57
mae linear projection head,12,#9bdb57
mae-b,3,#57db85
mae-pretrained weights,3,#57db85
mae-ti,3,#57db85
mae-ti image encoder,20,#579bdb
mask ratio,15,#db579b
mask2former,8,#57c0db
masked image model,8,#57c0db
masked image modeling (mim),7,#db57c0
masked image pretraining,4,#d057db
masked tokens,9,#c0db57
"medical image segmentation, camouflaged object detection, transparent object detection, concept-based explanation, semantic communitation, helping people with visual impairments",4,#d057db
mixup,3,#57db85
mobilesam,3,#57db85
mobilesam and fastsam,4,#d057db
mobilesam and sam-mae-ti,3,#57db85
mobilevit,4,#d057db
momentum,21,#dbd057
ms coco,8,#57c0db
next-vit,4,#d057db
object detection,8,#57c0db
outperformed by aligning features from clip encoder,4,#d057db
outperforms mae by 0.8% for a vit-tiny model on imagenet-1k,4,#d057db
output tokens,5,#8557db
performance comparison,8,#57c0db
pertraining (sami),8,#57c0db
practical deployment,4,#d057db
pretrained vit backbones,8,#57c0db
pretraining,8,#57c0db
pretraining/distillation methods,8,#57c0db
qualitative evaluation,10,#75db57
randaugment,3,#57db85
reconstruction loss,8,#57c0db
reconstruction target,4,#d057db
reconstruction target in sami,4,#d057db
reduced by ∼20x.,4,#d057db
reduces the run-time/parameters of sam by ∼20x.,4,#d057db
sa-1b dataset,11,#db8557
sa1b dataset,8,#57c0db
saliency map,8,#57c0db
salient instance segmentation,18,#5f57db
sam,4,#d057db
sam image encoder,9,#c0db57
sam[31],3,#57db85
sami,8,#57c0db
sami-b,3,#57db85
sami-s,3,#57db85
segment anything task,8,#57c0db
segment everything,4,#d057db
semantic segmentation,8,#57c0db
ssta,8,#57c0db
throughput (images per second),4,#d057db
tiny-vit,4,#d057db
u2-net,8,#57c0db
v100 gpus,3,#57db85
vision tasks,4,#d057db
vision transformers,4,#d057db
vit,4,#d057db
vit backbones,8,#57c0db
vit models,8,#57c0db
vit-based student model,19,#57dbd0
"vit-huge, vit-large, and vit-base",4,#d057db
vit-small and vit-base,3,#57db85
vit-small/deit-small and vit-tiny/deit-tiny,4,#d057db
vitdet,3,#57db85
vits,3,#57db85
weight decay,1,#db5f57
zero-shot instance segmentation,8,#57c0db
zero-shot single point valid mask evaluation,8,#57c0db
transformer model,2,#57db5f
models,3,#57db85
performance improvement,9,#c0db57
representation learning,4,#d057db
light-weight sam models,3,#57db85
ϕ,13,#5775db
intermediate feature,14,#57dbaa
click,6,#dbaa57
i=1,16,#db5775
target class knowledge distillation,4,#d057db
initial learning rate,17,#aa57db
f h(x),12,#9bdb57
sami still,20,#579bdb
good results,15,#db579b
contrastive learning methods,7,#db57c0
β1,21,#dbd057
anchor tokens,5,#8557db
efficientsam model.,10,#75db57
cosine similarity loss,8,#57c0db
"lwe,wd,wθ",8,#57c0db
extensive high-quality dataset,11,#db8557
interactive instance segmentation,18,#5f57db
ge,9,#c0db57
point-based and box-based prompt segmentation,8,#57c0db
sami-pretrained backbones,8,#57c0db
mae teacher model,19,#57dbd0
0.1,1,#db5f57
