node_1,node_2,edge
"(i, j)",1,#57d3db
"(i, j, k)",1,#57d3db
3d models,2,#db57d3
3d-aware gans,3,#d3db57
a combination of a reconstruction loss and an adversarial learning loss,2,#db57d3
abstract3d city generation,4,#db5f57
adversarial learning loss,2,#db57d3
autoregressive transformer,1,#57d3db
b,1,#57d3db
b of the pixel-level fea-,1,#57d3db
background image ic,3,#d3db57
background stuff,3,#d3db57
"background stuff like roads, green lands, and water areas",3,#d3db57
building instance generator,2,#db57d3
building instance image,3,#d3db57
building instances,3,#d3db57
buildings,2,#db57d3
c,1,#57d3db
camera error (ce),3,#d3db57
camera intrinsic and extrinsic parameters,2,#db57d3
camera ray r(t),2,#db57d3
cash,5,#57db5f
cbg.,3,#d3db57
ce,3,#d3db57
city background and building instance generators.,1,#57d3db
city background generator,2,#db57d3
city layout,3,#d3db57
city layout l,3,#d3db57
city layouts,2,#db57d3
citydreamer,3,#d3db57
citygen datasets,3,#d3db57
cityscapes,2,#db57d3
compact scene-level feature fg ∈ rdg.,2,#db57d3
compositional generative model,3,#d3db57
condition,3,#d3db57
connected components,2,#db57d3
curated datasets,3,#d3db57
de,3,#d3db57
depth error (de),3,#d3db57
discriminators,1,#57d3db
e,1,#57d3db
empty spaces in the 3d volumes,3,#d3db57
equation 4,1,#57d3db
existing methods,3,#d3db57
existing methods that treat buildings as a single class of objects,3,#d3db57
facades and roofs,2,#db57d3
feature x,2,#db57d3
fid,3,#d3db57
funding initiative,5,#57db5f
gans,3,#d3db57
generated images ˆig,2,#db57d3
generative hash grid,3,#d3db57
global encoder eg,2,#db57d3
googleearth,2,#db57d3
googleearth dataset,2,#db57d3
ground truth background image,2,#db57d3
h,1,#57d3db
hashgrid,6,#5f57db
height field and semantic map,2,#db57d3
height field h,3,#d3db57
hybrid objective,2,#db57d3
hyperparameters,1,#57d3db
hyperspace,2,#db57d3
iaf-icp funding initiative,5,#57db5f
in-kind contribution,5,#57db5f
individually,3,#d3db57
industry collaboration projects,5,#57db5f
industry partner(s),5,#57db5f
inference process,3,#d3db57
infinicity,3,#d3db57
kid,3,#d3db57
l,1,#57d3db
l1 loss,2,#db57d3
large and unique prime numbers,2,#db57d3
learning rate,1,#57d3db
local encoder eb,2,#db57d3
local window resolution,1,#57d3db
local window resolution g,3,#d3db57
manhattan and brooklyn,2,#db57d3
modulation,3,#d3db57
more realistic and diverse results compared to all baselines,3,#d3db57
multi-resolution hash grids,2,#db57d3
n c,1,#57d3db
n l,1,#57d3db
nerf,3,#d3db57
normalized depth maps,3,#d3db57
osm,3,#d3db57
osm dataset,2,#db57d3
other datasets related to urban environments,2,#db57d3
periodic positional encoding,3,#d3db57
periodicity of building facades,3,#d3db57
pers.nature,3,#d3db57
persistentnature,3,#d3db57
persistentnature [7],1,#57d3db
perspective camera model,2,#db57d3
pixel value c(r),2,#db57d3
prime numbers,1,#57d3db
proposed citydreamer,3,#d3db57
proposed method,3,#d3db57
r3+dg → rn c,2,#db57d3
"range [−1, 1]",2,#db57d3
ray originates from the center of projection o,2,#db57d3
real-world city appearances,2,#db57d3
reconstruction loss,2,#db57d3
related work,3,#d3db57
rie2020 industry alignment fund,5,#57db5f
roads,2,#db57d3
s,1,#57d3db
scene parameterization,2,#db57d3
scene representation,2,#db57d3
scene-level content generation,3,#d3db57
scene-level features,1,#57d3db
scene-level features dg,3,#d3db57
scenedreamer,3,#d3db57
scenedreamer [11],1,#57d3db
semantic and instance segmentation,2,#db57d3
semantic map in perspective view,2,#db57d3
semantic map s,3,#d3db57
semantic maps,2,#db57d3
sgam,3,#d3db57
sincos,3,#d3db57
sp,1,#57d3db
specific height,3,#d3db57
"t(t)c(f r(t)g , l(r(t)))σ(f r(t)g )dt",2,#db57d3
tion maps,2,#db57d3
tively,1,#57d3db
training iterations,1,#57d3db
trees,2,#db57d3
unbounded layout generator,1,#57d3db
urban environments,2,#db57d3
user study,3,#d3db57
value of l,1,#57d3db
variety of perspectives,2,#db57d3
volumetric rendering,2,#db57d3
vqvae,1,#57d3db
water areas,2,#db57d3
{ˆibi}n,2,#db57d3
πi and πj,2,#db57d3
ℓg,2,#db57d3
challenging task,4,#db5f57
building,2,#db57d3
multi-view consistency,6,#5f57db
image quality,2,#db57d3
