node_1,node_2,edge
224x224 pixels,1,#57db9b
aerial photographs,2,#5767db
average improvement over fine-tuning of full model,3,#c7db57
average linear evaluation accuracy,3,#c7db57
b(z0b),4,#db5f57
b(zb),4,#db5f57
benge-8k,5,#dba757
biodiversity,2,#5767db
bitfit,6,#dbcb57
computer vision,2,#5767db
computer vision approach,8,#57d3db
continual pre-training,3,#c7db57
contrastive learning,9,#5bdb57
copernicus,2,#5767db
data modalities,9,#5bdb57
data modalities beyond optical rgb data,10,#db57bb
dataset splits,1,#57db9b
day,9,#5bdb57
different settings where visual foundation models are applied across different data modalities,2,#5767db
efigure 4,11,#db5773
eurosat,5,#dba757
eurosat-sar,5,#dba757
existing large visual models,2,#5767db
few-shot experiments,1,#57db9b
few-shot learning scenarios,2,#5767db
firerisk,5,#dba757
foundation model and low-rank matrices,2,#5767db
foundation models,1,#57db9b
foundational models,9,#5bdb57
geospatial foundation model,2,#5767db
geospatial foundational models,2,#5767db
greenhouse gas emissions,2,#5767db
ground sampling distance (gsd),9,#5bdb57
high quality data with global coverage,2,#5767db
high quality labeled datasets,9,#5bdb57
images,1,#57db9b
implications on surveillance technology and individual privacy rights,2,#5767db
importance,2,#5767db
important applications,9,#5bdb57
improved performance across different data modalities and target tasks,2,#5767db
improvement in average linear evaluation accuracy,3,#c7db57
improvement in linear evaluation accuracy for satmae,3,#c7db57
improvement in linear evaluation accuracy for scale-mae,3,#c7db57
k greater than the total number of samples for a class in the dataset,1,#57db9b
labeled datasets,2,#5767db
landsat,2,#5767db
large amounts of labeled samples,10,#db57bb
large pre-trained models,10,#db57bb
linear evaluation,5,#dba757
linear evaluation accuracy,3,#c7db57
linear task head,2,#5767db
ln1,4,#db5f57
lora,6,#dbcb57
"mae, the vanilla masked autoencoder [13]",1,#57db9b
marine traffic,2,#5767db
masked autoencoder,2,#5767db
masked autoencoding,2,#5767db
masked-autoencoding (mae),9,#5bdb57
mlpb(ln2),4,#db5f57
modalities,2,#5767db
msab(ln1),4,#db5f57
natural disasters,2,#5767db
natural language processing,18,#57db77
neural network model with dense layers,1,#57db9b
new downstream tasks,2,#5767db
norm tuning,6,#dbcb57
optical rgb data,16,#a3db57
original image and masked version,2,#5767db
parameter efficiency,6,#dbcb57
parameters efciency,2,#5767db
patches,12,#db5797
performance might degrade,2,#5767db
pre-training data,2,#5767db
precision agriculture,2,#5767db
private fleets of smaller satellites,2,#5767db
remote sensing,2,#5767db
remote sensing data,2,#5767db
remote sensing datasets,5,#dba757
remote sensing foundation models,10,#db57bb
remote sensing sensors,9,#5bdb57
resisc45,5,#dba757
resource-efficient way,2,#5767db
s1,4,#db5f57
s1we,4,#db5f57
s1wi + ((s1we  zi),4,#db5f57
satellite imagery,9,#5bdb57
satellite observations,9,#5bdb57
satmae,2,#5767db
"satmae, a geospatial foundation model [8]",1,#57db9b
scale-mae,2,#5767db
scaled low-rank (slr) adapters,10,#db57bb
segmentation examples,2,#5767db
self-supervised adaptation method,15,#d757db
self-supervised adapter training method,17,#6b57db
self-supervised continual pre-training,2,#5767db
self-supervised learning,9,#5bdb57
self-supervised learning on unlabeled data,10,#db57bb
self-supervised slr training,7,#8f57db
sentinel-1 sar imagery,2,#5767db
significant potential for remote sensing foundation models,20,#db8357
slr (ours),6,#dbcb57
slr adapter,4,#db5f57
slr adapter fine-tuning,14,#7fdb57
slr adapter method,1,#57db9b
slr adapter ﬁne-tuning,3,#c7db57
slr adapters,2,#5767db
slr adapters capture the benefits that continual pre-training can provide,3,#c7db57
slr linear,2,#5767db
slr scale,13,#57afdb
slr scaling,2,#5767db
small datasets,2,#5767db
small number of additional adapter parameters,2,#5767db
socioeconomic indicators,2,#5767db
strongly outperform existing approaches in few-shot learning scenarios,2,#5767db
supervised learning techniques,5,#dba757
supervised pre-training,21,#b357db
target dataset,22,#57dbbf
target task,2,#5767db
temporal or multi-spectral dimension,9,#5bdb57
torchgeo library [35],1,#57db9b
transformer models,9,#5bdb57
treesatai,5,#dba757
ucmerced,5,#dba757
vision foundation model,2,#5767db
visual foundation models,2,#5767db
vit encoder,19,#578bdb
vit foundation models,2,#5767db
vit-l encoder models,6,#dbcb57
vit-l models,1,#57db9b
w 1i,4,#db5f57
zb,4,#db5f57
zb+1,4,#db5f57
zero- or few-shot capabilities on modalities other than optical data,10,#db57bb
zi,4,#db5f57
most remote sensing foundation models,8,#57d3db
masked autoencoder reconstruction examples,11,#db5773
computational costs for continual pre-training,2,#5767db
similar results are possible in natural language processing,18,#57db77
large optical rgb datasets such as imagenet,16,#a3db57
embedding transformation,12,#db5797
label efficiency,15,#d757db
lower computational costs than supervised ﬁne-tuning,17,#6b57db
classification performance improvement over randomly initialized adapters,7,#8f57db
remote sensing domain,20,#db8357
full model fine-tuning on both modalities,14,#7fdb57
pre-trained parameters,2,#5767db
full model fine-tuning,13,#57afdb
self-supervised pre-training,21,#b357db
unseen target domain,22,#57dbbf
remainder of tokens,19,#578bdb
