node_1,node_2,edge
3d part assembly,1,#57dbaa
3d part grouping,2,#db5788
3d part grouping task,3,#75db57
3d processing task,2,#db5788
"[1, 5, 22, 26, 31]",4,#addb57
accurately predict correct groups,4,#addb57
all algorithms,4,#addb57
all datasets,4,#addb57
architecture ablation,4,#addb57
category mixing testing,4,#addb57
chair,4,#addb57
chair dataset,5,#57db72
cn,6,#bd57db
combinatorial optimization,3,#75db57
combinatorial optimization problems,1,#57dbaa
comp-net,4,#addb57
complementary vector cn,6,#bd57db
comprehending geometric relationships among all the parts,1,#57dbaa
dgl-net algorithm,1,#57dbaa
dynamic graph learning algorithm,1,#57dbaa
dynamic part aggregation modules,1,#57dbaa
dynamic relation reasoning modules,1,#57dbaa
edge convolution,1,#57dbaa
em sampler,4,#addb57
emsampler step,5,#57db72
encoded parts (f n),6,#bd57db
fn,8,#8557db
fp,9,#5762db
framework,2,#db5788
g-fars,4,#addb57
g-fars-cg,4,#addb57
g-fars-r,4,#addb57
g-fars-t,4,#addb57
g-fars0,4,#addb57
gf,4,#addb57
gnn,10,#db9757
gradient field-based auto-regressive sampling framework (g-fars),2,#db5788
gradient-field-based auto-regressive sampling (g-fars),2,#db5788
gradient-field-based graph neural network,2,#db5788
gradient-field-based selection gnn,6,#bd57db
graph,4,#addb57
graph convolutional networks (gcns),1,#57dbaa
graph neural network based algorithms,1,#57dbaa
graph neural networks,1,#57dbaa
ground truth group,4,#addb57
group n,6,#bd57db
grouping results,4,#addb57
gru-mask,4,#addb57
huang et al.,1,#57dbaa
hyper-parameters,4,#addb57
ikea chairs,2,#db5788
input parts pn+1,6,#bd57db
iterative graph neural network backbone,1,#57dbaa
jaccard similarity,4,#addb57
jaccard similarity matching,7,#db5f57
lampgru-mask,4,#addb57
manufacturing environments,2,#db5788
mixed part set pn,6,#bd57db
mixed part sets,11,#db57c0
mixed parts,2,#db5788
mixed set,2,#db5788
mixed set containing scattered parts from various shapes,2,#db5788
n shapes,12,#dbd057
noisy part removal,5,#57db72
other baselines,4,#addb57
part assembly,1,#57dbaa
part grouping,1,#57dbaa
partnet,2,#db5788
partnet [25],3,#75db57
pc f1 score,4,#addb57
pc precision,4,#addb57
pc recall,4,#addb57
pc sampler,4,#addb57
point-net,1,#57dbaa
pointnet,6,#bd57db
precisionrecallf1 score,5,#57db72
predicted group,4,#addb57
recycling facilities,2,#db5788
reinforcement learning-based methods,1,#57dbaa
results,5,#57db72
rgl-net,1,#57dbaa
rl-based approaches,4,#addb57
rnn-based methods,4,#addb57
sampling ablation,4,#addb57
sampling procedure,14,#57d3db
selected parts (captured by cn),6,#bd57db
selection vector cn,6,#bd57db
separating the parts by their shapes,1,#57dbaa
sequential assembly,1,#57dbaa
table 1,4,#addb57
table 2,4,#addb57
table 3,4,#addb57
tp,13,#579bdb
unselected parts,6,#bd57db
f1 score,8,#8557db
recall,9,#5762db
gradient-field-based selection graph neural network sc,4,#addb57
per-part features fn encoded by pointnet,10,#db9757
evaluation procedure,7,#db5f57
n shapes from partnet dataset,11,#db57c0
partnet dataset,12,#dbd057
threshold th,14,#57d3db
precision,13,#579bdb
