node_1,node_2,edge
3d aware visual representations,2,#577bdb
3d aware-ness of visual models,3,#5f57db
3d awareness,2,#577bdb
3d consistency,2,#577bdb
3d consistent generation,2,#577bdb
3d structure,1,#57dbb7
3d vision tasks,2,#577bdb
"adamw [35, 52] optimizer",4,#b757db
angular loss,2,#577bdb
as well as correspondence across images of a similar viewpoint,2,#577bdb
bae et al. [2],5,#57db8b
binary classification tasks,2,#577bdb
capability of visual foundation models' intermediate representations,1,#57dbb7
capture,6,#8b57db
captures surface properties well,7,#db577b
class-agnostic segmentation,1,#57dbb7
classification,1,#57dbb7
classification-trained models,7,#db577b
clip,2,#577bdb
clip and mae features,1,#57dbb7
coffee table,1,#57dbb7
consistent across views,2,#577bdb
correlation coefﬁcients larger than 0.82,2,#577bdb
correspondence estimation,2,#577bdb
correspondence estimation with large viewpoint variation,2,#577bdb
correspondence recall,7,#db577b
cow’s ear,1,#57dbb7
deit,1,#57dbb7
deit iii,1,#57dbb7
dense feature grids,2,#577bdb
dense multiscale probe,9,#dbb757
dense probing tasks,2,#577bdb
dense supervision,7,#db577b
depth,2,#577bdb
depth and appearance,1,#57dbb7
depth and orientation of the visible surface,2,#577bdb
depth and surface normal performance correlation,7,#db577b
depth estimation,2,#577bdb
depth supervision,7,#db577b
desk chair,1,#57dbb7
dino v2,1,#57dbb7
dinosaur,1,#57dbb7
dinov2,1,#57dbb7
discriminative self-supervised models,7,#db577b
distance,8,#57d3db
do not learn representations that encode the depth and orientation of the visible surface,2,#577bdb
eagle (rotated),1,#57dbb7
early representations,2,#577bdb
early representations such as 2.5d sketches and generalized cylinders explicitly depicted the 3d geometry of objects.,2,#577bdb
encoded in visual foundation models,2,#577bdb
encoding of 3d structure,1,#57dbb7
encourages best behavior across both tasks and domains,7,#db577b
estimating surface properties,2,#577bdb
evaluated the frozen features of those models,2,#577bdb
evaluation,7,#db577b
for 3d tasks,2,#577bdb
fouhey et al. [23],11,#db57d3
frozen features,1,#57dbb7
future work,12,#db8b57
generation,1,#57dbb7
highly correlated across domains,7,#db577b
imagenet-1k,1,#57dbb7
imagenet-22k,1,#57dbb7
implication for visual foundation models' intermediate representations,1,#57dbb7
implicitly encoded in visual foundation models' intermediate representations,1,#57dbb7
improves generation quality by fine-tuning with 3d data,2,#577bdb
input for experiments on visual foundation models' intermediate representations,1,#57dbb7
language supervision,2,#577bdb
language-supervised models,7,#db577b
large viewpoint changes,2,#577bdb
large-scale models,2,#577bdb
larger viewpoint changes,1,#57dbb7
learn representations that encode the depth and orientation of the visible surface,2,#577bdb
learning,2,#577bdb
limitations on visual foundation models' intermediate representations,1,#57dbb7
method used for experiments on visual foundation models' intermediate representations,1,#57dbb7
metric depth estimation,2,#577bdb
midas,1,#57dbb7
model representation,16,#7bdb57
models,2,#577bdb
models can estimate accurate semantic correspondence,2,#577bdb
models struggle with,2,#577bdb
monocular depth estimation,2,#577bdb
multi-view consistency,2,#577bdb
multiview consistency,2,#577bdb
multiview tasks,2,#577bdb
object and scene surfaces,2,#577bdb
object-centric datasets,2,#577bdb
objects,7,#db577b
objects and scenes,1,#57dbb7
other models,1,#57dbb7
performance,1,#57dbb7
performs best across both tasks and domains,7,#db577b
performs better than dense supervision for surface normal estimation,7,#db577b
performs worse than self-supervised models for depth estimation,7,#db577b
performs worse than self-supervised models for tasks and domains,7,#db577b
poor performance,2,#577bdb
prafull sharma,18,#db57a7
prerequisite for visual foundation models' intermediate representations,1,#57dbb7
presentation of visual information,2,#577bdb
pretrained checkpoints,10,#d3db57
pretrained models,2,#577bdb
