node_1,node_2,edge
aarand,1,#57afdb
aastandard,1,#57afdb
abstractadversarial training,2,#8f57db
accurate classification,2,#8f57db
adaptive weight scheme,4,#7fdb57
adaptive weighting mechanism,2,#8f57db
adversarial examples,2,#8f57db
adversarial training,2,#8f57db
adversarial training methods,2,#8f57db
adversarial training on auxiliary model as momentum,2,#8f57db
adversarial weight perturbation (awp),2,#8f57db
alternating repetitive confusion,5,#db5797
athf,2,#8f57db
atpgd,2,#8f57db
attacks,1,#57afdb
auxiliary boundary,2,#8f57db
auxiliary model,2,#8f57db
auxiliary model fˆθi,2,#8f57db
auxiliary model step,6,#57dbbf
c&w,1,#57afdb
collection of diverse parameter-free attacks,1,#57afdb
composed of apgd-ce and apdg-dlr,1,#57afdb
confirmation through evaluation against transfer-based black-box attacks,7,#d757db
data augmentation,1,#57afdb
data augmentations,1,#57afdb
decision boundary,5,#db5797
decision boundary under the model fθi,8,#db5f57
decision boundary under the model fθi),2,#8f57db
defenses,1,#57afdb
degree of randomness introduced during training,2,#8f57db
distribution of ratio values (r),8,#db5f57
early stopping variant of atpgd,2,#8f57db
effective defense against potential threats from hiders,7,#d757db
empirical probability distribution,2,#8f57db
enhance model robustness,2,#8f57db
epochs,1,#57afdb
fgsm,1,#57afdb
fˆθi,2,#8f57db
g,2,#8f57db
gaussian distribution g,2,#8f57db
gaussian fits,8,#db5f57
gradient weight,2,#8f57db
hfat,2,#8f57db
hfat's defensive performance,7,#d757db
hfat's efficiency and applicability,7,#d757db
hidden high-risk regions,2,#8f57db
hidden threatening regions,2,#8f57db
hidden threats,2,#8f57db
hider prevention,2,#8f57db
hider's direction,2,#8f57db
hider-focused adversarial training (hfat),2,#8f57db
hider-related risks,2,#8f57db
hiders,2,#8f57db
hiders and adversarial examples,2,#8f57db
hiders' loss function lce(fθi(x + ˆδj)),2,#8f57db
hiders' loss function lce(fθi(x + ˆδj)) under model fθi,2,#8f57db
hiders’ defense,2,#8f57db
histogram,2,#8f57db
histograms,8,#db5f57
importance of adversarial defense efforts,2,#8f57db
intermittency,5,#db5797
iterative evolution optimization strategy,2,#8f57db
jia et al.,2,#8f57db
las-at,2,#8f57db
later stages of training,2,#8f57db
lce(fθi(x + δ)) and lce(fθi+1(x + ˆδi+1)),2,#8f57db
learnable attack policy ad-versarial training (las-at),2,#8f57db
learning process,1,#57afdb
learning rate,1,#57afdb
loss landscape,2,#8f57db
loss surfaces,1,#57afdb
madry et al.,2,#8f57db
mart,2,#8f57db
max loss value,2,#8f57db
maximum loss value of ˆx∗ in the future j∗-th epoch,8,#db5f57
mim,1,#57afdb
min-max optimization problem,2,#8f57db
mixup,1,#57afdb
model,5,#db5797
model fθi,2,#8f57db
model robustness,11,#57db77
most effective defense method against adversarial attacks,2,#8f57db
natural,1,#57afdb
natural examples,2,#8f57db
natural samples,2,#8f57db
objective (2),2,#8f57db
objective (3)'s second term and hiders' loss function lce(fθi(x + ˆδj)) under model fθi,2,#8f57db
optimization of objective (3),2,#8f57db
original samples,2,#8f57db
pgd,1,#57afdb
pgd20,1,#57afdb
position transformation function,2,#8f57db
preact resnet-18,1,#57afdb
previous epochs,5,#db5797
prior distribution of hiders,2,#8f57db
random crop,1,#57afdb
random direction,2,#8f57db
random horizontal flip,1,#57afdb
rectification,9,#5767db
reduction in proportion of hiders compared to atpgd and trades defenses alone,7,#d757db
region where hiders are located,2,#8f57db
region where hiders are situated,2,#8f57db
relative location ratio r,2,#8f57db
relative position ratio r,2,#8f57db
relative positional information,2,#8f57db
repeat occurrences,2,#8f57db
rice et al.,2,#8f57db
robust accuracy,1,#57afdb
robustness,2,#8f57db
secure areas,5,#db5797
secure regions,2,#8f57db
security and well-being of individuals,2,#8f57db
sgd,1,#57afdb
simplification of objective (2),2,#8f57db
single-minded optimization,5,#db5797
source target,1,#57afdb
standard adversarial training,2,#8f57db
standard adversarial training branch,2,#8f57db
standard adversarial training model,10,#c7db57
static auxiliary model weight,3,#dba757
statistical graph of hiders' occurrence locations,2,#8f57db
strong attacks,1,#57afdb
subsequent epochs,5,#db5797
superior defense against transfer adversarial examples,7,#d757db
"t (x, xadv, r)",2,#8f57db
theorem 1,2,#8f57db
trades,2,#8f57db
tradeshfat,1,#57afdb
training,1,#57afdb
training process,1,#57afdb
vulnerabilities,5,#db5797
wideresnet34-10,1,#57afdb
worst-case adversearial examples,2,#8f57db
worst-case hider,8,#db5f57
wu et al.,2,#8f57db
zhang et al.,2,#8f57db
ε,2,#8f57db
static weights,4,#7fdb57
natural accuracy,6,#57dbbf
existence,2,#8f57db
weight λa,11,#57db77
hider direction,9,#5767db
adaptive weights,1,#57afdb
mean weight,10,#c7db57
accuracy,3,#dba757
