node_1,node_2,edge
uni[mask] framework,sequential decision making tasks,The Uni[MASK] framework provides a unified way to specify models that can be trained on many different sequential decision making tasks.
uni[mask] model,sequential decision making tasks,A single Uni[MASK] model is often capable of carrying out many tasks with performance similar to or better than single-task models.
uni[mask] models,single-task models,"After fine-tuning, Uni[MASK] models consistently outperform comparable single-task models."
masked language modeling,natural language processing (nlp),"Masked language modeling is a key technique in NLP, where models are trained to predict randomly-masked subsets of tokens in a sequence."
bert model,masked language modeling,"During training, a BERT model might be asked to predict the missing words in a sentence, which is a key technique in masked language modeling."
gpt model,unidirectional models,Unidirectional models like GPT are trained to predict the next token conditioned only on the left context.
modeling,token,Modeling is done to represent each word token in the left and right context.
modeling,tasks,Modeling can be fine-tuned to excel on a variety of downstream tasks.
masked modeling,sequential decision problems,Masked modeling is investigated as a powerful idea in sequential decision problems.
sequence,tokens,"States and actions in a sequence can be considered as tokens, similar to words in NLP."
mask,missing token,Predicting the missing token amounts to a behavior cloning prediction with two timesteps of history.
model,missing tokens,Training a model to predict missing tokens corresponds to training a behavior cloning (BC) model.
tasks,"bc [12, 36]",Tasks such as goal or waypoint conditioned BC are studied in the Uni[MASK] framework.
tasks,rl [25],Tasks such as offline reinforcement learning (RL) are studied in the Uni[MASK] framework.
rl,forward or inverse dynamics prediction,"RL and forward or inverse dynamics prediction are both part of the learning paradigm mentioned in the context, with RL representing reinforcement learning and forward or inverse dynamics prediction representing prediction tasks within this framework."
rl,multi-task,"RL can be considered as a part of the multi-task framework mentioned in the context, where a single Uni[MASK] model can be trained to perform multiple tasks by conditioning on appropriate subsets of states, actions, and rewards."
rl,sequence maskings,RL is related to Sequence maskings as tasks are expressed as sequence maskings within the Uni[MASK] framework mentioned in the context.
forward or inverse dynamics prediction,initial-state inference,"forward or inverse dynamics prediction and initial-state inference are both techniques mentioned in the context, where forward or inverse dynamics prediction is related to predicting future states and initial-state inference is related to inferring the starting state of a system."
forward or inverse dynamics prediction,gridworld navigation task,forward or inverse dynamics prediction is related to the Gridworld navigation task as it is used in the context of training a Uni[MASK] model in such tasks.
sequence maskings,gridworld navigation task,Sequence maskings and Gridworld navigation task are related as tasks in the navigation task are expressed as sequence maskings within the Uni[MASK] framework mentioned in the context.
sequence maskings,continuous control environment,Sequence maskings are related to a continuous control environment as tasks in the environment are also expressed as sequence maskings within the Uni[MASK] framework mentioned in the context.
multi-task,gridworld navigation task,"multi-task framework mentioned in the context is related to the Gridworld navigation task, as a single Uni[MASK] model can be trained to perform multiple tasks in such navigation tasks."
multi-task,continuous control environment,"multi-task framework mentioned in the context is related to the continuous control environment, as a single Uni[MASK] model can be trained to perform multiple tasks in such a control environment."
gridworld navigation task,continuous control environment,Gridworld navigation task and continuous control environment are related as both are mentioned in the context in relation to training a Uni[MASK] model in these tasks.
uni[mask],inference tasks,Uni[MASK] is a new framework proposed that unifies inference tasks in sequential decision problems through different masking schemes in a sequence modeling paradigm.
uni[mask],training time,Randomly sampling masking schemes at training time produces a single multi-inference-task model in the Uni[MASK] framework.
uni[mask],model-based rl,"Recent work has investigated using transformers in model-based RL, which aligns with the approach taken in the Uni[MASK] framework."
transformer models,nlp and computer vision domains,"Transformer models have had great successes in NLP and computer vision domains, motivating the work in these areas including the Uni[MASK] framework."
demonstrations,teleoperation,These terms are related as they both represent different ways or methods of performing certain tasks or operations.
unifying framework,interpreting tasks in sequential decision problems as maskings,The unifying framework is related to interpreting tasks in sequential decision problems as maskings as it serves as a basis for understanding and organizing tasks in the context of maskings.
masked prediction,self-supervision task,Masked prediction is related to a self-supervision task as it is considered useful for self-supervising models in NLP and vision tasks.
language generation,different masking schemes,"In the context of language generation, exploring different masking schemes is essential for enhancing the quality and diversity of generated content."
random masking,posterior inference in a probabilistic program,Random masking is linked to posterior inference in probabilistic programming as it can be utilized to infer hidden variables in the model.
sequential decision-making,sequence modeling,Sequential decision-making is associated with sequence modeling as it involves making decisions based on a sequence of actions or events.
gpt-style transformers,high-reward trajectories in an ofﬂine rl setting,GPT-style transformers are related to generating high-reward trajectories in an ofﬂine RL setting as they can be used to learn optimal behaviors in reinforcement learning tasks.
transformers,downstream tasks,"Transformers can be trained to perform arbitrary downstream tasks, showcasing their versatility and applicability in various domains."
bidirectional transformer,arbitrary downstream tasks,"A bidirectional transformer can be trained to perform arbitrary downstream tasks, allowing it to handle a wide range of applications and challenges."
transformer,downstream tasks,A single bidirectional transformer can be trained to perform arbitrary downstream tasks in more complex settings.
agent actions,rewards,We also consider agent actions and rewards in addition to states.
tasks,sequence-modeling perspective,A systematic view of all tasks that can be represented by this sequence-modeling perspective.
multi-task training regimes,different multi-task training regimes,A detailed investigation of how different multi-task training regimes compare.
masked prediction,self-supervision objective,"While we use masked prediction as the self-supervision objective, previous work on self-supervised learning for RL has investigated other auxiliary objectives."
state dynamics prediction,intrinsic motivation,"Previous work on self-supervised learning for RL has investigated other auxiliary objectives, such as state dynamics prediction or intrinsic motivation."
tasks,sequential decision problems,Prior work on tasks in sequential decision problems.
uni[mask] framework,arbitrary tasks,Representing arbitrary tasks as masking schemes.
model,future states and actions,"In future inference, the model must predict all future states and actions conditioned on the initial states and actions."
tasks,prior work,"To accomplish the tasks we consider, prior work relies on single-task models."
model,sliding window,The model is generally used with a sliding window to accomplish tasks.
prior work,single-task models,Prior work relies on single-task models for accomplishing tasks.
goal-conditioned imitation learning,rl,Goal-conditioned imitation learning and RL are examples of single-task models for accomplishing tasks.
waypoint-conditioning,property-conditioning,Waypoint-conditioning and property-conditioning are examples of single-task models for accomplishing tasks.
dynamics model learning,work,Dynamics model learning is another example of work done for performing tasks.
models,different “tasks”,Models can be trained to perform different tasks such as games in Atari or different environments.
rl,forward dynamics modeling,"RL is interested in performing different inference tasks in a single environment, such as forward dynamics modeling."
sequence modeling,uni[mask] framework,Sequence modeling is used as a unifying framework in the Uni[MASK] framework for inference tasks.
trajectory,sequences,"Trajectories are considered as sequences of states, actions, and optionally property tokens."
property,return-to-go (rtg),Property tokens can include return-to-go (RTG) as the sum of rewards from a timestep to the end of an episode.
property token,specific environment conditions,"Any property of the decision problem can be considered a “property token,” including specific environment conditions being satisfied."
property token,decision problem,"Property tokens are considered any property of the decision problem, including specific environment conditions being satisfied, the style of the agent, or the performance of the agent."
labels,tasks,"One must have labels for tasks requiring specific properties, obtained either programmatically or through human annotators."
model,non-reward property,The model can be conditioned on a non-reward property.
uni[mask] framework,sequential decision problems,"In the Uni[MASK] framework, tasks in sequential decision problems are formulated as input masking schemes."
masking scheme,input tokens,"A masking scheme specifies which input tokens are masked, determining what tokens are shown to the model for prediction."
masking scheme,model outputs,"A masking scheme specifies which outputs of the model are masked before computing losses, determining which outputs the model should learn to predict."
bc,tasks,Unifying tasks such as BC under the proposed representation of tasks as masking schemes.
reward-to-go,trajectory statistics,Reward-to-go and trajectory statistics are related terms in the context of trajectory prediction and analysis.
reward-to-go,method,The use of reward-to-go enables comparison with previous offline-RL methods.
uni[mask] model,snippet,The Uni[MASK] model takes in a snippet of a trajectory for processing.
input masking,conditioning,Input masking corresponds to conditioning on different properties of a trajectory for prediction tasks.
bert architecture,sequential decision problem domain,BERT architecture is adapted to the sequential decision problem domain for better performance.
"state, action, and property tokens",timestep encoding,"The tokens for state, action, and property are combined into a vector, differing from the traditional timestep encoding method."
timestep encoding,traditional positional encoding,traditional positional encoding was found to reduce overfitting compared to timestep encoding
reward-conditioned tasks,rtg token,only the first RTG token along with the number of timesteps remaining in the horizon is fed into the model for reward-conditioning tasks
reward-conditioned tasks,standard approach,feeding in the RTG token at every timestep is the standard approach for reward-conditioning tasks
uni[mask],feedforward neural network architecture,experiments were conducted with an alternative instantiation of Uni[MASK] using a feedforward neural network architecture
training regimes,uni[mask] model,"four ways to train a Uni[MASK] model on masked prediction were experiment with, including single-task, multi-task, random-mask, and an alternative instantiation"
masking probability,pmask,"pmask is sampled uniformly at random for masking state, action, and RTG tokens"
state token,action token,both are masked with the same probability pmask
action token,rtg token,both are masked with the same probability pmask
rtg token,random-mask,"RTG tokens are masked after the first one with probability 1, part of the finetuning process involving random-mask"
finetune,random-mask,fine-tuning involves using a model pre-trained with random-mask
performing fine-tuning,improved representations,fine-tuning could benefit from improved representations obtained from random-mask training
model,sequence inference task,a single model can perform well on any sequence inference task without specifying tasks of interest at training time
model,multi-task learning,model may learn richer representations as it must reason about all aspects of the environment in multi-task learning
training regime,model performance,first training on multiple inference tasks can lead to better performance on individual tasks compared to only training on a single task
training regime,random-mask training,randomized mask training may outperform training on a specific set of tasks like multi-task learning
training,tasks,Training on all possible tasks by randomly sampling masking at training time raises the question of whether it is better than selecting specific maskings for training.
uni[mask] model,inference tasks,A single Uni[MASK] model with random-mask can perform arbitrary inference tasks without the need for task-specific output heads or customized training schemes.
agent,goal location,The agent in the Gridworld environment should move to a fixed goal location behind a locked door.
reward,goal,The agent receives a reward of 1 for each timestep it moves closer to the goal and 0 otherwise.
uni[mask] model,tasks,A single Uni[MASK] model trained with random-mask can be used for arbitrary tasks.
model,action,"The model takes the highest probability action from s0, a0, . . . , st for inference tasks."
model,dynamics,The model queries the environment dynamics for the next state st1.
model,imitation,The model can be used for imitation tasks.
model,reward-conditioning,The model can be used for reward-conditioning tasks.
model,goal-conditioning,The model can be used for goal-conditioning tasks.
model,forward dynamics model,The model can be used as a forward dynamics model when querying for state predictions.
model,inverse dynamics model,The model can be used as an inverse dynamics model to infer state predictions in the backwards inference task.
trajectories,properties,"If trajectories are labeled with properties at training time, the model can be used for property-conditioning tasks."
model,global properties,"The model can be conditioned on global properties of the trajectory, such as passing through a certain position at any timestep."
model,masking schemes,"The model generalizes across masking schemes, considering the rarity of seeing exact maskings corresponding to a particular task at training time."
model,training regimes,"The model is trained under different training regimes such as single-task, multi-task, random-mask, and finetune, as shown in Figure 3 and 4."
uni[mask] model,random masking,A Uni[MASK] model trained with random masking can be queried on various inference tasks.
model,behavioral cloning,The model can be used for behavioral cloning tasks to generate an expert-like trajectory given an initial state.
model,alternative goal,The model can be used for goal-conditioning tasks to reach an alternative goal.
model,trajectory generation,The model can be used for reward-conditioning tasks to generate a trajectory based on rewards.
reward-conditioned,trajectory,The concept of reward-conditioned is related to generating a trajectory that achieves a particular reward.
waypoint-conditioned,waypoints,Waypoint-conditioned is related to reaching specified waypoints (or subgoals) at particular timesteps.
backwards inference,history,Backwards inference involves generating a likely history conditioned in a final state.
model,trajectories,The random-mask-trained Uni[MASK] model is used for rolling out new trajectories.
model,inferences,The random-mask-trained Uni[MASK] model can be used for requesting inferences about the agent's next action.
model,state predictions,The random-mask-trained Uni[MASK] model is useful for visualizing the distribution of predicted states at each timestep.
actions,states,Querying the model for the predicted state distribution at a particular timestep marginalizes over missing actions.
predictions,environment dynamics,The state predictions suggest that the model accurately captures the environment dynamics and usual agent behavior.
door,"position (2, 1)","The agent must reach the door at time 5 and be at position (2, 1) at time 4."
"position (2, 1)","states at t = s0, s3, s6s16","The agent must be at position (2, 1) at time 4 over states at time s0, s3, s6s16."
random-mask model,single-task models,Investigating how a random-mask model performs on individual tasks compared to single-task models trained exclusively on the evaluated task.
data set,property labels,"If the training dataset has additional property labels, the model can roll out trajectories conditioned on whether the property is exhibited."
model,"states at t0, 3, 6","The model is conditioned on states at time t0, 3, 6."
validation losses,model performance,Consideration of task-specific validation losses as a measure of model performance.
method,evaluation task,"The method has value 1 for each evaluation task, with a value of 1.5 corresponding to a 50% higher loss than the best model in the column."
multi-task model,forward dynamics task,"The performance of a multi-task model on the forward dynamics task is particularly poor due to the deterministic environment, leading to overfitting compared to a single-task model."
models,distribution of trajectories and transitions,"Models fit the distribution of trajectories and transitions, which is crucial for most inference tasks in predicting the true state or action in the data."
task,masking,"Models trained on one masking perform well when queried on the task they were trained on, but poorly when queried with another task."
random-mask training,multi-task training,"Random-mask training, not multi-task training, outperforms single-task training on half of the tasks considered, showing that training on many tasks can sometimes improve performance."
model,finetune,"Specializing a model trained with random-mask via finetuning leads to the best performance, outperforming other training methods."
