node_1,node_2,edge
robustness,fairness,Societal and real-world considerations such as robustness and fairness are important factors in multi-distribution learning paradigms.
fairness,social welfare,Fairness and social welfare are key considerations in fair federated learning.
multi-agent tradeoffs,multi-distribution learning paradigms,Multi-agent tradeoffs influence the development of multi-distribution learning paradigms.
collaborative learning,group distributionally robust learning,Collaborative learning and group distributionally robust learning are introduced as multi-distribution learning paradigms.
fair federated learning,learner,"In fair federated learning, a learner seeks to minimize its worst-case loss over a set of predefined distributions."
learner,sample complexity,A learner aims to minimize sample complexity by using as few samples as possible.
sample complexity,learning paradigms,Sample complexity is a crucial factor in optimizing learning paradigms.
optimal sample complexity,learning paradigms,The optimal sample complexity of learning paradigms is determined in this paper.
algorithm design,stochastic optimization techniques,Algorithm design and analysis involve extending stochastic optimization techniques to solve zero-sum games.
multi-distribution learning paradigms,model,"In multi-distribution learning paradigms, the goal is to learn a model that performs well on any distribution in a pre-defined set of interest."
multi-distribution learning paradigms,heterogeneous populations,"In these settings, the distributions may represent heterogeneous populations of different protected or socio-economic attributes."
multi-distribution learning paradigms,robustness applications,"In robustness applications, the distributions may capture a learner's uncertainty regarding the true underlying task."
multi-distribution learning paradigms,muti-agent collaborative applications,"In muti-agent collaborative or federated applications, the distributions may represent agent-specific learning tasks."
model,performance and optimality,The performance and optimality of a model is measured by its worst test-time performance on a distribution in the set.
multi-distribution learning algorithms,sample complexity,The sample complexity of multi-distribution learning differs from that of learning a single distribution in several ways.
learning tasks,number of samples,Learning tasks of varying difficulty require different numbers of samples.
learning tasks,overlap,Overlap among learning tasks may obviate the need to sample from some distributions.
multi-distribution learning algorithms,on-demand sampling,"Optimal multi-distribution learning algorithms should sample on demand, taking additional samples whenever they need them and from whichever distribution they want them."
on-demand sampling,population data,On-demand sampling is especially appropriate when some population data is scarce.
population data,scarce,"Population data is considered scarce in certain cases, leading to the need for on-demand sampling."
population data,on-demand sampling,On-demand sampling is used when some population data is scarce as stated in fairness mechanisms.
authors,ordered alphabetically,Authors are ordered alphabetically in the given context.
authors,addresses,"Authors' addresses include nika@berkeley.edu, jordan@cs.berkeley.edu, eric.zh@berkeley.edu."
