node_1,node_2,edge
stochastic gradient descent (sgd) algorithm,asymptotic sense,SGD algorithm is analyzed in the asymptotic sense
stochastic sequence,i.i.d noise,stochastic sequence includes i.i.d noise
stochastic sequence,random walk,stochastic sequence includes random walk
sgd algorithms,loewner ordering of covariance matrices,SGD algorithms are analyzed using Loewner ordering of covariance matrices
mcmc samplers,loewner ordering of covariance matrices,MCMC samplers are compared using Loewner ordering of covariance matrices
loewner ordering of covariance matrices,scaled iterate errors,Loewner ordering of covariance matrices is associated with scaled iterate errors
input sequences,mcmc sampling,input sequences efficient for MCMC sampling lead to smaller covariance of errors for SGD algorithms
chains,weighted mse of sgd iterates,more efficient chains lead to smaller weighted MSE of SGD iterates in the limit
decentralized optimization,swarm learning,SGD implemented in decentralized optimization and swarm learning
sgd,random walk fashion,SGD is implemented in a random walk fashion on the communication graph
non-markovian processes,markovian counterparts,non-Markovian processes can outperform Markovian counterparts in efficiency ordering for SGD
gradient descent,shuffling and mini-batch gradient descent,applying the method to gradient descent with shuffling and mini-batch gradient descent
stochastic gradient descent,machine learning,Stochastic gradient descent (SGD) is widely used in machine learning
stochastic gradient descent,signal processing,Stochastic gradient descent (SGD) is widely used in signal processing
stochastic gradient descent,engineering fields,Stochastic gradient descent (SGD) is widely used in engineering fields
stochastic gradient descent,optimization problem,SGD is used to solve the optimization problem
stochastic gradient descent,variants,SGD has variants such as accelerated SGD and Adam
stochastic gradient descent,efficiency ordering,There is an efficiency ordering for variants of SGD
stochastic gradient descent,stochastic optimization algorithms,There is a notion of extending efficiency ordering to a broader family of stochastic optimization algorithms
sgd,θ∗,θ∗ is the solution to the optimization problem that SGD is trying to find
sgd,θ∈θ,SGD involves finding the optimal solution within a closed and convex set
sgd,"f (θ, i)","SGD involves smooth functions F (·, i) that are not necessarily convex"
sgd,f,SGD involves a summation function f : Rd → R
sgd,θ∗,SGD requires finding a minimizer θ∗ within the set Θ
sgd,sgd scheme,SGD follows an update rule in the form of an iterative scheme
sgd,γt,SGD involves a step size parameter γt
sgd,projθ,SGD includes a projection operator ProjΘ onto the constraint set Θ
stochastic gradient descent,θt+1,The update rule of SGD includes updating θt+1 based on θt and the gradient
stochastic gradient descent,step size,SGD involves a step size parameter γt that can be constant or diminishing
stochastic gradient descent,iterative scheme,SGD follows an iterative scheme for updating parameters
stochastic gradient descent,sequence,SGD involves a sequence {Xt}t≥0 for updating parameters
stochastic gradient descent,i.i.d random variables,SGD involves sampling from i.i.d. random variables for the sequence
stochastic gradient descent,uniformly distributed,The random variables used in SGD are uniformly distributed
i.i.d random variables,uniformly distributed,The i.i.d random variables mentioned in the context are either uniformly distributed over [n].
i.i.d random variables,importance sampling techniques,The i.i.d random variables can leverage importance sampling techniques for variance reduction.
importance sampling techniques,variance reduction,Importance sampling techniques are used for variance reduction in the context.
random walk stochastic gradient descent (rwsgd),applications,RWSGD has applications with restricted access to the state space in decentralized optimization.
decentralized optimization,communication,"In decentralized optimization, communication occurs between nodes in a network to collaboratively solve the optimization problem."
disease classification,confidential clinical swarm learning,Disease classification in confidential clinical swarm learning involves peer-to-peer networks due to the private nature of medical data.
markov chain,general graph,A Markov chain on a general graph is realized and only samples local gradients of the nodes.
communication path,compromised node,The randomness of the communication path ensures that the compromised node cannot easily leak the data of its neighbors.
privacy concern,swarm learning/optimization,"The dynamics mentioned are employed in swarm learning/optimization, apart from privacy concerns."
rwsgd algorithms,markov chain,RWSGD algorithms have been studied in recent years with the underlying Markov chain in the form of Metropolis-Hasting random walk (MHRW) [48].
iterates,convergence rate,"Finite-time upper bounds on expected error are used to infer the convergence rate of the iterate sequence [57, 25, 67]."
step sizes γt,upper bound on e[∥∇f (θt)∥2 2],"For diminishing step sizes γt = t−α with α ∈ (0.5, 1), the upper bound on E[∥∇f (θt)∥2 2] reads as E[∥∇f (θt)∥22] ≤ O(cid:18) max {M, 1/ log(1/β)} t1−α(cid:19)."
second largest eigenvalue modulus (slem),mixing time property,"β ∈ (0, 1) is related to the second largest eigenvalue modulus (SLEM) of the underlying Markov chain’s transition matrix and is related to its mixing time property, since smaller SLEM leads to faster mixing of the Markov chain [18, 44]."
m,local gradients,"M > 0 is usually a quantity proportional to the local gradients evaluated at the minimizer, or their upper bound."
minimizer,upper bound,Minimizer and upper bound are both key concepts in quantifying the convergence rate derived from this upper bound.
gradient information,mixing time,Gradient information and mixing time both play a key role in quantifying the convergence rate derived from the upper bound.
mixing time,sgd algorithm,Mixing time is important since it hints at the potential acceleration of the convergence rate of the SGD algorithm using faster mixing Markov chains.
markov chains,gradient descent,The inherent correlation of the underlying random walk has to be addressed in any analysis concerning Markov-chain-driven gradient descent.
mixing time technique,rate of convergence,"The mixing time technique captures the rate at which the chain converges to its stationary distribution, addressing the convergence rate."
second order properties,markov chains,Another widely used metric for characterizing the second order properties of Markov chains is the asymptotic variance.
estimator,irreducible markov chain,The estimator associated with an irreducible Markov chain is defined as the average of the samples obtained along the chain's sample path.
stationary distribution,markov chain,The stationary distribution and Markov chain are associated in the context of defining the AV.
av,central limit theorem,The AV is associated with the Central Limit Theorem for any Markovian kernel on a finite state space.
av,mixing time of a markov chain,Both the AV and the mixing time of a Markov chain are very strongly related concepts.
mixing time of a markov chain,slem,"The AV has an upper bound in terms of the SLEM, which decreases as the SLEM gets smaller."
