node_1,node_2,edge
zero-shot coordination,algorithm,Zero-shot coordination evaluates an algorithm by the performance of a team of agents that were trained independently under that algorithm.
zero-shot coordination,team of agents,Zero-shot coordination evaluates an algorithm by the performance of a team of agents that were trained independently under that algorithm.
algorithm,team of agents,Zero-shot coordination evaluates an algorithm by the performance of a team of agents that were trained independently under that algorithm.
off-belief learning,recent method,Off-belief learning is a recent method that achieves state-of-the-art results in ZSC in the game Hanabi.
off-belief learning,state-of-the-art results,Off-belief learning is a recent method that achieves state-of-the-art results in ZSC in the game Hanabi.
off-belief learning,game hanabi,Off-belief learning is a recent method that achieves state-of-the-art results in ZSC in the game Hanabi.
implementation,off-belief learning,"However, the implementation of OBL relies on a belief model that experiences covariate shift."
belief model,covariate shift,"Moreover, during ad-hoc coordination, OBL or any other neural policy may experience test-time covariate shift."
off-team belief learning,accuracy,Off-team belief learning attempts to improve the accuracy of the belief model of a target policy πT on a broader range of inputs.
belief model,target policy,Off-team belief learning attempts to improve the accuracy of the belief model of a target policy πT on a broader range of inputs.
belief model,distribution,Off-team belief learning attempts to improve the accuracy of the belief model of a target policy πT on a broader range of inputs by weighting trajectories approximately according to the distribution induced by a different policy πb.
off-team off-belief learning,obl equilibrium,"Off-team off-belief learning attempts to compute an OBL equilibrium, where fixed point error is weighted according to the distribution induced by cross-play between the training policy π and a different fixed policy πb instead of self-play of π."
obl equilibrium,fixed point error,"Off-team off-belief learning attempts to compute an OBL equilibrium, where fixed point error is weighted according to the distribution induced by cross-play between the training policy π and a different fixed policy πb instead of self-play of π."
obl equilibrium,cross-play,"Off-team off-belief learning attempts to compute an OBL equilibrium, where fixed point error is weighted according to the distribution induced by cross-play between the training policy π and a different fixed policy πb instead of self-play of π."
training policy,fixed policy,"Off-team off-belief learning attempts to compute an OBL equilibrium, where fixed point error is weighted according to the distribution induced by cross-play between the training policy π and a different fixed policy πb instead of self-play of π."
methods,variants of hanabi,We investigate these methods in variants of Hanabi.
agents,marl,A core objective of multi-agent reinforcement learning (MARL) is to develop methods for coordinating with previously unseen partners such as other artificial agents or humans.
policies,learned through self play,Policies that were learned through self-play develop efficient but opaque arbitrary conventions.
policies,zero-shot coordination (zsc) setting,Hu et al. introduced zero-shot coordination (ZSC) setting to study the issue of policies learned through self-play.
policies,off-belief learning (obl),Off-belief learning (OBL) is a recent MARL algorithm designed to produce high intra-AXP based on policies learned through self-play.
zero-shot coordination (zsc) setting,off-belief learning (obl),"Zero-shot coordination (ZSC) setting evaluates algorithms under intra-AXP, and Off-belief learning (OBL) is a recent MARL algorithm designed to produce high intra-AXP."
zero-shot coordination (zsc) setting,intra-axp,Zero-shot coordination (ZSC) evaluates algorithms under intra-AXP to maximize the intra-algorithm cross-play.
off-belief learning (obl),input policy π0,Off-belief learning (OBL) takes in an input policy π0 to produce a uniquely defined output policy π1.
input policy π0,output policy π1,"When π0 is a fully random policy, Off-belief learning forces π1 to only take actions based on grounded information."
π1,grounded information,π1 takes actions based on grounded information
π1,private information,π1 has no incentive to communicate private information
π1,π0,behavior of π1 will be reinterpreted as having come from π0
π1,hierarchy,OBL iterates upon π1 by training a hierarchy
π1,belief model,OBL trains a belief model for π1 through supervised learning
π1,obl,OBL iterates upon π1
π1,supervised learning,belief model for π1 is trained via supervised learning
π1,distribution,belief model for π1 is evaluated on the distribution of trajectories
φ1,π1,belief model ˆBπℓ is trained via supervised learning on the distribution of trajectories induced by self-play between πℓ
ˆbπℓ,supervised learning,belief model ˆBπℓ is trained via supervised learning
ˆbπℓ,off-distribution,training of ˆBπℓ may bring it off-distribution
ˆbπℓ,unreliable outcomes,off-distribution of ˆBπℓ may cause it to produce unreliable outcomes
obl,zsc,OBL achieves strong results in ZSC on Hanabi
obl,problems,there are two problems with the current formulation of OBL
obl,ot-bl,OBL proposes off-team belief learning (OT-BL) to mitigate covariate shift
ot-bl,covariate shift,off-team belief learning (OT-BL) is proposed to mitigate covariate shift
